"subj" "trial" "RT" "x1" "ERR.code" "eat" "targ" "dist" "soa" "cond" "targ_pos" "dist_pos" "targ_ID" "subset" "dist_ID" "blk" "pl" "occ" "sem.kat" "phon.ons" "LatSq1" "LatSq2" "LatSq3" "LatSq4" "cross.coding1" "cross.coding2" "cross.coding3" "cross.coding4" "cross.coding5" "ver"
"2014" 11 102 654 "/" 0 "sonatst" "Kuh____g.bmp" "Kuh_____.bmp" 0 1 372 332 20 1 20 1 3 2 1 9 3 4 2 1 71 157 231 20 418 11
"2015" 11 103 492 "/" 0 "sonatst" "Schere_g.bmp" "Affe____.bmp" 0 3 372 332 26 1 1 1 3 3 4 13 2 1 3 4 1 115 193 264 26 11
"2016" 11 104 471 "/" 0 "sonatst" "Gitarr_g.bmp" "Gitarr__.bmp" 0 1 332 372 12 1 12 1 3 3 5 7 2 1 3 4 53 136 12 295 389 11
"2017" 11 105 497 "/" 0 "sonatst" "Pferd__g.bmp" "Pferd___.bmp" 0 1 372 332 23 1 23 1 3 3 1 6 2 1 3 4 80 162 23 322 430 11
"2018" 11 106 473 "/" 0 "sonatst" "Katze__g.bmp" "Loewe___.bmp" 0 2 372 332 18 1 21 1 3 3 1 9 2 1 3 4 66 21 18 312 411 11
"2019" 11 107 607 "/" 0 "sonatst" "Fahrra_g.bmp" "Schaf___.bmp" 0 4 332 372 9 1 25 1 3 3 2 6 2 1 3 4 88 172 9 25 438 11
"2020" 11 108 643 "/" 0 "sonatst" "Kuh____g.bmp" "Floete__.bmp" 0 3 372 332 20 1 10 1 3 3 1 9 2 1 3 4 49 134 10 20 383 11
"2021" 11 109 552 "/" 0 "sonatst" "Hammer_g.bmp" "Trompe__.bmp" 0 4 332 372 15 1 31 1 3 3 4 8 2 1 3 4 109 190 15 344 31 11
"2022" 11 110 617 "/" 0 "sonatst" "Elefan_g.bmp" "Bohrer__.bmp" 0 3 332 372 6 1 4 1 3 3 1 5 2 1 3 4 4 6 200 274 362 11
"2023" 11 111 777 "/" 0 "sonatst" "Schaf__g.bmp" "Esel____.bmp" 0 2 372 332 25 1 8 1 3 3 1 13 2 1 3 4 8 170 244 25 436 11
"2024" 11 112 489 "/" 0 "sonatst" "Zug____g.bmp" "Zug_____.bmp" 0 1 372 332 32 1 32 1 3 3 2 15 2 1 3 4 110 32 260 345 446 11
"2025" 11 113 547 "/" 0 "sonatst" "Hahn___g.bmp" "Klinge__.bmp" 0 3 332 372 14 1 19 1 3 3 1 8 2 1 3 4 70 14 19 316 416 11
"2026" 11 114 550 "/" 0 "sonatst" "Besen__g.bmp" "Staubs__.bmp" 0 2 332 372 3 1 29 1 3 3 3 3 2 1 3 4 34 3 29 270 357 11
"2027" 11 115 666 "/" 0 "sonatst" "Trompe_g.bmp" "Pferd___.bmp" 0 4 372 332 31 1 23 1 3 3 5 14 2 1 3 4 82 164 23 325 31 11
"2028" 11 116 554 "/" 0 "sonatst" "Glocke_g.bmp" "Klinge__.bmp" 0 2 332 372 13 1 19 1 3 3 6 7 2 1 3 4 13 141 19 299 393 11
"2029" 11 117 679 "/" 0 "sonatst" "Orgel__g.bmp" "Katze___.bmp" 0 4 372 332 22 1 18 1 3 3 5 11 2 1 3 4 68 153 18 22 413 11
"2030" 11 118 581 "/" 0 "sonatst" "Harfe__g.bmp" "Harfe___.bmp" 0 1 332 372 16 1 16 1 3 3 5 8 2 1 3 4 61 147 225 16 403 11
"2031" 11 119 566 "/" 0 "sonatst" "Fahrra_g.bmp" "Loewe___.bmp" 0 3 332 372 9 1 21 1 3 4 2 6 1 3 4 2 76 21 9 320 424 11
"2032" 11 120 584 "/" 0 "sonatst" "Hahn___g.bmp" "Ente____.bmp" 0 2 332 372 14 1 7 1 3 4 1 8 1 3 4 2 7 14 222 303 397 11
"2033" 11 121 439 "/" 0 "sonatst" "Katze__g.bmp" "Katze___.bmp" 0 1 372 332 18 1 18 1 3 4 1 9 1 3 4 2 65 152 18 311 410 11
"2034" 11 122 677 "/" 0 "sonatst" "Hammer_g.bmp" "Dudels__.bmp" 0 3 332 372 15 1 5 1 3 4 4 8 1 3 4 2 39 5 15 277 365 11
"2035" 11 123 829 "/" 0 "sonatst" "Gitarr_g.bmp" "Elefan__.bmp" 0 4 332 372 12 1 6 1 3 4 5 7 1 3 4 2 43 6 12 281 369 11
"2036" 11 124 531 "/" 0 "sonatst" "Zug____g.bmp" "Harfe___.bmp" 0 4 372 332 32 1 16 1 3 4 2 15 1 3 4 2 64 32 227 16 405 11
"2037" 11 125 520 "/" 0 "sonatst" "Trompe_g.bmp" "Staubs__.bmp" 0 3 372 332 31 1 29 1 3 4 5 14 1 3 4 2 101 183 29 335 31 11
"2038" 11 126 464 "/" 0 "sonatst" "Schaf__g.bmp" "Schaf___.bmp" 0 1 372 332 25 1 25 1 3 4 1 13 1 3 4 2 87 169 243 25 435 11
"2039" 11 127 572 "/" 0 "sonatst" "Harfe__g.bmp" "Besen___.bmp" 0 4 332 372 16 1 3 1 3 4 5 8 1 3 4 2 36 3 198 16 359 11
"2040" 11 128 457 "/" 0 "sonatst" "Elefan_g.bmp" "Schwei__.bmp" 0 2 332 372 6 1 28 1 3 4 1 5 1 3 4 2 41 6 206 28 368 11
"2041" 11 129 476 "/" 0 "sonatst" "Schere_g.bmp" "Saege___.bmp" 0 2 372 332 26 1 24 1 3 4 4 13 1 3 4 2 90 174 247 24 26 11
"2042" 11 130 629 "/" 0 "sonatst" "Pferd__g.bmp" "Zug_____.bmp" 0 4 372 332 23 1 32 1 3 4 1 6 1 3 4 2 112 32 23 348 448 11
"2043" 11 131 520 "/" 0 "sonatst" "Besen__g.bmp" "Besen___.bmp" 0 1 332 372 3 1 3 1 3 4 3 3 1 3 4 2 33 3 197 269 356 11
"2044" 11 132 787 "/" 0 "sonatst" "Orgel__g.bmp" "Hund____.bmp" 0 3 372 332 22 1 17 1 3 4 5 11 1 3 4 2 17 151 229 22 408 11
"2045" 11 133 582 "/" 0 "sonatst" "Glocke_g.bmp" "Glocke__.bmp" 0 1 332 372 13 1 13 1 3 4 6 7 1 3 4 2 13 140 219 298 392 11
"2046" 11 134 746 "/" 0 "sonatst" "Kuh____g.bmp" "Affe____.bmp" 0 2 372 332 20 1 1 1 3 4 1 9 1 3 4 2 1 158 232 20 419 11
"2047" 11 137 379 "/" 5 "sonatst" "Kanone_g.bmp" "Frosch__.bmp" -200 5 372 332 92 9 90 0 0 0 7 9 0 0 0 0 470 472 474 476 478 11
"2048" 11 138 991 "/" 0 "sonatst" "Pfeife_g.bmp" "Pistol__.bmp" -200 6 332 372 93 9 94 0 0 0 6 6 0 0 0 0 471 473 475 477 479 11
"2049" 11 139 498 "/" 0 "sonatst" "Elefan_g.bmp" "Elefan__.bmp" -200 1 372 332 6 1 6 2 4 5 1 5 3 4 2 1 40 6 205 279 367 11
"2050" 11 140 495 "/" 0 "sonatst" "Glocke_g.bmp" "Schere__.bmp" -200 4 372 332 13 1 26 2 4 5 6 7 3 4 2 1 13 176 248 328 26 11
"2051" 11 141 530 "/" 0 "sonatst" "Hammer_g.bmp" "Bohrer__.bmp" -200 2 372 332 15 1 4 2 4 5 4 8 3 4 2 1 4 144 15 306 400 11
"2052" 11 142 577 "/" 0 "sonatst" "Zug____g.bmp" "Esel____.bmp" -200 3 332 372 32 1 8 2 4 5 2 15 3 4 2 1 8 32 213 286 376 11
"2053" 11 143 497 "/" 0 "sonatst" "Gitarr_g.bmp" "Saege___.bmp" -200 3 372 332 12 1 24 2 4 5 5 7 3 4 2 1 85 167 12 24 434 11
"2054" 11 144 589 "/" 0 "sonatst" "Fahrra_g.bmp" "Auto____.bmp" -200 2 372 332 9 1 2 2 4 5 2 6 3 4 2 1 2 130 9 289 378 11
"2055" 11 145 512 "/" 0 "sonatst" "Hahn___g.bmp" "Hahn____.bmp" -200 1 372 332 14 1 14 2 4 5 1 8 3 4 2 1 56 14 221 302 396 11
"2056" 11 146 681 "/" 0 "sonatst" "Pferd__g.bmp" "Tromme__.bmp" -200 3 332 372 23 1 30 2 4 5 1 6 3 4 2 1 106 186 23 339 30 11
"2057" 11 147 411 "/" 0 "sonatst" "Schere_g.bmp" "Schere__.bmp" -200 1 332 372 26 1 26 2 4 5 4 13 3 4 2 1 89 173 246 326 26 11
"2058" 11 148 533 "/" 0 "sonatst" "Besen__g.bmp" "Kuh_____.bmp" -200 4 372 332 3 1 20 2 4 5 3 3 3 4 2 1 73 3 233 20 421 11
"2059" 11 149 568 "/" 0 "sonatst" "Schaf__g.bmp" "Hammer__.bmp" -200 4 332 372 25 1 15 2 4 5 1 13 3 4 2 1 60 146 15 25 402 11
"2060" 11 150 557 "/" 0 "sonatst" "Orgel__g.bmp" "Geige___.bmp" -200 2 332 372 22 1 11 2 4 5 5 11 3 4 2 1 78 11 237 22 427 11
"2061" 11 151 565 "/" 0 "sonatst" "Kuh____g.bmp" "Kuh_____.bmp" -200 1 332 372 20 1 20 2 4 5 1 9 3 4 2 1 71 157 231 20 418 11
"2062" 11 152 928 "/" 0 "sonatst" "Harfe__g.bmp" "Ente____.bmp" -200 3 372 332 16 1 7 2 4 5 5 8 3 4 2 1 7 124 210 16 372 11
"2063" 11 153 542 "/" 0 "sonatst" "Trompe_g.bmp" "Dudels__.bmp" -200 2 332 372 31 1 5 2 4 5 5 14 3 4 2 1 108 5 258 342 31 11
"2064" 11 154 492 "/" 0 "sonatst" "Katze__g.bmp" "Glocke__.bmp" -200 4 332 372 18 1 13 2 4 5 1 9 3 4 2 1 13 142 18 301 395 11
"2065" 11 155 545 "/" 0 "sonatst" "Elefan_g.bmp" "Schwei__.bmp" -200 2 372 332 6 1 28 2 4 6 1 5 1 3 4 2 41 6 206 28 368 11
"2066" 11 156 431 "/" 0 "sonatst" "Schere_g.bmp" "Saege___.bmp" -200 2 332 372 26 1 24 2 4 6 4 13 1 3 4 2 90 174 247 24 26 11
"2067" 11 157 523 "/" 0 "sonatst" "Kuh____g.bmp" "Affe____.bmp" -200 2 332 372 20 1 1 2 4 6 1 9 1 3 4 2 1 158 232 20 419 11
"2068" 11 158 485 "/" 0 "sonatst" "Trompe_g.bmp" "Staubs__.bmp" -200 3 332 372 31 1 29 2 4 6 5 14 1 3 4 2 101 183 29 335 31 11
"2069" 11 159 456 "/" 0 "sonatst" "Glocke_g.bmp" "Glocke__.bmp" -200 1 372 332 13 1 13 2 4 6 6 7 1 3 4 2 13 140 219 298 392 11
"2070" 11 160 372 "/" 0 "sonatst" "Schaf__g.bmp" "Schaf___.bmp" -200 1 332 372 25 1 25 2 4 6 1 13 1 3 4 2 87 169 243 25 435 11
"2071" 11 161 402 "/" 0 "sonatst" "Katze__g.bmp" "Katze___.bmp" -200 1 332 372 18 1 18 2 4 6 1 9 1 3 4 2 65 152 18 311 410 11
"2072" 11 162 625 "/" 0 "sonatst" "Harfe__g.bmp" "Besen___.bmp" -200 4 372 332 16 1 3 2 4 6 5 8 1 3 4 2 36 3 198 16 359 11
"2073" 11 163 553 "/" 0 "sonatst" "Pferd__g.bmp" "Zug_____.bmp" -200 4 332 372 23 1 32 2 4 6 1 6 1 3 4 2 112 32 23 348 448 11
"2074" 11 164 571 "/" 0 "sonatst" "Hammer_g.bmp" "Dudels__.bmp" -200 3 372 332 15 1 5 2 4 6 4 8 1 3 4 2 39 5 15 277 365 11
"2075" 11 165 562 "/" 0 "sonatst" "Orgel__g.bmp" "Hund____.bmp" -200 3 332 372 22 1 17 2 4 6 5 11 1 3 4 2 17 151 229 22 408 11
"2076" 11 166 415 "/" 0 "sonatst" "Besen__g.bmp" "Besen___.bmp" -200 1 372 332 3 1 3 2 4 6 3 3 1 3 4 2 33 3 197 269 356 11
"2077" 11 167 655 "/" 0 "sonatst" "Gitarr_g.bmp" "Elefan__.bmp" -200 4 372 332 12 1 6 2 4 6 5 7 1 3 4 2 43 6 12 281 369 11
"2078" 11 168 598 "/" 0 "sonatst" "Hahn___g.bmp" "Ente____.bmp" -200 2 372 332 14 1 7 2 4 6 1 8 1 3 4 2 7 14 222 303 397 11
"2079" 11 169 506 "/" 0 "sonatst" "Zug____g.bmp" "Harfe___.bmp" -200 4 332 372 32 1 16 2 4 6 2 15 1 3 4 2 64 32 227 16 405 11
"2080" 11 170 640 "/" 0 "sonatst" "Fahrra_g.bmp" "Loewe___.bmp" -200 3 372 332 9 1 21 2 4 6 2 6 1 3 4 2 76 21 9 320 424 11
"2081" 11 171 640 "/" 0 "sonatst" "Harfe__g.bmp" "Floete__.bmp" -200 2 372 332 16 1 10 2 4 7 5 8 4 2 1 3 62 449 10 16 404 11
"2082" 11 172 487 "/" 0 "sonatst" "Schaf__g.bmp" "Geige___.bmp" -200 3 332 372 25 1 11 2 4 7 1 13 4 2 1 3 52 11 217 25 387 11
"2083" 11 173 463 "/" 0 "sonatst" "Glocke_g.bmp" "Schwei__.bmp" -200 3 372 332 13 1 28 2 4 7 6 7 4 2 1 3 13 180 254 28 441 11
"2084" 11 174 672 "/" 0 "sonatst" "Kuh____g.bmp" "Gitarr__.bmp" -200 4 332 372 20 1 12 2 4 7 1 9 4 2 1 3 55 139 12 20 391 11
"2085" 11 175 556 "/" 0 "sonatst" "Fahrra_g.bmp" "Fahrra__.bmp" -200 1 372 332 9 1 9 2 4 7 2 6 4 2 1 3 44 129 9 288 377 11
"2086" 11 176 518 "/" 0 "sonatst" "Katze__g.bmp" "Schiff__.bmp" -200 3 332 372 18 1 27 2 4 7 1 9 4 2 1 3 94 178 18 331 27 11
"2087" 11 177 522 "/" 0 "sonatst" "Pferd__g.bmp" "Hund____.bmp" -200 2 332 372 23 1 17 2 4 7 1 6 4 2 1 3 17 163 23 323 431 11
"2088" 11 178 539 "/" 0 "sonatst" "Orgel__g.bmp" "Orgel___.bmp" -200 1 332 372 22 1 22 2 4 7 5 11 4 2 1 3 77 160 236 22 426 11
"2089" 11 179 511 "/" 0 "sonatst" "Gitarr_g.bmp" "Tromme__.bmp" -200 2 372 332 12 1 30 2 4 7 5 7 4 2 1 3 54 137 12 296 30 11
"2090" 11 180 507 "/" 0 "sonatst" "Besen__g.bmp" "Auto____.bmp" -200 3 372 332 3 1 2 2 4 7 3 3 4 2 1 3 2 3 196 267 354 11
"2091" 11 181 705 "/" 0 "sonatst" "Hahn___g.bmp" "Orgel___.bmp" -200 4 372 332 14 1 22 2 4 7 1 8 4 2 1 3 79 14 239 22 429 11
"2092" 11 182 403 "/" 0 "sonatst" "Trompe_g.bmp" "Trompe__.bmp" -200 1 332 372 31 1 31 2 4 7 5 14 4 2 1 3 107 188 257 341 31 11
"2093" 11 183 540 "/" 0 "sonatst" "Zug____g.bmp" "Schiff__.bmp" -200 2 332 372 32 1 27 2 4 7 2 15 4 2 1 3 111 32 261 346 27 11
"2094" 11 184 489 "/" 0 "sonatst" "Hammer_g.bmp" "Hammer__.bmp" -200 1 372 332 15 1 15 2 4 7 4 8 4 2 1 3 59 143 15 305 399 11
"2095" 11 185 512 "/" 0 "sonatst" "Schere_g.bmp" "Hahn____.bmp" -200 4 332 372 26 1 14 2 4 7 4 13 4 2 1 3 58 14 224 304 26 11
"2096" 11 186 455 "/" 0 "sonatst" "Elefan_g.bmp" "Fahrra__.bmp" -200 4 372 332 6 1 9 2 4 7 1 5 4 2 1 3 46 6 9 290 380 11
"2097" 11 187 488 "/" 0 "sonatst" "Pferd__g.bmp" "Pferd___.bmp" -200 1 332 372 23 1 23 2 4 8 1 6 2 1 3 4 80 162 23 322 430 11
"2098" 11 188 404 "/" 0 "sonatst" "Gitarr_g.bmp" "Gitarr__.bmp" -200 1 372 332 12 1 12 2 4 8 5 7 2 1 3 4 53 136 12 295 389 11
"2099" 11 189 487 "/" 0 "sonatst" "Katze__g.bmp" "Loewe___.bmp" -200 2 332 372 18 1 21 2 4 8 1 9 2 1 3 4 66 21 18 312 411 11
"2100" 11 190 518 "/" 0 "sonatst" "Fahrra_g.bmp" "Schaf___.bmp" -200 4 372 332 9 1 25 2 4 8 2 6 2 1 3 4 88 172 9 25 438 11
"2101" 11 191 589 "/" 0 "sonatst" "Hammer_g.bmp" "Trompe__.bmp" -200 4 372 332 15 1 31 2 4 8 4 8 2 1 3 4 109 190 15 344 31 11
"2102" 11 192 665 "/" 0 "sonatst" "Kuh____g.bmp" "Floete__.bmp" -200 3 332 372 20 1 10 2 4 8 1 9 2 1 3 4 49 134 10 20 383 11
"2103" 11 193 523 "/" 0 "sonatst" "Elefan_g.bmp" "Bohrer__.bmp" -200 3 372 332 6 1 4 2 4 8 1 5 2 1 3 4 4 6 200 274 362 11
"2104" 11 194 510 "/" 0 "sonatst" "Harfe__g.bmp" "Harfe___.bmp" -200 1 372 332 16 1 16 2 4 8 5 8 2 1 3 4 61 147 225 16 403 11
"2105" 11 195 455 "/" 0 "sonatst" "Schere_g.bmp" "Affe____.bmp" -200 3 332 372 26 1 1 2 4 8 4 13 2 1 3 4 1 115 193 264 26 11
"2106" 11 196 521 "/" 0 "sonatst" "Trompe_g.bmp" "Pferd___.bmp" -200 4 332 372 31 1 23 2 4 8 5 14 2 1 3 4 82 164 23 325 31 11
"2107" 11 197 653 "/" 0 "sonatst" "Hahn___g.bmp" "Klinge__.bmp" -200 3 372 332 14 1 19 2 4 8 1 8 2 1 3 4 70 14 19 316 416 11
"2108" 11 198 541 "/" 0 "sonatst" "Schaf__g.bmp" "Esel____.bmp" -200 2 332 372 25 1 8 2 4 8 1 13 2 1 3 4 8 170 244 25 436 11
"2109" 11 199 518 "/" 0 "sonatst" "Zug____g.bmp" "Zug_____.bmp" -200 1 332 372 32 1 32 2 4 8 2 15 2 1 3 4 110 32 260 345 446 11
"2110" 11 200 421 "/" 5 "sonatst" "Glocke_g.bmp" "Klinge__.bmp" -200 2 372 332 13 1 19 2 4 8 6 7 2 1 3 4 13 141 19 299 393 11
"2111" 11 201 707 "/" 0 "sonatst" "Besen__g.bmp" "Staubs__.bmp" -200 2 372 332 3 1 29 2 4 8 3 3 2 1 3 4 34 3 29 270 357 11
"2112" 11 202 698 "/" 0 "sonatst" "Orgel__g.bmp" "Katze___.bmp" -200 4 332 372 22 1 18 2 4 8 5 11 2 1 3 4 68 153 18 22 413 11
"2113" 12 3 853 "/" 0 "sonafam1" "Katze___.bmp" "w_Katze_.bmp" 0 1 0 0 18 1 18 0 0 0 1 9 12 NA NA NA NA NA NA NA NA NA
"2114" 12 4 342 "/" 0 "sonafam1" "Fahrra__.bmp" "w_Fahrra.bmp" 0 1 0 0 9 1 9 0 0 0 2 6 12 NA NA NA NA NA NA NA NA NA
"2115" 12 5 466 "/" 0 "sonafam1" "Kanone__.bmp" "w_Kanone.bmp" 0 1 0 0 92 9 92 0 0 0 7 9 12 NA NA NA NA NA NA NA NA NA
"2116" 12 6 368 "/" 0 "sonafam1" "Harfe___.bmp" "w_Harfe_.bmp" 0 1 0 0 16 1 16 0 0 0 5 8 12 NA NA NA NA NA NA NA NA NA
"2117" 12 7 366 "/" 0 "sonafam1" "Pistol__.bmp" "w_Pistol.bmp" 0 1 0 0 94 9 94 0 0 0 7 16 12 NA NA NA NA NA NA NA NA NA
"2118" 12 8 386 "/" 0 "sonafam1" "Hammer__.bmp" "w_Hammer.bmp" 0 1 0 0 15 1 15 0 0 0 4 8 12 NA NA NA NA NA NA NA NA NA
"2119" 12 9 479 "/" 0 "sonafam1" "Grille__.bmp" "w_Grille.bmp" 0 1 0 0 91 9 91 0 0 0 1 7 12 NA NA NA NA NA NA NA NA NA
"2120" 12 10 420 "/" 0 "sonafam1" "Telefo__.bmp" "w_Telefo.bmp" 0 1 0 0 97 9 97 0 0 0 6 14 12 NA NA NA NA NA NA NA NA NA
"2121" 12 11 355 "/" 0 "sonafam1" "Pferd___.bmp" "w_Pferd_.bmp" 0 1 0 0 23 1 23 0 0 0 1 6 12 NA NA NA NA NA NA NA NA NA
"2122" 12 12 408 "/" 0 "sonafam1" "Glocke__.bmp" "w_Glocke.bmp" 0 1 0 0 13 1 13 0 0 0 6 7 12 NA NA NA NA NA NA NA NA NA
"2123" 12 13 538 "/" 0 "sonafam1" "Toilet__.bmp" "w_Toilet.bmp" 0 1 0 0 95 9 95 0 0 0 8 14 12 NA NA NA NA NA NA NA NA NA
"2124" 12 14 414 "/" 0 "sonafam1" "Frosch__.bmp" "w_Frosch.bmp" 0 1 0 0 90 9 90 0 0 0 1 6 12 NA NA NA NA NA NA NA NA NA
"2125" 12 15 323 "/" 0 "sonafam1" "Trompe__.bmp" "w_Trompe.bmp" 0 1 0 0 31 1 31 0 0 0 5 14 12 NA NA NA NA NA NA NA NA NA
"2126" 12 16 403 "/" 0 "sonafam1" "Elefan__.bmp" "w_Elefan.bmp" 0 1 0 0 6 1 6 0 0 0 1 5 12 NA NA NA NA NA NA NA NA NA
"2127" 12 17 379 "/" 0 "sonafam1" "Zug_____.bmp" "w_Zug___.bmp" 0 1 0 0 32 1 32 0 0 0 2 15 12 NA NA NA NA NA NA NA NA NA
"2128" 12 18 445 "/" 0 "sonafam1" "Hahn____.bmp" "w_Hahn__.bmp" 0 1 0 0 14 1 14 0 0 0 1 8 12 NA NA NA NA NA NA NA NA NA
"2129" 12 19 270 "/" 0 "sonafam1" "Gitarr__.bmp" "w_Gitarr.bmp" 0 1 0 0 12 1 12 0 0 0 5 7 12 NA NA NA NA NA NA NA NA NA
"2130" 12 20 516 "/" 0 "sonafam1" "Hubsch__.bmp" "w_Hubsch.bmp" 0 1 0 0 96 9 96 0 0 0 2 8 12 NA NA NA NA NA NA NA NA NA
"2131" 12 21 375 "/" 0 "sonafam1" "Orgel___.bmp" "w_Orgel_.bmp" 0 1 0 0 22 1 22 0 0 0 5 11 12 NA NA NA NA NA NA NA NA NA
"2132" 12 22 293 "/" 0 "sonafam1" "Besen___.bmp" "w_Besen_.bmp" 0 1 0 0 3 1 3 0 0 0 3 3 12 NA NA NA NA NA NA NA NA NA
"2133" 12 23 253 "/" 0 "sonafam1" "Schaf___.bmp" "w_Schaf_.bmp" 0 1 0 0 25 1 25 0 0 0 1 13 12 NA NA NA NA NA NA NA NA NA
"2134" 12 24 333 "/" 0 "sonafam1" "Pfeife__.bmp" "w_Pfeife.bmp" 0 1 0 0 93 9 93 0 0 0 6 6 12 NA NA NA NA NA NA NA NA NA
"2135" 12 25 289 "/" 0 "sonafam1" "Kuh_____.bmp" "w_Kuh___.bmp" 0 1 0 0 20 1 20 0 0 0 1 9 12 NA NA NA NA NA NA NA NA NA
"2136" 12 26 222 "/" 0 "sonafam1" "Schere__.bmp" "w_Schere.bmp" 0 1 0 0 26 1 26 0 0 0 4 13 12 NA NA NA NA NA NA NA NA NA
"2137" 12 29 549 "/" 0 "sonafam2" "Glocke__.bmp" "w_______.bmp" 0 1 0 0 13 1 13 0 0 0 6 7 12 NA NA NA NA NA NA NA NA NA
"2138" 12 30 527 "/" 0 "sonafam2" "Schaf___.bmp" "w_______.bmp" 0 1 0 0 25 1 25 0 0 0 1 13 12 NA NA NA NA NA NA NA NA NA
"2139" 12 31 601 "/" 0 "sonafam2" "Pistol__.bmp" "w_______.bmp" 0 1 0 0 94 9 94 0 0 0 7 16 12 NA NA NA NA NA NA NA NA NA
"2140" 12 32 560 "/" 0 "sonafam2" "Hubsch__.bmp" "w_______.bmp" 0 1 0 0 96 9 96 0 0 0 2 8 12 NA NA NA NA NA NA NA NA NA
"2141" 12 33 579 "/" 0 "sonafam2" "Frosch__.bmp" "w_______.bmp" 0 1 0 0 90 9 90 0 0 0 1 6 12 NA NA NA NA NA NA NA NA NA
"2142" 12 34 569 "/" 0 "sonafam2" "Orgel___.bmp" "w_______.bmp" 0 1 0 0 22 1 22 0 0 0 5 11 12 NA NA NA NA NA NA NA NA NA
"2143" 12 35 745 "/" 0 "sonafam2" "Hahn____.bmp" "w_______.bmp" 0 1 0 0 14 1 14 0 0 0 1 8 12 NA NA NA NA NA NA NA NA NA
"2144" 12 36 496 "/" 0 "sonafam2" "Toilet__.bmp" "w_______.bmp" 0 1 0 0 95 9 95 0 0 0 8 14 12 NA NA NA NA NA NA NA NA NA
"2145" 12 37 520 "/" 0 "sonafam2" "Harfe___.bmp" "w_______.bmp" 0 1 0 0 16 1 16 0 0 0 5 8 12 NA NA NA NA NA NA NA NA NA
"2146" 12 38 555 "/" 0 "sonafam2" "Elefan__.bmp" "w_______.bmp" 0 1 0 0 6 1 6 0 0 0 1 5 12 NA NA NA NA NA NA NA NA NA
"2147" 12 39 580 "/" 0 "sonafam2" "Telefo__.bmp" "w_______.bmp" 0 1 0 0 97 9 97 0 0 0 6 14 12 NA NA NA NA NA NA NA NA NA
"2148" 12 40 754 "/" 0 "sonafam2" "Kuh_____.bmp" "w_______.bmp" 0 1 0 0 20 1 20 0 0 0 1 9 12 NA NA NA NA NA NA NA NA NA
"2149" 12 41 728 "/" 0 "sonafam2" "Trompe__.bmp" "w_______.bmp" 0 1 0 0 31 1 31 0 0 0 5 14 12 NA NA NA NA NA NA NA NA NA
"2150" 12 42 548 "/" 0 "sonafam2" "Besen___.bmp" "w_______.bmp" 0 1 0 0 3 1 3 0 0 0 3 3 12 NA NA NA NA NA NA NA NA NA
"2151" 12 43 567 "/" 0 "sonafam2" "Fahrra__.bmp" "w_______.bmp" 0 1 0 0 9 1 9 0 0 0 2 6 12 NA NA NA NA NA NA NA NA NA
"2152" 12 44 1155 "/" 0 "sonafam2" "Grille__.bmp" "w_______.bmp" 0 1 0 0 91 9 91 0 0 0 1 7 12 NA NA NA NA NA NA NA NA NA
"2153" 12 45 551 "/" 0 "sonafam2" "Hammer__.bmp" "w_______.bmp" 0 1 0 0 15 1 15 0 0 0 4 8 12 NA NA NA NA NA NA NA NA NA
"2154" 12 46 608 "/" 0 "sonafam2" "Gitarr__.bmp" "w_______.bmp" 0 1 0 0 12 1 12 0 0 0 5 7 12 NA NA NA NA NA NA NA NA NA
"2155" 12 47 860 "/" 0 "sonafam2" "Pferd___.bmp" "w_______.bmp" 0 1 0 0 23 1 23 0 0 0 1 6 12 NA NA NA NA NA NA NA NA NA
"2156" 12 48 1047 "/" 0 "sonafam2" "Kanone__.bmp" "w_______.bmp" 0 1 0 0 92 9 92 0 0 0 7 9 12 NA NA NA NA NA NA NA NA NA
"2157" 12 49 614 "/" 0 "sonafam2" "Pfeife__.bmp" "w_______.bmp" 0 1 0 0 93 9 93 0 0 0 6 6 12 NA NA NA NA NA NA NA NA NA
"2158" 12 50 580 "/" 0 "sonafam2" "Katze___.bmp" "w_______.bmp" 0 1 0 0 18 1 18 0 0 0 1 9 12 NA NA NA NA NA NA NA NA NA
"2159" 12 51 652 "/" 0 "sonafam2" "Zug_____.bmp" "w_______.bmp" 0 1 0 0 32 1 32 0 0 0 2 15 12 NA NA NA NA NA NA NA NA NA
"2160" 12 52 565 "/" 0 "sonafam2" "Schere__.bmp" "w_______.bmp" 0 1 0 0 26 1 26 0 0 0 4 13 12 NA NA NA NA NA NA NA NA NA
"2161" 12 55 1174 "/" 0 "sonatst" "Pfeife_g.bmp" "Hubsch__.bmp" 0 6 332 372 93 9 96 0 0 0 6 6 2 12 NA NA NA NA NA NA NA NA
"2162" 12 56 1288 "/" 0 "sonatst" "Toilet_g.bmp" "Toilet__.bmp" 0 1 372 332 95 9 95 0 0 0 8 14 2 12 NA NA NA NA NA NA NA NA
"2163" 12 57 963 "/" 0 "sonatst" "Grille_g.bmp" "Kanone__.bmp" 0 6 372 332 91 9 92 0 0 0 1 7 2 12 NA NA NA NA NA NA NA NA
"2164" 12 58 806 "/" 0 "sonatst" "Frosch_g.bmp" "Hubsch__.bmp" 0 3 332 372 90 9 96 0 0 0 1 6 2 12 NA NA NA NA NA NA NA NA
