"targ_ID" "rel" "rtd" "soa" "subj" "trial" "RT" "ERR.code" "dist_ID" "blk" "ERR.old" "ERR" "RT.old" "out" "exp"
"1399" "Hammer" "semantic" "related" "-200" "20" 176 727 "correct" "Bohrer" "2" 0 0 727 0 7
"1400" "Hammer" "semantic" "related" "-200" "17" 106 730 "correct" "Bohrer" "1" 0 0 730 0 7
"1401" "Hammer" "semantic" "related" "-200" "10" 122 683 "correct" "Bohrer" "1" 0 0 683 0 7
"1402" "Hammer" "semantic" "related" "-200" "19" 141 723 "correct" "Bohrer" "2" 0 0 723 0 7
"1403" "Hammer" "semantic" "related" "-200" "18" 127 673 "correct" "Bohrer" "1" 0 0 673 0 7
"1404" "Hammer" "semantic" "related" "-200" "9" 109 515 "correct" "Bohrer" "1" 0 0 515 0 7
"1405" "Hammer" "semantic" "related" "0" "11" 100 630 "correct" "Bohrer" "1" 0 0 630 0 7
"1406" "Hammer" "semantic" "related" "0" "19" 95 751 "correct" "Bohrer" "1" 0 0 751 0 7
"1407" "Hammer" "semantic" "related" "0" "18" 167 919 "correct" "Bohrer" "2" 0 0 919 0 7
"1408" "Hammer" "semantic" "related" "0" "1" 188 852 "correct" "Bohrer" "2" 0 0 852 0 7
"1409" "Hammer" "semantic" "related" "0" "20" 74 756 "correct" "Bohrer" "1" 0 0 756 0 7
"1410" "Hammer" "semantic" "related" "0" "12" 76 922 "correct" "Bohrer" "1" 0 0 922 0 7
"1411" "Hammer" "semantic" "related" "0" "4" 82 NA "smack" "Bohrer" "1" 1 1 599 0 7
"1412" "Hammer" "semantic" "related" "0" "9" 191 540 "correct" "Bohrer" "2" 0 0 540 0 7
"1413" "Hammer" "semantic" "related" "0" "17" 201 886 "correct" "Bohrer" "2" 0 0 886 0 7
"1414" "Hammer" "semantic" "related" "0" "10" 164 833 "correct" "Bohrer" "2" 0 0 833 0 7
"1415" "Hammer" "semantic" "related" "0" "2" 167 774 "correct" "Bohrer" "2" 0 0 774 0 7
"1416" "Hammer" "semantic" "related" "0" "3" 94 818 "correct" "Bohrer" "1" 0 0 818 0 7
"1417" "Hammer" "semantic" "unrelated" "-200" "20" 141 750 "correct" "Dudelsack" "2" 0 0 750 0 7
"1418" "Hammer" "semantic" "unrelated" "-200" "9" 76 751 "correct" "Dudelsack" "1" 0 0 751 0 7
"1419" "Hammer" "semantic" "unrelated" "-200" "12" 141 657 "correct" "Dudelsack" "2" 0 0 657 0 7
"1420" "Hammer" "semantic" "unrelated" "-200" "10" 109 593 "correct" "Dudelsack" "1" 0 0 593 0 7
"1421" "Hammer" "semantic" "unrelated" "-200" "18" 106 882 "correct" "Dudelsack" "1" 0 0 882 0 7
"1422" "Hammer" "semantic" "unrelated" "-200" "4" 139 723 "correct" "Dudelsack" "2" 0 0 723 0 7
"1423" "Hammer" "semantic" "unrelated" "-200" "19" 167 962 "correct" "Dudelsack" "2" 0 0 962 0 7
"1424" "Hammer" "semantic" "unrelated" "-200" "17" 74 993 "correct" "Dudelsack" "1" 0 0 993 0 7
"1425" "Hammer" "semantic" "unrelated" "-200" "11" 164 571 "correct" "Dudelsack" "2" 0 0 571 0 7
"1426" "Hammer" "semantic" "unrelated" "-200" "2" 109 693 "correct" "Dudelsack" "1" 0 0 693 0 7
"1427" "Hammer" "semantic" "unrelated" "-200" "3" 167 510 "correct" "Dudelsack" "2" 0 0 510 0 7
"1428" "Hammer" "semantic" "unrelated" "-200" "1" 82 778 "correct" "Dudelsack" "1" 0 0 778 0 7
"1429" "Hammer" "semantic" "unrelated" "0" "10" 191 880 "correct" "Dudelsack" "2" 0 0 880 0 7
"1430" "Hammer" "semantic" "unrelated" "0" "1" 172 951 "correct" "Dudelsack" "2" 0 0 951 0 7
"1431" "Hammer" "semantic" "unrelated" "0" "11" 122 677 "correct" "Dudelsack" "1" 0 0 677 0 7
"1432" "Hammer" "semantic" "unrelated" "0" "17" 176 755 "correct" "Dudelsack" "2" 0 0 755 0 7
"1433" "Hammer" "semantic" "unrelated" "0" "19" 127 899 "correct" "Dudelsack" "1" 0 0 899 0 7
"1434" "Hammer" "semantic" "unrelated" "0" "4" 94 924 "correct" "Dudelsack" "1" 0 0 924 0 7
"1435" "Hammer" "semantic" "unrelated" "0" "18" 201 NA "correct" "Dudelsack" "2" 0 0 1684 1 7
"1436" "Hammer" "semantic" "unrelated" "0" "20" 95 769 "correct" "Dudelsack" "1" 0 0 769 0 7
"1437" "Hammer" "semantic" "unrelated" "0" "2" 188 909 "correct" "Dudelsack" "2" 0 0 909 0 7
"1438" "Hammer" "semantic" "unrelated" "0" "12" 100 1089 "correct" "Dudelsack" "1" 0 0 1089 0 7
"1439" "Hammer" "semantic" "unrelated" "0" "9" 184 844 "correct" "Dudelsack" "2" 0 0 844 0 7
"1440" "Hammer" "semantic" "unrelated" "0" "3" 123 960 "correct" "Dudelsack" "1" 0 0 960 0 7
"1441" "Harfe" "congruent" "related" "-200" "18" 82 533 "correct" "Harfe" "1" 0 0 533 0 7
"1442" "Harfe" "congruent" "related" "-200" "9" 88 471 "correct" "Harfe" "1" 0 0 471 0 7
"1443" "Harfe" "congruent" "related" "-200" "17" 88 554 "correct" "Harfe" "1" 0 0 554 0 7
"1444" "Harfe" "congruent" "related" "-200" "4" 157 589 "correct" "Harfe" "2" 0 0 589 0 7
"1445" "Harfe" "congruent" "related" "-200" "3" 201 463 "correct" "Harfe" "2" 0 0 463 0 7
"1446" "Harfe" "congruent" "related" "-200" "19" 198 620 "correct" "Harfe" "2" 0 0 620 0 7
"1447" "Harfe" "congruent" "related" "-200" "20" 162 NA "none/false" "Harfe" "2" 1 1 1037 0 7
"1448" "Harfe" "congruent" "related" "-200" "1" 92 687 "correct" "Harfe" "1" 0 0 687 0 7
"1449" "Harfe" "congruent" "related" "-200" "12" 162 625 "correct" "Harfe" "2" 0 0 625 0 7
"1450" "Harfe" "congruent" "related" "-200" "2" 80 NA "none/false" "Harfe" "1" 1 1 543 0 7
"1451" "Harfe" "congruent" "related" "-200" "10" 80 723 "correct" "Harfe" "1" 0 0 723 0 7
"1452" "Harfe" "congruent" "related" "-200" "11" 194 510 "correct" "Harfe" "2" 0 0 510 0 7
"1453" "Harfe" "congruent" "related" "0" "17" 146 673 "correct" "Harfe" "2" 0 0 673 0 7
"1454" "Harfe" "congruent" "related" "0" "12" 127 695 "correct" "Harfe" "1" 0 0 695 0 7
"1455" "Harfe" "congruent" "related" "0" "10" 171 981 "correct" "Harfe" "2" 0 0 981 0 7
"1456" "Harfe" "congruent" "related" "0" "4" 131 740 "correct" "Harfe" "1" 0 0 740 0 7
"1457" "Harfe" "congruent" "related" "0" "3" 103 780 "correct" "Harfe" "1" 0 0 780 0 7
"1458" "Harfe" "congruent" "related" "0" "11" 118 581 "correct" "Harfe" "1" 0 0 581 0 7
"1459" "Harfe" "congruent" "related" "0" "9" 152 519 "correct" "Harfe" "2" 0 0 519 0 7
"1460" "Harfe" "congruent" "related" "0" "1" 148 1238 "correct" "Harfe" "2" 0 0 1238 0 7
"1461" "Harfe" "congruent" "related" "0" "20" 125 645 "correct" "Harfe" "1" 0 0 645 0 7
"1462" "Harfe" "congruent" "related" "0" "18" 184 828 "correct" "Harfe" "2" 0 0 828 0 7
"1463" "Harfe" "congruent" "related" "0" "2" 181 1025 "correct" "Harfe" "2" 0 0 1025 0 7
"1464" "Harfe" "congruent" "related" "0" "19" 115 696 "correct" "Harfe" "1" 0 0 696 0 7
"1465" "Harfe" "congruent" "unrelated" "-200" "9" 80 NA "technical" "Besen" "1" 1 0 226 0 7
"1466" "Harfe" "congruent" "unrelated" "-200" "12" 152 626 "correct" "Besen" "2" 0 0 626 0 7
"1467" "Harfe" "congruent" "unrelated" "-200" "1" 80 NA "none/false" "Besen" "1" 1 1 852 0 7
"1468" "Harfe" "congruent" "unrelated" "-200" "3" 157 611 "correct" "Besen" "2" 0 0 611 0 7
"1469" "Harfe" "congruent" "unrelated" "-200" "4" 148 659 "correct" "Besen" "2" 0 0 659 0 7
"1470" "Harfe" "congruent" "unrelated" "-200" "10" 118 824 "correct" "Besen" "1" 0 0 824 0 7
"1471" "Harfe" "congruent" "unrelated" "-200" "20" 146 645 "correct" "Besen" "2" 0 0 645 0 7
"1472" "Harfe" "congruent" "unrelated" "-200" "19" 162 949 "correct" "Besen" "2" 0 0 949 0 7
"1473" "Harfe" "congruent" "unrelated" "-200" "11" 162 625 "correct" "Besen" "2" 0 0 625 0 7
"1474" "Harfe" "congruent" "unrelated" "-200" "17" 82 768 "correct" "Besen" "1" 0 0 768 0 7
"1475" "Harfe" "congruent" "unrelated" "-200" "18" 115 776 "correct" "Besen" "1" 0 0 776 0 7
"1476" "Harfe" "congruent" "unrelated" "-200" "2" 103 NA "correct" "Besen" "1" 0 0 1214 1 7
"1477" "Harfe" "congruent" "unrelated" "0" "1" 181 1133 "correct" "Besen" "2" 0 0 1133 0 7
"1478" "Harfe" "congruent" "unrelated" "0" "4" 92 715 "correct" "Besen" "1" 0 0 715 0 7
"1479" "Harfe" "congruent" "unrelated" "0" "9" 171 664 "correct" "Besen" "2" 0 0 664 0 7
"1480" "Harfe" "congruent" "unrelated" "0" "19" 125 1354 "correct" "Besen" "1" 0 0 1354 0 7
"1481" "Harfe" "congruent" "unrelated" "0" "11" 127 572 "correct" "Besen" "1" 0 0 572 0 7
"1482" "Harfe" "congruent" "unrelated" "0" "3" 131 634 "correct" "Besen" "1" 0 0 634 0 7
"1483" "Harfe" "congruent" "unrelated" "0" "20" 88 NA "smack" "Besen" "1" 1 1 462 0 7
"1484" "Harfe" "congruent" "unrelated" "0" "12" 88 777 "correct" "Besen" "1" 0 0 777 0 7
"1485" "Harfe" "congruent" "unrelated" "0" "10" 194 1148 "correct" "Besen" "2" 0 0 1148 0 7
"1486" "Harfe" "congruent" "unrelated" "0" "17" 184 714 "correct" "Besen" "2" 0 0 714 0 7
"1487" "Harfe" "congruent" "unrelated" "0" "2" 201 1006 "correct" "Besen" "2" 0 0 1006 0 7
"1488" "Harfe" "congruent" "unrelated" "0" "18" 198 825 "correct" "Besen" "2" 0 0 825 0 7
"1489" "Harfe" "semantic" "related" "-200" "20" 198 762 "correct" "Floete" "2" 0 0 762 0 7
"1490" "Harfe" "semantic" "related" "-200" "19" 184 756 "correct" "Floete" "2" 0 0 756 0 7
"1491" "Harfe" "semantic" "related" "-200" "1" 131 863 "correct" "Floete" "1" 0 0 863 0 7
"1492" "Harfe" "semantic" "related" "-200" "10" 88 746 "correct" "Floete" "1" 0 0 746 0 7
"1493" "Harfe" "semantic" "related" "-200" "9" 127 NA "smack" "Floete" "1" 1 1 675 0 7
"1494" "Harfe" "semantic" "related" "-200" "3" 181 632 "correct" "Floete" "2" 0 0 632 0 7
"1495" "Harfe" "semantic" "related" "-200" "4" 201 814 "correct" "Floete" "2" 0 0 814 0 7
"1496" "Harfe" "semantic" "related" "-200" "12" 194 NA "correct" "Floete" "2" 0 0 1054 1 7
"1497" "Harfe" "semantic" "related" "-200" "18" 88 NA "disfluency" "Floete" "1" 1 1 1211 0 7
"1498" "Harfe" "semantic" "related" "-200" "2" 92 897 "correct" "Floete" "1" 0 0 897 0 7
"1499" "Harfe" "semantic" "related" "-200" "11" 171 640 "correct" "Floete" "2" 0 0 640 0 7
"1500" "Harfe" "semantic" "related" "-200" "17" 125 616 "correct" "Floete" "1" 0 0 616 0 7
"1501" "Harfe" "semantic" "related" "0" "11" 80 672 "correct" "Floete" "1" 0 0 672 0 7
"1502" "Harfe" "semantic" "related" "0" "10" 152 866 "correct" "Floete" "2" 0 0 866 0 7
"1503" "Harfe" "semantic" "related" "0" "20" 115 692 "correct" "Floete" "1" 0 0 692 0 7
"1504" "Harfe" "semantic" "related" "0" "2" 148 955 "correct" "Floete" "2" 0 0 955 0 7
"1505" "Harfe" "semantic" "related" "0" "9" 162 652 "correct" "Floete" "2" 0 0 652 0 7
"1506" "Harfe" "semantic" "related" "0" "12" 118 920 "correct" "Floete" "1" 0 0 920 0 7
"1507" "Harfe" "semantic" "related" "0" "1" 157 NA "correct" "Floete" "2" 0 0 1500 1 7
"1508" "Harfe" "semantic" "related" "0" "4" 103 730 "correct" "Floete" "1" 0 0 730 0 7
"1509" "Harfe" "semantic" "related" "0" "18" 146 593 "correct" "Floete" "2" 0 0 593 0 7
"1510" "Harfe" "semantic" "related" "0" "3" 80 779 "correct" "Floete" "1" 0 0 779 0 7
"1511" "Harfe" "semantic" "related" "0" "19" 82 987 "correct" "Floete" "1" 0 0 987 0 7
"1512" "Harfe" "semantic" "related" "0" "17" 162 823 "correct" "Floete" "2" 0 0 823 0 7
"1513" "Harfe" "semantic" "unrelated" "-200" "11" 152 928 "correct" "Ente" "2" 0 0 928 0 7
"1514" "Harfe" "semantic" "unrelated" "-200" "18" 125 765 "correct" "Ente" "1" 0 0 765 0 7
"1515" "Harfe" "semantic" "unrelated" "-200" "4" 181 NA "none/false" "Ente" "2" 1 1 777 0 7
"1516" "Harfe" "semantic" "unrelated" "-200" "20" 184 952 "correct" "Ente" "2" 0 0 952 0 7
"1517" "Harfe" "semantic" "unrelated" "-200" "9" 118 638 "correct" "Ente" "1" 0 0 638 0 7
"1518" "Harfe" "semantic" "unrelated" "-200" "17" 115 698 "correct" "Ente" "1" 0 0 698 0 7
"1519" "Harfe" "semantic" "unrelated" "-200" "2" 131 NA "none/false" "Ente" "1" 1 1 679 0 7
"1520" "Harfe" "semantic" "unrelated" "-200" "10" 127 723 "correct" "Ente" "1" 0 0 723 0 7
"1521" "Harfe" "semantic" "unrelated" "-200" "3" 148 610 "correct" "Ente" "2" 0 0 610 0 7
"1522" "Harfe" "semantic" "unrelated" "-200" "12" 171 1040 "correct" "Ente" "2" 0 0 1040 0 7
"1523" "Harfe" "semantic" "unrelated" "-200" "19" 146 718 "correct" "Ente" "2" 0 0 718 0 7
"1524" "Harfe" "semantic" "unrelated" "-200" "1" 103 921 "correct" "Ente" "1" 0 0 921 0 7
"1525" "Harfe" "semantic" "unrelated" "0" "2" 157 792 "correct" "Ente" "2" 0 0 792 0 7
"1526" "Harfe" "semantic" "unrelated" "0" "17" 198 796 "correct" "Ente" "2" 0 0 796 0 7
"1527" "Harfe" "semantic" "unrelated" "0" "20" 82 765 "correct" "Ente" "1" 0 0 765 0 7
"1528" "Harfe" "semantic" "unrelated" "0" "4" 80 NA "smack" "Ente" "1" 1 1 545 0 7
"1529" "Harfe" "semantic" "unrelated" "0" "11" 88 566 "correct" "Ente" "1" 0 0 566 0 7
"1530" "Harfe" "semantic" "unrelated" "0" "18" 162 941 "correct" "Ente" "2" 0 0 941 0 7
"1531" "Harfe" "semantic" "unrelated" "0" "9" 194 659 "correct" "Ente" "2" 0 0 659 0 7
"1532" "Harfe" "semantic" "unrelated" "0" "3" 92 760 "correct" "Ente" "1" 0 0 760 0 7
"1533" "Harfe" "semantic" "unrelated" "0" "1" 201 866 "correct" "Ente" "2" 0 0 866 0 7
"1534" "Harfe" "semantic" "unrelated" "0" "19" 88 1114 "correct" "Ente" "1" 0 0 1114 0 7
"1535" "Harfe" "semantic" "unrelated" "0" "12" 80 745 "correct" "Ente" "1" 0 0 745 0 7
"1536" "Harfe" "semantic" "unrelated" "0" "10" 162 797 "correct" "Ente" "2" 0 0 797 0 7
"1537" "Hund" "congruent" "related" "-200" "15" 169 NA "correct" "Hund" "2" 0 0 1319 1 7
"1538" "Hund" "congruent" "related" "-200" "7" 159 701 "correct" "Hund" "2" 0 0 701 0 7
"1539" "Hund" "congruent" "related" "-200" "5" 83 565 "correct" "Hund" "1" 0 0 565 0 7
"1540" "Hund" "congruent" "related" "-200" "13" 80 434 "correct" "Hund" "1" 0 0 434 0 7
"1541" "Hund" "congruent" "related" "-200" "22" 105 448 "correct" "Hund" "1" 0 0 448 0 7
"1542" "Hund" "congruent" "related" "-200" "16" 140 526 "correct" "Hund" "2" 0 0 526 0 7
"1543" "Hund" "congruent" "related" "-200" "8" 146 534 "correct" "Hund" "2" 0 0 534 0 7
"1544" "Hund" "congruent" "related" "-200" "21" 86 714 "correct" "Hund" "1" 0 0 714 0 7
"1545" "Hund" "congruent" "related" "-200" "14" 108 474 "correct" "Hund" "1" 0 0 474 0 7
"1546" "Hund" "congruent" "related" "-200" "24" 151 460 "correct" "Hund" "2" 0 0 460 0 7
"1547" "Hund" "congruent" "related" "-200" "6" 105 680 "correct" "Hund" "1" 0 0 680 0 7
"1548" "Hund" "congruent" "related" "-200" "23" 156 462 "correct" "Hund" "2" 0 0 462 0 7
"1549" "Hund" "congruent" "related" "0" "23" 123 565 "correct" "Hund" "1" 0 0 565 0 7
"1550" "Hund" "congruent" "related" "0" "22" 194 520 "correct" "Hund" "2" 0 0 520 0 7
"1551" "Hund" "congruent" "related" "0" "8" 89 554 "correct" "Hund" "1" 0 0 554 0 7
"1552" "Hund" "congruent" "related" "0" "13" 184 514 "correct" "Hund" "2" 0 0 514 0 7
"1553" "Hund" "congruent" "related" "0" "7" 123 691 "correct" "Hund" "1" 0 0 691 0 7
"1554" "Hund" "congruent" "related" "0" "14" 190 606 "correct" "Hund" "2" 0 0 606 0 7
"1555" "Hund" "congruent" "related" "0" "16" 100 563 "correct" "Hund" "1" 0 0 563 0 7
"1556" "Hund" "congruent" "related" "0" "6" 189 801 "correct" "Hund" "2" 0 0 801 0 7
"1557" "Hund" "congruent" "related" "0" "24" 99 567 "correct" "Hund" "1" 0 0 567 0 7
"1558" "Hund" "congruent" "related" "0" "5" 183 588 "correct" "Hund" "2" 0 0 588 0 7
"1559" "Hund" "congruent" "related" "0" "15" 130 607 "correct" "Hund" "1" 0 0 607 0 7
"1560" "Hund" "congruent" "related" "0" "21" 177 837 "correct" "Hund" "2" 0 0 837 0 7
"1561" "Hund" "congruent" "unrelated" "-200" "13" 108 534 "correct" "Trommel" "1" 0 0 534 0 7
"1562" "Hund" "congruent" "unrelated" "-200" "5" 105 628 "correct" "Trommel" "1" 0 0 628 0 7
"1563" "Hund" "congruent" "unrelated" "-200" "23" 151 635 "correct" "Trommel" "2" 0 0 635 0 7
"1564" "Hund" "congruent" "unrelated" "-200" "7" 146 614 "correct" "Trommel" "2" 0 0 614 0 7
"1565" "Hund" "congruent" "unrelated" "-200" "21" 105 751 "correct" "Trommel" "1" 0 0 751 0 7
"1566" "Hund" "congruent" "unrelated" "-200" "15" 140 675 "correct" "Trommel" "2" 0 0 675 0 7
"1567" "Hund" "congruent" "unrelated" "-200" "8" 183 483 "correct" "Trommel" "2" 0 0 483 0 7
"1568" "Hund" "congruent" "unrelated" "-200" "22" 123 645 "correct" "Trommel" "1" 0 0 645 0 7
"1569" "Hund" "congruent" "unrelated" "-200" "24" 177 599 "correct" "Trommel" "2" 0 0 599 0 7
"1570" "Hund" "congruent" "unrelated" "-200" "16" 184 564 "correct" "Trommel" "2" 0 0 564 0 7
"1571" "Hund" "congruent" "unrelated" "-200" "6" 123 830 "correct" "Trommel" "1" 0 0 830 0 7
"1572" "Hund" "congruent" "unrelated" "-200" "14" 130 620 "correct" "Trommel" "1" 0 0 620 0 7
"1573" "Hund" "congruent" "unrelated" "0" "14" 169 695 "correct" "Trommel" "2" 0 0 695 0 7
"1574" "Hund" "congruent" "unrelated" "0" "23" 99 658 "correct" "Trommel" "1" 0 0 658 0 7
"1575" "Hund" "congruent" "unrelated" "0" "5" 189 581 "correct" "Trommel" "2" 0 0 581 0 7
"1576" "Hund" "congruent" "unrelated" "0" "21" 194 NA "smack" "Trommel" "2" 1 1 415 0 7
"1577" "Hund" "congruent" "unrelated" "0" "24" 86 869 "correct" "Trommel" "1" 0 0 869 0 7
"1578" "Hund" "congruent" "unrelated" "0" "7" 89 830 "correct" "Trommel" "1" 0 0 830 0 7
"1579" "Hund" "congruent" "unrelated" "0" "13" 190 NA "correct" "Trommel" "2" 0 0 1175 1 7
"1580" "Hund" "congruent" "unrelated" "0" "8" 83 609 "correct" "Trommel" "1" 0 0 609 0 7
"1581" "Hund" "congruent" "unrelated" "0" "6" 159 996 "correct" "Trommel" "2" 0 0 996 0 7
"1582" "Hund" "congruent" "unrelated" "0" "15" 100 750 "correct" "Trommel" "1" 0 0 750 0 7
"1583" "Hund" "congruent" "unrelated" "0" "16" 80 859 "correct" "Trommel" "1" 0 0 859 0 7
"1584" "Hund" "congruent" "unrelated" "0" "22" 156 635 "correct" "Trommel" "2" 0 0 635 0 7
"1585" "Hund" "semantic" "related" "-200" "22" 86 701 "correct" "Pferd" "1" 0 0 701 0 7
"1586" "Hund" "semantic" "related" "-200" "15" 190 827 "correct" "Pferd" "2" 0 0 827 0 7
"1587" "Hund" "semantic" "related" "-200" "8" 159 465 "correct" "Pferd" "2" 0 0 465 0 7
"1588" "Hund" "semantic" "related" "-200" "23" 194 581 "correct" "Pferd" "2" 0 0 581 0 7
"1589" "Hund" "semantic" "related" "-200" "21" 99 1134 "correct" "Pferd" "1" 0 0 1134 0 7
"1590" "Hund" "semantic" "related" "-200" "13" 100 637 "correct" "Pferd" "1" 0 0 637 0 7
"1591" "Hund" "semantic" "related" "-200" "16" 169 486 "correct" "Pferd" "2" 0 0 486 0 7
"1592" "Hund" "semantic" "related" "-200" "24" 156 564 "correct" "Pferd" "2" 0 0 564 0 7
"1593" "Hund" "semantic" "related" "-200" "5" 89 553 "correct" "Pferd" "1" 0 0 553 0 7
"1594" "Hund" "semantic" "related" "-200" "6" 83 855 "correct" "Pferd" "1" 0 0 855 0 7
"1595" "Hund" "semantic" "related" "-200" "7" 189 596 "correct" "Pferd" "2" 0 0 596 0 7
"1596" "Hund" "semantic" "related" "-200" "14" 80 968 "correct" "Pferd" "1" 0 0 968 0 7
"1597" "Hund" "semantic" "related" "0" "16" 130 831 "correct" "Pferd" "1" 0 0 831 0 7
"1598" "Hund" "semantic" "related" "0" "24" 123 863 "correct" "Pferd" "1" 0 0 863 0 7
"1599" "Hund" "semantic" "related" "0" "21" 151 1102 "correct" "Pferd" "2" 0 0 1102 0 7
"1600" "Hund" "semantic" "related" "0" "23" 105 770 "correct" "Pferd" "1" 0 0 770 0 7
"1601" "Hund" "semantic" "related" "0" "5" 146 755 "correct" "Pferd" "2" 0 0 755 0 7
"1602" "Hund" "semantic" "related" "0" "7" 105 866 "correct" "Pferd" "1" 0 0 866 0 7
"1603" "Hund" "semantic" "related" "0" "8" 123 637 "correct" "Pferd" "1" 0 0 637 0 7
"1604" "Hund" "semantic" "related" "0" "22" 177 810 "correct" "Pferd" "2" 0 0 810 0 7
"1605" "Hund" "semantic" "related" "0" "6" 183 907 "correct" "Pferd" "2" 0 0 907 0 7
"1606" "Hund" "semantic" "related" "0" "13" 140 579 "correct" "Pferd" "2" 0 0 579 0 7
"1607" "Hund" "semantic" "related" "0" "15" 108 692 "correct" "Pferd" "1" 0 0 692 0 7
"1608" "Hund" "semantic" "related" "0" "14" 184 657 "correct" "Pferd" "2" 0 0 657 0 7
"1609" "Hund" "semantic" "unrelated" "-200" "14" 100 618 "correct" "Zug" "1" 0 0 618 0 7
"1610" "Hund" "semantic" "unrelated" "-200" "16" 190 569 "correct" "Zug" "2" 0 0 569 0 7
"1611" "Hund" "semantic" "unrelated" "-200" "24" 194 568 "correct" "Zug" "2" 0 0 568 0 7
"1612" "Hund" "semantic" "unrelated" "-200" "5" 123 504 "correct" "Zug" "1" 0 0 504 0 7
"1613" "Hund" "semantic" "unrelated" "-200" "21" 123 963 "correct" "Zug" "1" 0 0 963 0 7
"1614" "Hund" "semantic" "unrelated" "-200" "23" 177 609 "correct" "Zug" "2" 0 0 609 0 7
"1615" "Hund" "semantic" "unrelated" "-200" "13" 130 594 "correct" "Zug" "1" 0 0 594 0 7
"1616" "Hund" "semantic" "unrelated" "-200" "6" 89 603 "correct" "Zug" "1" 0 0 603 0 7
"1617" "Hund" "semantic" "unrelated" "-200" "7" 183 673 "correct" "Zug" "2" 0 0 673 0 7
"1618" "Hund" "semantic" "unrelated" "-200" "22" 99 686 "correct" "Zug" "1" 0 0 686 0 7
"1619" "Hund" "semantic" "unrelated" "-200" "8" 189 454 "correct" "Zug" "2" 0 0 454 0 7
"1620" "Hund" "semantic" "unrelated" "-200" "15" 184 590 "correct" "Zug" "2" 0 0 590 0 7
"1621" "Hund" "semantic" "unrelated" "0" "7" 83 874 "correct" "Zug" "1" 0 0 874 0 7
"1622" "Hund" "semantic" "unrelated" "0" "8" 105 623 "correct" "Zug" "1" 0 0 623 0 7
"1623" "Hund" "semantic" "unrelated" "0" "21" 156 1033 "correct" "Zug" "2" 0 0 1033 0 7
"1624" "Hund" "semantic" "unrelated" "0" "13" 169 727 "correct" "Zug" "2" 0 0 727 0 7
"1625" "Hund" "semantic" "unrelated" "0" "6" 146 731 "correct" "Zug" "2" 0 0 731 0 7
"1626" "Hund" "semantic" "unrelated" "0" "15" 80 661 "correct" "Zug" "1" 0 0 661 0 7
"1627" "Hund" "semantic" "unrelated" "0" "22" 151 NA "disfluency" "Zug" "2" 1 1 628 0 7
"1628" "Hund" "semantic" "unrelated" "0" "16" 108 671 "correct" "Zug" "1" 0 0 671 0 7
"1629" "Hund" "semantic" "unrelated" "0" "24" 105 842 "correct" "Zug" "1" 0 0 842 0 7
"1630" "Hund" "semantic" "unrelated" "0" "5" 159 629 "correct" "Zug" "2" 0 0 629 0 7
"1631" "Hund" "semantic" "unrelated" "0" "14" 140 783 "correct" "Zug" "2" 0 0 783 0 7
"1632" "Hund" "semantic" "unrelated" "0" "23" 86 763 "correct" "Zug" "1" 0 0 763 0 7
"1633" "Katze" "congruent" "related" "-200" "12" 154 664 "correct" "Katze" "2" 0 0 664 0 7
"1634" "Katze" "congruent" "related" "-200" "20" 154 641 "correct" "Katze" "2" 0 0 641 0 7
"1635" "Katze" "congruent" "related" "-200" "17" 73 763 "correct" "Katze" "1" 0 0 763 0 7
"1636" "Katze" "congruent" "related" "-200" "3" 162 435 "correct" "Katze" "2" 0 0 435 0 7
"1637" "Katze" "congruent" "related" "-200" "9" 73 448 "correct" "Katze" "1" 0 0 448 0 7
"1638" "Katze" "congruent" "related" "-200" "1" 74 807 "correct" "Katze" "1" 0 0 807 0 7
"1639" "Katze" "congruent" "related" "-200" "18" 111 555 "correct" "Katze" "1" 0 0 555 0 7
"1640" "Katze" "congruent" "related" "-200" "10" 106 421 "correct" "Katze" "1" 0 0 421 0 7
"1641" "Katze" "congruent" "related" "-200" "4" 149 490 "correct" "Katze" "2" 0 0 490 0 7
"1642" "Katze" "congruent" "related" "-200" "2" 104 538 "correct" "Katze" "1" 0 0 538 0 7
"1643" "Katze" "congruent" "related" "-200" "19" 161 536 "correct" "Katze" "2" 0 0 536 0 7
"1644" "Katze" "congruent" "related" "-200" "11" 161 402 "correct" "Katze" "2" 0 0 402 0 7
"1645" "Katze" "congruent" "related" "0" "4" 97 476 "correct" "Katze" "1" 0 0 476 0 7
"1646" "Katze" "congruent" "related" "0" "9" 176 519 "correct" "Katze" "2" 0 0 519 0 7
"1647" "Katze" "congruent" "related" "0" "11" 121 439 "correct" "Katze" "1" 0 0 439 0 7
"1648" "Katze" "congruent" "related" "0" "2" 199 570 "correct" "Katze" "2" 0 0 570 0 7
"1649" "Katze" "congruent" "related" "0" "1" 179 762 "correct" "Katze" "2" 0 0 762 0 7
"1650" "Katze" "congruent" "related" "0" "18" 193 564 "correct" "Katze" "2" 0 0 564 0 7
"1651" "Katze" "congruent" "related" "0" "19" 124 539 "correct" "Katze" "1" 0 0 539 0 7
"1652" "Katze" "congruent" "related" "0" "3" 122 610 "correct" "Katze" "1" 0 0 610 0 7
"1653" "Katze" "congruent" "related" "0" "12" 94 685 "correct" "Katze" "1" 0 0 685 0 7
"1654" "Katze" "congruent" "related" "0" "17" 185 630 "correct" "Katze" "2" 0 0 630 0 7
