"targ_ID" "cond" "soa" "mod" "subj" "trial" "RT" "ERR.code" "dist_ID" "blk" "ERR.old" "ERR" "RT.old" "out" "exp"
"1141" "Geige" "unrelated" "200" "visual" "2" 134 733 "correct" "Schere" "2" 0 0 733 0 9
"1142" "Geige" "unrelated" "200" "visual" "18" 360 571 "correct" "Schere" "2" 0 0 571 0 9
"1143" "Geige" "unrelated" "200" "visual" "7" 245 1009 "correct" "Schere" "3" 0 0 1009 0 9
"1144" "Geige" "unrelated" "200" "visual" "19" 59 704 "correct" "Schere" "1" 0 0 704 0 9
"1145" "Geige" "unrelated" "200" "visual" "24" 351 713 "correct" "Schere" "2" 0 0 713 0 9
"1146" "Geige" "unrelated" "200" "visual" "5" 380 793 "correct" "Schere" "2" 0 0 793 0 9
"1147" "Geige" "unrelated" "200" "visual" "3" 98 599 "correct" "Schere" "1" 0 0 599 0 9
"1148" "Geige" "unrelated" "200" "visual" "22" 303 802 "correct" "Schere" "1" 0 0 802 0 9
"1149" "Geige" "unrelated" "200" "visual" "20" 229 612 "correct" "Schere" "3" 0 0 612 0 9
"1150" "Geige" "unrelated" "200" "visual" "10" 403 754 "correct" "Schere" "3" 0 0 754 0 9
"1151" "Geige" "unrelated" "200" "visual" "13" 110 770 "correct" "Schere" "1" 0 0 770 0 9
"1152" "Geige" "unrelated" "200" "visual" "15" 130 844 "correct" "Schere" "2" 0 0 844 0 9
"1153" "Gitarre" "congruent" "-200" "auditory" "14" 354 548 "correct" "Gitarre" "2" 0 0 548 0 9
"1154" "Gitarre" "congruent" "-200" "auditory" "16" 213 706 "correct" "Gitarre" "3" 0 0 706 0 9
"1155" "Gitarre" "congruent" "-200" "auditory" "13" 437 551 "correct" "Gitarre" "3" 0 0 551 0 9
"1156" "Gitarre" "congruent" "-200" "auditory" "11" 225 794 "correct" "Gitarre" "3" 0 0 794 0 9
"1157" "Gitarre" "congruent" "-200" "auditory" "17" 156 741 "correct" "Gitarre" "2" 0 0 741 0 9
"1158" "Gitarre" "congruent" "-200" "auditory" "7" 316 668 "correct" "Gitarre" "1" 0 0 668 0 9
"1159" "Gitarre" "congruent" "-200" "auditory" "3" 356 791 "correct" "Gitarre" "2" 0 0 791 0 9
"1160" "Gitarre" "congruent" "-200" "auditory" "23" 148 698 "correct" "Gitarre" "2" 0 0 698 0 9
"1161" "Gitarre" "congruent" "-200" "auditory" "20" 380 597 "correct" "Gitarre" "2" 0 0 597 0 9
"1162" "Gitarre" "congruent" "-200" "auditory" "12" 145 970 "correct" "Gitarre" "2" 0 0 970 0 9
"1163" "Gitarre" "congruent" "-200" "auditory" "6" 163 699 "correct" "Gitarre" "2" 0 0 699 0 9
"1164" "Gitarre" "congruent" "-200" "auditory" "21" 298 505 "correct" "Gitarre" "1" 0 0 505 0 9
"1165" "Gitarre" "congruent" "-200" "auditory" "15" 271 766 "correct" "Gitarre" "1" 0 0 766 0 9
"1166" "Gitarre" "congruent" "-200" "auditory" "10" 82 713 "correct" "Gitarre" "1" 0 0 713 0 9
"1167" "Gitarre" "congruent" "-200" "auditory" "5" 200 954 "correct" "Gitarre" "3" 0 0 954 0 9
"1168" "Gitarre" "congruent" "-200" "auditory" "24" 85 1020 "correct" "Gitarre" "1" 0 0 1020 0 9
"1169" "Gitarre" "congruent" "-200" "auditory" "1" 276 714 "correct" "Gitarre" "1" 0 0 714 0 9
"1170" "Gitarre" "congruent" "-200" "auditory" "9" 376 683 "correct" "Gitarre" "2" 0 0 683 0 9
"1171" "Gitarre" "congruent" "-200" "auditory" "2" 442 529 "correct" "Gitarre" "3" 0 0 529 0 9
"1172" "Gitarre" "congruent" "-200" "auditory" "18" 95 563 "correct" "Gitarre" "1" 0 0 563 0 9
"1173" "Gitarre" "congruent" "-200" "auditory" "22" 223 571 "correct" "Gitarre" "3" 0 0 571 0 9
"1174" "Gitarre" "congruent" "-200" "auditory" "4" 92 734 "correct" "Gitarre" "1" 0 0 734 0 9
"1175" "Gitarre" "congruent" "-200" "auditory" "8" 417 567 "correct" "Gitarre" "3" 0 0 567 0 9
"1176" "Gitarre" "congruent" "-200" "auditory" "19" 422 583 "correct" "Gitarre" "3" 0 0 583 0 9
"1177" "Gitarre" "congruent" "-200" "visual" "17" 354 898 "correct" "Gitarre" "2" 0 0 898 0 9
"1178" "Gitarre" "congruent" "-200" "visual" "11" 417 1278 "correct" "Gitarre" "3" 0 0 1278 0 9
"1179" "Gitarre" "congruent" "-200" "visual" "13" 213 788 "correct" "Gitarre" "3" 0 0 788 0 9
"1180" "Gitarre" "congruent" "-200" "visual" "5" 442 886 "correct" "Gitarre" "3" 0 0 886 0 9
"1181" "Gitarre" "congruent" "-200" "visual" "15" 95 828 "correct" "Gitarre" "1" 0 0 828 0 9
"1182" "Gitarre" "congruent" "-200" "visual" "4" 276 850 "correct" "Gitarre" "1" 0 0 850 0 9
"1183" "Gitarre" "congruent" "-200" "visual" "14" 156 589 "correct" "Gitarre" "2" 0 0 589 0 9
"1184" "Gitarre" "congruent" "-200" "visual" "1" 92 692 "correct" "Gitarre" "1" 0 0 692 0 9
"1185" "Gitarre" "congruent" "-200" "visual" "6" 356 720 "correct" "Gitarre" "2" 0 0 720 0 9
"1186" "Gitarre" "congruent" "-200" "visual" "22" 422 520 "correct" "Gitarre" "3" 0 0 520 0 9
"1187" "Gitarre" "congruent" "-200" "visual" "3" 163 599 "correct" "Gitarre" "2" 0 0 599 0 9
"1188" "Gitarre" "congruent" "-200" "visual" "23" 380 556 "correct" "Gitarre" "2" 0 0 556 0 9
"1189" "Gitarre" "congruent" "-200" "visual" "16" 437 618 "correct" "Gitarre" "3" 0 0 618 0 9
"1190" "Gitarre" "congruent" "-200" "visual" "21" 85 664 "correct" "Gitarre" "1" 0 0 664 0 9
"1191" "Gitarre" "congruent" "-200" "visual" "19" 223 610 "correct" "Gitarre" "3" 0 0 610 0 9
"1192" "Gitarre" "congruent" "-200" "visual" "24" 298 504 "correct" "Gitarre" "1" 0 0 504 0 9
"1193" "Gitarre" "congruent" "-200" "visual" "20" 148 760 "correct" "Gitarre" "2" 0 0 760 0 9
"1194" "Gitarre" "congruent" "-200" "visual" "10" 316 679 "correct" "Gitarre" "1" 0 0 679 0 9
"1195" "Gitarre" "congruent" "-200" "visual" "8" 225 505 "correct" "Gitarre" "3" 0 0 505 0 9
"1196" "Gitarre" "congruent" "-200" "visual" "18" 271 813 "correct" "Gitarre" "1" 0 0 813 0 9
"1197" "Gitarre" "congruent" "-200" "visual" "9" 145 794 "correct" "Gitarre" "2" 0 0 794 0 9
"1198" "Gitarre" "congruent" "-200" "visual" "7" 82 850 "correct" "Gitarre" "1" 0 0 850 0 9
"1199" "Gitarre" "congruent" "-200" "visual" "2" 200 769 "correct" "Gitarre" "3" 0 0 769 0 9
"1200" "Gitarre" "congruent" "-200" "visual" "12" 376 853 "correct" "Gitarre" "2" 0 0 853 0 9
"1201" "Gitarre" "congruent" "0" "auditory" "14" 271 681 "correct" "Gitarre" "1" 0 0 681 0 9
"1202" "Gitarre" "congruent" "0" "auditory" "1" 356 722 "correct" "Gitarre" "2" 0 0 722 0 9
"1203" "Gitarre" "congruent" "0" "auditory" "8" 316 1051 "correct" "Gitarre" "1" 0 0 1051 0 9
"1204" "Gitarre" "congruent" "0" "auditory" "24" 223 836 "correct" "Gitarre" "3" 0 0 836 0 9
"1205" "Gitarre" "congruent" "0" "auditory" "6" 200 933 "correct" "Gitarre" "3" 0 0 933 0 9
"1206" "Gitarre" "congruent" "0" "auditory" "9" 417 695 "correct" "Gitarre" "3" 0 0 695 0 9
"1207" "Gitarre" "congruent" "0" "auditory" "7" 376 849 "correct" "Gitarre" "2" 0 0 849 0 9
"1208" "Gitarre" "congruent" "0" "auditory" "23" 85 726 "correct" "Gitarre" "1" 0 0 726 0 9
"1209" "Gitarre" "congruent" "0" "auditory" "12" 225 759 "correct" "Gitarre" "3" 0 0 759 0 9
"1210" "Gitarre" "congruent" "0" "auditory" "20" 298 691 "correct" "Gitarre" "1" 0 0 691 0 9
"1211" "Gitarre" "congruent" "0" "auditory" "21" 422 651 "correct" "Gitarre" "3" 0 0 651 0 9
"1212" "Gitarre" "congruent" "0" "auditory" "10" 145 770 "correct" "Gitarre" "2" 0 0 770 0 9
"1213" "Gitarre" "congruent" "0" "auditory" "5" 92 816 "correct" "Gitarre" "1" 0 0 816 0 9
"1214" "Gitarre" "congruent" "0" "auditory" "16" 156 708 "correct" "Gitarre" "2" 0 0 708 0 9
"1215" "Gitarre" "congruent" "0" "auditory" "18" 213 NA "none/false" "Gitarre" "3" 1 1 636 0 9
"1216" "Gitarre" "congruent" "0" "auditory" "3" 442 827 "correct" "Gitarre" "3" 0 0 827 0 9
"1217" "Gitarre" "congruent" "0" "auditory" "2" 276 567 "correct" "Gitarre" "1" 0 0 567 0 9
"1218" "Gitarre" "congruent" "0" "auditory" "4" 163 731 "correct" "Gitarre" "2" 0 0 731 0 9
"1219" "Gitarre" "congruent" "0" "auditory" "22" 148 645 "correct" "Gitarre" "2" 0 0 645 0 9
"1220" "Gitarre" "congruent" "0" "auditory" "15" 437 573 "correct" "Gitarre" "3" 0 0 573 0 9
"1221" "Gitarre" "congruent" "0" "auditory" "13" 354 563 "correct" "Gitarre" "2" 0 0 563 0 9
"1222" "Gitarre" "congruent" "0" "auditory" "11" 82 1424 "correct" "Gitarre" "1" 0 0 1424 0 9
"1223" "Gitarre" "congruent" "0" "auditory" "17" 95 708 "correct" "Gitarre" "1" 0 0 708 0 9
"1224" "Gitarre" "congruent" "0" "auditory" "19" 380 721 "correct" "Gitarre" "2" 0 0 721 0 9
"1225" "Gitarre" "congruent" "0" "visual" "6" 442 1127 "correct" "Gitarre" "3" 0 0 1127 0 9
"1226" "Gitarre" "congruent" "0" "visual" "1" 163 608 "correct" "Gitarre" "2" 0 0 608 0 9
"1227" "Gitarre" "congruent" "0" "visual" "4" 356 778 "correct" "Gitarre" "2" 0 0 778 0 9
"1228" "Gitarre" "congruent" "0" "visual" "15" 213 872 "correct" "Gitarre" "3" 0 0 872 0 9
"1229" "Gitarre" "congruent" "0" "visual" "22" 380 727 "correct" "Gitarre" "2" 0 0 727 0 9
"1230" "Gitarre" "congruent" "0" "visual" "18" 437 633 "correct" "Gitarre" "3" 0 0 633 0 9
"1231" "Gitarre" "congruent" "0" "visual" "2" 92 600 "correct" "Gitarre" "1" 0 0 600 0 9
"1232" "Gitarre" "congruent" "0" "visual" "3" 200 726 "correct" "Gitarre" "3" 0 0 726 0 9
"1233" "Gitarre" "congruent" "0" "visual" "21" 223 641 "correct" "Gitarre" "3" 0 0 641 0 9
"1234" "Gitarre" "congruent" "0" "visual" "9" 225 691 "correct" "Gitarre" "3" 0 0 691 0 9
"1235" "Gitarre" "congruent" "0" "visual" "24" 422 693 "correct" "Gitarre" "3" 0 0 693 0 9
"1236" "Gitarre" "congruent" "0" "visual" "20" 85 721 "correct" "Gitarre" "1" 0 0 721 0 9
"1237" "Gitarre" "congruent" "0" "visual" "13" 156 625 "correct" "Gitarre" "2" 0 0 625 0 9
"1238" "Gitarre" "congruent" "0" "visual" "19" 148 NA "correct" "Gitarre" "2" 0 0 480 1 9
"1239" "Gitarre" "congruent" "0" "visual" "12" 417 806 "correct" "Gitarre" "3" 0 0 806 0 9
"1240" "Gitarre" "congruent" "0" "visual" "5" 276 755 "correct" "Gitarre" "1" 0 0 755 0 9
"1241" "Gitarre" "congruent" "0" "visual" "16" 354 718 "correct" "Gitarre" "2" 0 0 718 0 9
"1242" "Gitarre" "congruent" "0" "visual" "11" 316 802 "correct" "Gitarre" "1" 0 0 802 0 9
"1243" "Gitarre" "congruent" "0" "visual" "14" 95 768 "correct" "Gitarre" "1" 0 0 768 0 9
"1244" "Gitarre" "congruent" "0" "visual" "23" 298 630 "correct" "Gitarre" "1" 0 0 630 0 9
"1245" "Gitarre" "congruent" "0" "visual" "10" 376 703 "correct" "Gitarre" "2" 0 0 703 0 9
"1246" "Gitarre" "congruent" "0" "visual" "7" 145 875 "correct" "Gitarre" "2" 0 0 875 0 9
"1247" "Gitarre" "congruent" "0" "visual" "8" 82 721 "correct" "Gitarre" "1" 0 0 721 0 9
"1248" "Gitarre" "congruent" "0" "visual" "17" 271 788 "correct" "Gitarre" "1" 0 0 788 0 9
"1249" "Gitarre" "congruent" "200" "auditory" "20" 422 760 "correct" "Gitarre" "3" 0 0 760 0 9
"1250" "Gitarre" "congruent" "200" "auditory" "11" 145 1194 "correct" "Gitarre" "2" 0 0 1194 0 9
"1251" "Gitarre" "congruent" "200" "auditory" "9" 316 797 "correct" "Gitarre" "1" 0 0 797 0 9
"1252" "Gitarre" "congruent" "200" "auditory" "3" 276 837 "correct" "Gitarre" "1" 0 0 837 0 9
"1253" "Gitarre" "congruent" "200" "auditory" "6" 92 716 "correct" "Gitarre" "1" 0 0 716 0 9
"1254" "Gitarre" "congruent" "200" "auditory" "16" 95 732 "correct" "Gitarre" "1" 0 0 732 0 9
"1255" "Gitarre" "congruent" "200" "auditory" "13" 271 666 "correct" "Gitarre" "1" 0 0 666 0 9
"1256" "Gitarre" "congruent" "200" "auditory" "15" 354 637 "correct" "Gitarre" "2" 0 0 637 0 9
"1257" "Gitarre" "congruent" "200" "auditory" "21" 380 628 "correct" "Gitarre" "2" 0 0 628 0 9
"1258" "Gitarre" "congruent" "200" "auditory" "18" 156 759 "correct" "Gitarre" "2" 0 0 759 0 9
"1259" "Gitarre" "congruent" "200" "auditory" "14" 437 590 "correct" "Gitarre" "3" 0 0 590 0 9
"1260" "Gitarre" "congruent" "200" "auditory" "7" 417 950 "correct" "Gitarre" "3" 0 0 950 0 9
"1261" "Gitarre" "congruent" "200" "auditory" "22" 85 692 "correct" "Gitarre" "1" 0 0 692 0 9
"1262" "Gitarre" "congruent" "200" "auditory" "24" 148 866 "correct" "Gitarre" "2" 0 0 866 0 9
"1263" "Gitarre" "congruent" "200" "auditory" "19" 298 NA "correct" "Gitarre" "1" 0 0 438 1 9
"1264" "Gitarre" "congruent" "200" "auditory" "4" 200 880 "correct" "Gitarre" "3" 0 0 880 0 9
"1265" "Gitarre" "congruent" "200" "auditory" "17" 213 694 "correct" "Gitarre" "3" 0 0 694 0 9
"1266" "Gitarre" "congruent" "200" "auditory" "12" 82 872 "correct" "Gitarre" "1" 0 0 872 0 9
"1267" "Gitarre" "congruent" "200" "auditory" "8" 376 599 "correct" "Gitarre" "2" 0 0 599 0 9
"1268" "Gitarre" "congruent" "200" "auditory" "23" 223 713 "correct" "Gitarre" "3" 0 0 713 0 9
"1269" "Gitarre" "congruent" "200" "auditory" "5" 163 594 "correct" "Gitarre" "2" 0 0 594 0 9
"1270" "Gitarre" "congruent" "200" "auditory" "1" 442 724 "correct" "Gitarre" "3" 0 0 724 0 9
"1271" "Gitarre" "congruent" "200" "auditory" "2" 356 739 "correct" "Gitarre" "2" 0 0 739 0 9
"1272" "Gitarre" "congruent" "200" "auditory" "10" 225 680 "correct" "Gitarre" "3" 0 0 680 0 9
"1273" "Gitarre" "congruent" "200" "visual" "22" 298 793 "correct" "Gitarre" "1" 0 0 793 0 9
"1274" "Gitarre" "congruent" "200" "visual" "14" 213 720 "correct" "Gitarre" "3" 0 0 720 0 9
"1275" "Gitarre" "congruent" "200" "visual" "5" 356 887 "correct" "Gitarre" "2" 0 0 887 0 9
"1276" "Gitarre" "congruent" "200" "visual" "23" 422 774 "correct" "Gitarre" "3" 0 0 774 0 9
"1277" "Gitarre" "congruent" "200" "visual" "10" 417 740 "correct" "Gitarre" "3" 0 0 740 0 9
"1278" "Gitarre" "congruent" "200" "visual" "12" 316 1011 "correct" "Gitarre" "1" 0 0 1011 0 9
"1279" "Gitarre" "congruent" "200" "visual" "4" 442 771 "correct" "Gitarre" "3" 0 0 771 0 9
"1280" "Gitarre" "congruent" "200" "visual" "19" 85 692 "correct" "Gitarre" "1" 0 0 692 0 9
"1281" "Gitarre" "congruent" "200" "visual" "8" 145 584 "correct" "Gitarre" "2" 0 0 584 0 9
"1282" "Gitarre" "congruent" "200" "visual" "3" 92 786 "correct" "Gitarre" "1" 0 0 786 0 9
"1283" "Gitarre" "congruent" "200" "visual" "13" 95 754 "correct" "Gitarre" "1" 0 0 754 0 9
"1284" "Gitarre" "congruent" "200" "visual" "7" 225 779 "correct" "Gitarre" "3" 0 0 779 0 9
"1285" "Gitarre" "congruent" "200" "visual" "17" 437 742 "correct" "Gitarre" "3" 0 0 742 0 9
"1286" "Gitarre" "congruent" "200" "visual" "11" 376 NA "correct" "Gitarre" "2" 0 0 1780 1 9
"1287" "Gitarre" "congruent" "200" "visual" "2" 163 701 "correct" "Gitarre" "2" 0 0 701 0 9
"1288" "Gitarre" "congruent" "200" "visual" "20" 223 628 "correct" "Gitarre" "3" 0 0 628 0 9
"1289" "Gitarre" "congruent" "200" "visual" "16" 271 786 "correct" "Gitarre" "1" 0 0 786 0 9
"1290" "Gitarre" "congruent" "200" "visual" "9" 82 978 "correct" "Gitarre" "1" 0 0 978 0 9
"1291" "Gitarre" "congruent" "200" "visual" "21" 148 747 "correct" "Gitarre" "2" 0 0 747 0 9
"1292" "Gitarre" "congruent" "200" "visual" "1" 200 668 "correct" "Gitarre" "3" 0 0 668 0 9
"1293" "Gitarre" "congruent" "200" "visual" "15" 156 564 "correct" "Gitarre" "2" 0 0 564 0 9
"1294" "Gitarre" "congruent" "200" "visual" "6" 276 814 "correct" "Gitarre" "1" 0 0 814 0 9
"1295" "Gitarre" "congruent" "200" "visual" "18" 354 609 "correct" "Gitarre" "2" 0 0 609 0 9
"1296" "Gitarre" "congruent" "200" "visual" "24" 380 637 "correct" "Gitarre" "2" 0 0 637 0 9
"1297" "Gitarre" "unrelated" "-200" "auditory" "1" 316 815 "correct" "Auto" "1" 0 0 815 0 9
"1298" "Gitarre" "unrelated" "-200" "auditory" "22" 213 695 "correct" "Auto" "3" 0 0 695 0 9
"1299" "Gitarre" "unrelated" "-200" "auditory" "15" 298 679 "correct" "Auto" "1" 0 0 679 0 9
"1300" "Gitarre" "unrelated" "-200" "auditory" "13" 422 618 "correct" "Auto" "3" 0 0 618 0 9
"1301" "Gitarre" "unrelated" "-200" "auditory" "24" 95 825 "correct" "Auto" "1" 0 0 825 0 9
"1302" "Gitarre" "unrelated" "-200" "auditory" "16" 223 627 "correct" "Auto" "3" 0 0 627 0 9
"1303" "Gitarre" "unrelated" "-200" "auditory" "6" 145 676 "correct" "Auto" "2" 0 0 676 0 9
"1304" "Gitarre" "unrelated" "-200" "auditory" "21" 271 642 "correct" "Auto" "1" 0 0 642 0 9
"1305" "Gitarre" "unrelated" "-200" "auditory" "18" 85 823 "correct" "Auto" "1" 0 0 823 0 9
"1306" "Gitarre" "unrelated" "-200" "auditory" "5" 225 724 "correct" "Auto" "3" 0 0 724 0 9
"1307" "Gitarre" "unrelated" "-200" "auditory" "10" 92 600 "correct" "Auto" "1" 0 0 600 0 9
"1308" "Gitarre" "unrelated" "-200" "auditory" "2" 417 772 "correct" "Auto" "3" 0 0 772 0 9
"1309" "Gitarre" "unrelated" "-200" "auditory" "20" 354 655 "correct" "Auto" "2" 0 0 655 0 9
"1310" "Gitarre" "unrelated" "-200" "auditory" "19" 437 638 "correct" "Auto" "3" 0 0 638 0 9
"1311" "Gitarre" "unrelated" "-200" "auditory" "7" 276 754 "correct" "Auto" "1" 0 0 754 0 9
"1312" "Gitarre" "unrelated" "-200" "auditory" "23" 156 766 "correct" "Auto" "2" 0 0 766 0 9
"1313" "Gitarre" "unrelated" "-200" "auditory" "12" 163 1053 "correct" "Auto" "2" 0 0 1053 0 9
"1314" "Gitarre" "unrelated" "-200" "auditory" "8" 442 599 "correct" "Auto" "3" 0 0 599 0 9
"1315" "Gitarre" "unrelated" "-200" "auditory" "11" 200 1166 "correct" "Auto" "3" 0 0 1166 0 9
"1316" "Gitarre" "unrelated" "-200" "auditory" "3" 376 722 "correct" "Auto" "2" 0 0 722 0 9
"1317" "Gitarre" "unrelated" "-200" "auditory" "4" 82 982 "correct" "Auto" "1" 0 0 982 0 9
"1318" "Gitarre" "unrelated" "-200" "auditory" "14" 380 636 "correct" "Auto" "2" 0 0 636 0 9
"1319" "Gitarre" "unrelated" "-200" "auditory" "9" 356 717 "correct" "Auto" "2" 0 0 717 0 9
"1320" "Gitarre" "unrelated" "-200" "auditory" "17" 148 820 "correct" "Auto" "2" 0 0 820 0 9
"1321" "Gitarre" "unrelated" "-200" "visual" "11" 442 1053 "correct" "Auto" "3" 0 0 1053 0 9
"1322" "Gitarre" "unrelated" "-200" "visual" "10" 276 NA "smack" "Auto" "1" 1 1 599 0 9
"1323" "Gitarre" "unrelated" "-200" "visual" "13" 223 684 "correct" "Auto" "3" 0 0 684 0 9
"1324" "Gitarre" "unrelated" "-200" "visual" "1" 82 804 "correct" "Auto" "1" 0 0 804 0 9
"1325" "Gitarre" "unrelated" "-200" "visual" "7" 92 852 "correct" "Auto" "1" 0 0 852 0 9
"1326" "Gitarre" "unrelated" "-200" "visual" "15" 85 NA "smack" "Auto" "1" 1 1 492 0 9
"1327" "Gitarre" "unrelated" "-200" "visual" "5" 417 900 "correct" "Auto" "3" 0 0 900 0 9
"1328" "Gitarre" "unrelated" "-200" "visual" "22" 437 772 "correct" "Auto" "3" 0 0 772 0 9
"1329" "Gitarre" "unrelated" "-200" "visual" "2" 225 736 "correct" "Auto" "3" 0 0 736 0 9
"1330" "Gitarre" "unrelated" "-200" "visual" "19" 213 570 "correct" "Auto" "3" 0 0 570 0 9
"1331" "Gitarre" "unrelated" "-200" "visual" "4" 316 1095 "correct" "Auto" "1" 0 0 1095 0 9
"1332" "Gitarre" "unrelated" "-200" "visual" "14" 148 741 "correct" "Auto" "2" 0 0 741 0 9
"1333" "Gitarre" "unrelated" "-200" "visual" "23" 354 647 "correct" "Auto" "2" 0 0 647 0 9
"1334" "Gitarre" "unrelated" "-200" "visual" "21" 95 803 "correct" "Auto" "1" 0 0 803 0 9
"1335" "Gitarre" "unrelated" "-200" "visual" "6" 376 671 "correct" "Auto" "2" 0 0 671 0 9
"1336" "Gitarre" "unrelated" "-200" "visual" "3" 145 978 "correct" "Auto" "2" 0 0 978 0 9
"1337" "Gitarre" "unrelated" "-200" "visual" "12" 356 1028 "correct" "Auto" "2" 0 0 1028 0 9
"1338" "Gitarre" "unrelated" "-200" "visual" "17" 380 817 "correct" "Auto" "2" 0 0 817 0 9
"1339" "Gitarre" "unrelated" "-200" "visual" "18" 298 703 "correct" "Auto" "1" 0 0 703 0 9
"1340" "Gitarre" "unrelated" "-200" "visual" "24" 271 NA "target basic level named" "Auto" "1" 1 1 679 0 9
"1341" "Gitarre" "unrelated" "-200" "visual" "20" 156 675 "correct" "Auto" "2" 0 0 675 0 9
"1342" "Gitarre" "unrelated" "-200" "visual" "16" 422 674 "correct" "Auto" "3" 0 0 674 0 9
"1343" "Gitarre" "unrelated" "-200" "visual" "9" 163 802 "correct" "Auto" "2" 0 0 802 0 9
"1344" "Gitarre" "unrelated" "-200" "visual" "8" 200 792 "correct" "Auto" "3" 0 0 792 0 9
"1345" "Gitarre" "unrelated" "0" "auditory" "16" 148 773 "correct" "Auto" "2" 0 0 773 0 9
"1346" "Gitarre" "unrelated" "0" "auditory" "14" 298 571 "correct" "Auto" "1" 0 0 571 0 9
"1347" "Gitarre" "unrelated" "0" "auditory" "6" 225 644 "correct" "Auto" "3" 0 0 644 0 9
"1348" "Gitarre" "unrelated" "0" "auditory" "12" 200 909 "correct" "Auto" "3" 0 0 909 0 9
"1349" "Gitarre" "unrelated" "0" "auditory" "7" 356 744 "correct" "Auto" "2" 0 0 744 0 9
"1350" "Gitarre" "unrelated" "0" "auditory" "22" 156 559 "correct" "Auto" "2" 0 0 559 0 9
"1351" "Gitarre" "unrelated" "0" "auditory" "23" 95 724 "correct" "Auto" "1" 0 0 724 0 9
"1352" "Gitarre" "unrelated" "0" "auditory" "18" 223 589 "correct" "Auto" "3" 0 0 589 0 9
"1353" "Gitarre" "unrelated" "0" "auditory" "13" 380 563 "correct" "Auto" "2" 0 0 563 0 9
"1354" "Gitarre" "unrelated" "0" "auditory" "8" 276 474 "correct" "Auto" "1" 0 0 474 0 9
"1355" "Gitarre" "unrelated" "0" "auditory" "20" 271 655 "correct" "Auto" "1" 0 0 655 0 9
"1356" "Gitarre" "unrelated" "0" "auditory" "15" 422 629 "correct" "Auto" "3" 0 0 629 0 9
"1357" "Gitarre" "unrelated" "0" "auditory" "19" 354 542 "correct" "Auto" "2" 0 0 542 0 9
"1358" "Gitarre" "unrelated" "0" "auditory" "3" 417 753 "correct" "Auto" "3" 0 0 753 0 9
"1359" "Gitarre" "unrelated" "0" "auditory" "5" 82 987 "correct" "Auto" "1" 0 0 987 0 9
"1360" "Gitarre" "unrelated" "0" "auditory" "21" 437 NA "target basic level named" "Auto" "3" 1 1 800 0 9
"1361" "Gitarre" "unrelated" "0" "auditory" "11" 92 696 "correct" "Auto" "1" 0 0 696 0 9
"1362" "Gitarre" "unrelated" "0" "auditory" "24" 213 729 "correct" "Auto" "3" 0 0 729 0 9
"1363" "Gitarre" "unrelated" "0" "auditory" "4" 145 883 "correct" "Auto" "2" 0 0 883 0 9
"1364" "Gitarre" "unrelated" "0" "auditory" "1" 376 717 "correct" "Auto" "2" 0 0 717 0 9
"1365" "Gitarre" "unrelated" "0" "auditory" "10" 163 738 "correct" "Auto" "2" 0 0 738 0 9
"1366" "Gitarre" "unrelated" "0" "auditory" "9" 442 878 "correct" "Auto" "3" 0 0 878 0 9
"1367" "Gitarre" "unrelated" "0" "auditory" "17" 85 850 "correct" "Auto" "1" 0 0 850 0 9
"1368" "Gitarre" "unrelated" "0" "auditory" "2" 316 759 "correct" "Auto" "1" 0 0 759 0 9
"1369" "Gitarre" "unrelated" "0" "visual" "10" 356 747 "correct" "Auto" "2" 0 0 747 0 9
"1370" "Gitarre" "unrelated" "0" "visual" "9" 200 724 "correct" "Auto" "3" 0 0 724 0 9
"1371" "Gitarre" "unrelated" "0" "visual" "22" 354 731 "correct" "Auto" "2" 0 0 731 0 9
"1372" "Gitarre" "unrelated" "0" "visual" "5" 316 808 "correct" "Auto" "1" 0 0 808 0 9
"1373" "Gitarre" "unrelated" "0" "visual" "8" 92 657 "correct" "Auto" "1" 0 0 657 0 9
"1374" "Gitarre" "unrelated" "0" "visual" "13" 148 647 "correct" "Auto" "2" 0 0 647 0 9
"1375" "Gitarre" "unrelated" "0" "visual" "19" 156 635 "correct" "Auto" "2" 0 0 635 0 9
"1376" "Gitarre" "unrelated" "0" "visual" "11" 276 712 "correct" "Auto" "1" 0 0 712 0 9
"1377" "Gitarre" "unrelated" "0" "visual" "1" 145 784 "correct" "Auto" "2" 0 0 784 0 9
"1378" "Gitarre" "unrelated" "0" "visual" "2" 82 831 "correct" "Auto" "1" 0 0 831 0 9
"1379" "Gitarre" "unrelated" "0" "visual" "20" 95 832 "correct" "Auto" "1" 0 0 832 0 9
"1380" "Gitarre" "unrelated" "0" "visual" "12" 442 1078 "correct" "Auto" "3" 0 0 1078 0 9
"1381" "Gitarre" "unrelated" "0" "visual" "17" 298 758 "correct" "Auto" "1" 0 0 758 0 9
"1382" "Gitarre" "unrelated" "0" "visual" "18" 422 633 "correct" "Auto" "3" 0 0 633 0 9
"1383" "Gitarre" "unrelated" "0" "visual" "3" 225 995 "correct" "Auto" "3" 0 0 995 0 9
"1384" "Gitarre" "unrelated" "0" "visual" "16" 380 707 "correct" "Auto" "2" 0 0 707 0 9
"1385" "Gitarre" "unrelated" "0" "visual" "21" 213 733 "correct" "Auto" "3" 0 0 733 0 9
"1386" "Gitarre" "unrelated" "0" "visual" "7" 163 774 "correct" "Auto" "2" 0 0 774 0 9
