"targ_ID" "cond" "subj" "trial" "RT" "ERR.code" "dist_ID" "blk" "ERR.old" "ERR" "RT.old" "out" "exp"
"2523" "Katze" "semantic_noform" "14" 150 712 "correct" "Loewe" "1" 0 0 712 0 8
"2524" "Katze" "semantic_noform" "20" 364 822 "correct" "Loewe" "4" 0 0 822 0 8
"2525" "Katze" "semantic_noform" "23" 303 773 "correct" "Loewe" "3" 0 0 773 0 8
"2526" "Katze" "semantic_noform" "4" 332 647 "correct" "Loewe" "3" 0 0 647 0 8
"2527" "Katze" "semantic_noform" "7" 310 838 "correct" "Loewe" "3" 0 0 838 0 8
"2528" "Katze" "semantic_noform" "12" 371 737 "correct" "Loewe" "4" 0 0 737 0 8
"2529" "Katze" "semantic_noform" "3" 176 907 "correct" "Loewe" "1" 0 0 907 0 8
"2530" "Katze" "semantic_noform" "21" 397 766 "correct" "Loewe" "4" 0 0 766 0 8
"2531" "Katze" "semantic_noform" "13" 404 640 "correct" "Loewe" "4" 0 0 640 0 8
"2532" "Katze" "semantic_noform" "22" 143 887 "correct" "Loewe" "1" 0 0 887 0 8
"2533" "Katze" "semantic_noform" "14" 263 657 "correct" "Loewe" "2" 0 0 657 0 8
"2534" "Katze" "semantic_noform" "11" 176 799 "correct" "Loewe" "1" 0 0 799 0 8
"2535" "Katze" "semantic_noform" "15" 283 677 "correct" "Loewe" "3" 0 0 677 0 8
"2536" "Katze" "semantic_noform" "15" 186 745 "correct" "Loewe" "1" 0 0 745 0 8
"2537" "Katze" "semantic_noform" "1" 389 701 "correct" "Loewe" "4" 0 0 701 0 8
"2538" "Katze" "semantic_noform" "16" 361 913 "correct" "Loewe" "4" 0 0 913 0 8
"2539" "Katze" "semantic_noform" "5" 220 778 "correct" "Loewe" "2" 0 0 778 0 8
"2540" "Katze" "semantic_noform" "19" 194 708 "correct" "Loewe" "1" 0 0 708 0 8
"2541" "Katze" "semantic_noform" "2" 143 646 "correct" "Loewe" "1" 0 0 646 0 8
"2542" "Katze" "semantic_noform" "22" 255 740 "correct" "Loewe" "2" 0 0 740 0 8
"2543" "Katze" "semantic_noform" "13" 235 801 "correct" "Loewe" "2" 0 0 801 0 8
"2544" "Katze" "semantic_noform" "5" 405 952 "correct" "Loewe" "4" 0 0 952 0 8
"2545" "Katze" "unrelated_noform" "9" 153 NA "distractor named" "Schiff" "1" 1 1 600 0 8
"2546" "Katze" "unrelated_noform" "14" 186 640 "correct" "Schiff" "1" 0 0 640 0 8
"2547" "Katze" "unrelated_noform" "18" 194 659 "correct" "Schiff" "1" 0 0 659 0 8
"2548" "Katze" "unrelated_noform" "22" 303 555 "correct" "Schiff" "3" 0 0 555 0 8
"2549" "Katze" "unrelated_noform" "15" 361 751 "correct" "Schiff" "4" 0 0 751 0 8
"2550" "Katze" "unrelated_noform" "17" 163 742 "correct" "Schiff" "1" 0 0 742 0 8
"2551" "Katze" "unrelated_noform" "2" 307 570 "correct" "Schiff" "3" 0 0 570 0 8
"2552" "Katze" "unrelated_noform" "10" 296 709 "correct" "Schiff" "3" 0 0 709 0 8
"2553" "Katze" "unrelated_noform" "14" 283 NA "smack" "Schiff" "3" 1 1 152 0 8
"2554" "Katze" "unrelated_noform" "15" 332 726 "correct" "Schiff" "3" 0 0 726 0 8
"2555" "Katze" "unrelated_noform" "2" 176 626 "correct" "Schiff" "1" 0 0 626 0 8
"2556" "Katze" "unrelated_noform" "20" 215 763 "correct" "Schiff" "2" 0 0 763 0 8
"2557" "Katze" "unrelated_noform" "4" 213 596 "correct" "Schiff" "2" 0 0 596 0 8
"2558" "Katze" "unrelated_noform" "22" 186 601 "correct" "Schiff" "1" 0 0 601 0 8
"2559" "Katze" "unrelated_noform" "23" 350 688 "correct" "Schiff" "4" 0 0 688 0 8
"2560" "Katze" "unrelated_noform" "17" 251 601 "correct" "Schiff" "2" 0 0 601 0 8
"2561" "Katze" "unrelated_noform" "16" 404 1019 "correct" "Schiff" "4" 0 0 1019 0 8
"2562" "Katze" "unrelated_noform" "13" 263 569 "correct" "Schiff" "2" 0 0 569 0 8
"2563" "Katze" "unrelated_noform" "1" 143 603 "correct" "Schiff" "1" 0 0 603 0 8
"2564" "Katze" "unrelated_noform" "8" 220 627 "correct" "Schiff" "2" 0 0 627 0 8
"2565" "Katze" "unrelated_noform" "24" 397 796 "correct" "Schiff" "4" 0 0 796 0 8
"2566" "Katze" "unrelated_noform" "7" 315 766 "correct" "Schiff" "3" 0 0 766 0 8
"2567" "Katze" "unrelated_noform" "7" 363 891 "correct" "Schiff" "4" 0 0 891 0 8
"2568" "Katze" "unrelated_noform" "19" 364 697 "correct" "Schiff" "4" 0 0 697 0 8
"2569" "Katze" "unrelated_noform" "12" 224 642 "correct" "Schiff" "2" 0 0 642 0 8
"2570" "Katze" "unrelated_noform" "5" 252 689 "correct" "Schiff" "2" 0 0 689 0 8
"2571" "Katze" "unrelated_noform" "21" 143 733 "correct" "Schiff" "1" 0 0 733 0 8
"2572" "Katze" "unrelated_noform" "4" 389 615 "correct" "Schiff" "4" 0 0 615 0 8
"2573" "Katze" "unrelated_noform" "16" 235 642 "correct" "Schiff" "2" 0 0 642 0 8
"2574" "Katze" "unrelated_noform" "11" 330 661 "correct" "Schiff" "3" 0 0 661 0 8
"2575" "Katze" "unrelated_noform" "6" 310 840 "correct" "Schiff" "3" 0 0 840 0 8
"2576" "Katze" "unrelated_noform" "1" 252 544 "correct" "Schiff" "2" 0 0 544 0 8
"2577" "Katze" "unrelated_noform" "12" 409 576 "correct" "Schiff" "4" 0 0 576 0 8
"2578" "Katze" "unrelated_noform" "3" 332 NA "disfluency" "Schiff" "3" 1 1 952 0 8
"2579" "Katze" "unrelated_noform" "19" 312 603 "correct" "Schiff" "3" 0 0 603 0 8
"2580" "Katze" "unrelated_noform" "6" 201 849 "correct" "Schiff" "1" 0 0 849 0 8
"2581" "Katze" "unrelated_noform" "9" 244 555 "correct" "Schiff" "2" 0 0 555 0 8
"2582" "Katze" "unrelated_noform" "18" 295 877 "correct" "Schiff" "3" 0 0 877 0 8
"2583" "Katze" "unrelated_noform" "11" 371 672 "correct" "Schiff" "4" 0 0 672 0 8
"2584" "Katze" "unrelated_noform" "13" 150 618 "correct" "Schiff" "1" 0 0 618 0 8
"2585" "Katze" "unrelated_noform" "5" 166 690 "correct" "Schiff" "1" 0 0 690 0 8
"2586" "Katze" "unrelated_noform" "20" 385 772 "correct" "Schiff" "4" 0 0 772 0 8
"2587" "Katze" "unrelated_noform" "10" 176 871 "correct" "Schiff" "1" 0 0 871 0 8
"2588" "Katze" "unrelated_noform" "21" 255 706 "correct" "Schiff" "2" 0 0 706 0 8
"2589" "Katze" "unrelated_noform" "8" 405 615 "correct" "Schiff" "4" 0 0 615 0 8
"2590" "Katze" "unrelated_noform" "3" 370 700 "correct" "Schiff" "4" 0 0 700 0 8
"2591" "Katze" "unrelated_noform" "24" 238 1059 "correct" "Schiff" "2" 0 0 1059 0 8
"2592" "Katze" "unrelated_noform" "23" 330 829 "correct" "Schiff" "3" 0 0 829 0 8
"2593" "Klingel" "semantic_form" "8" 262 789 "correct" "Glocke" "2" 0 0 789 0 8
"2594" "Klingel" "semantic_form" "2" 309 824 "correct" "Glocke" "3" 0 0 824 0 8
"2595" "Klingel" "semantic_form" "7" 234 718 "correct" "Glocke" "2" 0 0 718 0 8
"2596" "Klingel" "semantic_form" "16" 266 890 "correct" "Glocke" "2" 0 0 890 0 8
"2597" "Klingel" "semantic_form" "4" 200 858 "correct" "Glocke" "1" 0 0 858 0 8
"2598" "Klingel" "semantic_form" "18" 308 731 "correct" "Glocke" "3" 0 0 731 0 8
"2599" "Klingel" "semantic_form" "13" 342 1007 "correct" "Glocke" "3" 0 0 1007 0 8
"2600" "Klingel" "semantic_form" "20" 265 634 "correct" "Glocke" "2" 0 0 634 0 8
"2601" "Klingel" "semantic_form" "6" 359 802 "correct" "Glocke" "4" 0 0 802 0 8
"2602" "Klingel" "semantic_form" "12" 184 768 "correct" "Glocke" "1" 0 0 768 0 8
"2603" "Klingel" "semantic_form" "23" 408 697 "correct" "Glocke" "4" 0 0 697 0 8
"2604" "Klingel" "semantic_form" "1" 342 794 "correct" "Glocke" "3" 0 0 794 0 8
"2605" "Klingel" "semantic_form" "9" 174 1071 "correct" "Glocke" "1" 0 0 1071 0 8
"2606" "Klingel" "semantic_form" "10" 305 1074 "correct" "Glocke" "3" 0 0 1074 0 8
"2607" "Klingel" "semantic_form" "14" 351 NA "distractor named" "Glocke" "4" 1 1 721 0 8
"2608" "Klingel" "semantic_form" "19" 236 941 "correct" "Glocke" "2" 0 0 941 0 8
"2609" "Klingel" "semantic_form" "20" 177 818 "correct" "Glocke" "1" 0 0 818 0 8
"2610" "Klingel" "semantic_form" "18" 348 833 "correct" "Glocke" "4" 0 0 833 0 8
"2611" "Klingel" "semantic_form" "17" 150 635 "correct" "Glocke" "1" 0 0 635 0 8
"2612" "Klingel" "semantic_form" "21" 325 1113 "correct" "Glocke" "3" 0 0 1113 0 8
"2613" "Klingel" "semantic_form" "2" 377 827 "correct" "Glocke" "4" 0 0 827 0 8
"2614" "Klingel" "semantic_form" "17" 338 NA "distractor named" "Glocke" "3" 1 1 923 0 8
"2615" "Klingel" "semantic_form" "7" 396 873 "correct" "Glocke" "4" 0 0 873 0 8
"2616" "Klingel" "semantic_form" "15" 392 617 "correct" "Glocke" "4" 0 0 617 0 8
"2617" "Klingel" "semantic_form" "9" 327 NA "disfluency" "Glocke" "3" 1 1 725 0 8
"2618" "Klingel" "semantic_form" "15" 219 853 "correct" "Glocke" "2" 0 0 853 0 8
"2619" "Klingel" "semantic_form" "21" 173 NA "disfluency" "Glocke" "1" 1 1 959 0 8
"2620" "Klingel" "semantic_form" "3" 229 684 "correct" "Glocke" "2" 0 0 684 0 8
"2621" "Klingel" "semantic_form" "23" 242 829 "correct" "Glocke" "2" 0 0 829 0 8
"2622" "Klingel" "semantic_form" "24" 192 948 "correct" "Glocke" "1" 0 0 948 0 8
"2623" "Klingel" "semantic_form" "22" 282 879 "correct" "Glocke" "3" 0 0 879 0 8
"2624" "Klingel" "semantic_form" "1" 157 925 "correct" "Glocke" "1" 0 0 925 0 8
"2625" "Klingel" "semantic_form" "14" 306 725 "correct" "Glocke" "3" 0 0 725 0 8
"2626" "Klingel" "semantic_form" "22" 357 796 "correct" "Glocke" "4" 0 0 796 0 8
"2627" "Klingel" "semantic_form" "3" 406 953 "correct" "Glocke" "4" 0 0 953 0 8
"2628" "Klingel" "semantic_form" "13" 148 864 "correct" "Glocke" "1" 0 0 864 0 8
"2629" "Klingel" "semantic_form" "4" 269 1035 "correct" "Glocke" "2" 0 0 1035 0 8
"2630" "Klingel" "semantic_form" "6" 280 891 "correct" "Glocke" "3" 0 0 891 0 8
"2631" "Klingel" "semantic_form" "11" 226 879 "correct" "Glocke" "2" 0 0 879 0 8
"2632" "Klingel" "semantic_form" "11" 382 818 "correct" "Glocke" "4" 0 0 818 0 8
"2633" "Klingel" "semantic_form" "10" 363 788 "correct" "Glocke" "4" 0 0 788 0 8
"2634" "Klingel" "semantic_form" "12" 253 845 "correct" "Glocke" "2" 0 0 845 0 8
"2635" "Klingel" "semantic_form" "19" 401 701 "correct" "Glocke" "4" 0 0 701 0 8
"2636" "Klingel" "semantic_form" "5" 150 1047 "correct" "Glocke" "1" 0 0 1047 0 8
"2637" "Klingel" "semantic_form" "24" 267 NA "correct" "Glocke" "2" 0 0 1150 1 8
"2638" "Klingel" "semantic_form" "5" 336 848 "correct" "Glocke" "3" 0 0 848 0 8
"2639" "Klingel" "semantic_form" "16" 205 1199 "correct" "Glocke" "1" 0 0 1199 0 8
"2640" "Klingel" "semantic_form" "8" 198 781 "correct" "Glocke" "1" 0 0 781 0 8
"2641" "Klingel" "semantic_noform" "8" 280 704 "correct" "Glocke" "3" 0 0 704 0 8
"2642" "Klingel" "semantic_noform" "3" 157 955 "correct" "Glocke" "1" 0 0 955 0 8
"2643" "Klingel" "semantic_noform" "24" 357 734 "correct" "Glocke" "4" 0 0 734 0 8
"2644" "Klingel" "semantic_noform" "4" 309 936 "correct" "Glocke" "3" 0 0 936 0 8
"2645" "Klingel" "semantic_noform" "19" 150 850 "correct" "Glocke" "1" 0 0 850 0 8
"2646" "Klingel" "semantic_noform" "20" 308 688 "correct" "Glocke" "3" 0 0 688 0 8
"2647" "Klingel" "semantic_noform" "13" 219 928 "correct" "Glocke" "2" 0 0 928 0 8
"2648" "Klingel" "semantic_noform" "7" 150 697 "correct" "Glocke" "1" 0 0 697 0 8
"2649" "Klingel" "semantic_noform" "23" 325 811 "correct" "Glocke" "3" 0 0 811 0 8
"2650" "Klingel" "semantic_noform" "6" 262 920 "correct" "Glocke" "2" 0 0 920 0 8
"2651" "Klingel" "semantic_noform" "20" 348 669 "correct" "Glocke" "4" 0 0 669 0 8
"2652" "Klingel" "semantic_noform" "7" 336 905 "correct" "Glocke" "3" 0 0 905 0 8
"2653" "Klingel" "semantic_noform" "6" 198 1049 "correct" "Glocke" "1" 0 0 1049 0 8
"2654" "Klingel" "semantic_noform" "23" 173 708 "correct" "Glocke" "1" 0 0 708 0 8
"2655" "Klingel" "semantic_noform" "10" 184 787 "correct" "Glocke" "1" 0 0 787 0 8
"2656" "Klingel" "semantic_noform" "14" 205 872 "correct" "Glocke" "1" 0 0 872 0 8
"2657" "Klingel" "semantic_noform" "16" 351 837 "correct" "Glocke" "4" 0 0 837 0 8
"2658" "Klingel" "semantic_noform" "9" 382 NA "correct" "Glocke" "4" 0 0 202 0 8
"2659" "Klingel" "semantic_noform" "5" 396 798 "correct" "Glocke" "4" 0 0 798 0 8
"2660" "Klingel" "semantic_noform" "3" 342 703 "correct" "Glocke" "3" 0 0 703 0 8
"2661" "Klingel" "semantic_noform" "13" 392 615 "correct" "Glocke" "4" 0 0 615 0 8
"2662" "Klingel" "semantic_noform" "17" 401 NA "distractor named" "Glocke" "4" 1 1 852 0 8
"2663" "Klingel" "semantic_noform" "4" 377 826 "correct" "Glocke" "4" 0 0 826 0 8
"2664" "Klingel" "semantic_noform" "9" 226 783 "correct" "Glocke" "2" 0 0 783 0 8
"2665" "Klingel" "semantic_noform" "19" 338 796 "correct" "Glocke" "3" 0 0 796 0 8
"2666" "Klingel" "semantic_noform" "12" 305 871 "correct" "Glocke" "3" 0 0 871 0 8
"2667" "Klingel" "semantic_noform" "21" 242 989 "correct" "Glocke" "2" 0 0 989 0 8
"2668" "Klingel" "semantic_noform" "8" 359 767 "correct" "Glocke" "4" 0 0 767 0 8
"2669" "Klingel" "semantic_noform" "22" 267 944 "correct" "Glocke" "2" 0 0 944 0 8
"2670" "Klingel" "semantic_noform" "22" 192 NA "correct" "Glocke" "1" 0 0 1229 1 8
"2671" "Klingel" "semantic_noform" "1" 229 695 "correct" "Glocke" "2" 0 0 695 0 8
"2672" "Klingel" "semantic_noform" "21" 408 886 "correct" "Glocke" "4" 0 0 886 0 8
"2673" "Klingel" "semantic_noform" "1" 406 767 "correct" "Glocke" "4" 0 0 767 0 8
"2674" "Klingel" "semantic_noform" "11" 174 1045 "correct" "Glocke" "1" 0 0 1045 0 8
"2675" "Klingel" "semantic_noform" "11" 327 1097 "correct" "Glocke" "3" 0 0 1097 0 8
"2676" "Klingel" "semantic_noform" "18" 177 872 "correct" "Glocke" "1" 0 0 872 0 8
"2677" "Klingel" "semantic_noform" "5" 234 952 "correct" "Glocke" "2" 0 0 952 0 8
"2678" "Klingel" "semantic_noform" "15" 148 NA "disfluency" "Glocke" "1" 1 1 1020 0 8
"2679" "Klingel" "semantic_noform" "17" 236 707 "correct" "Glocke" "2" 0 0 707 0 8
"2680" "Klingel" "semantic_noform" "15" 342 1088 "correct" "Glocke" "3" 0 0 1088 0 8
"2681" "Klingel" "semantic_noform" "16" 306 825 "correct" "Glocke" "3" 0 0 825 0 8
"2682" "Klingel" "semantic_noform" "2" 200 827 "correct" "Glocke" "1" 0 0 827 0 8
"2683" "Klingel" "semantic_noform" "10" 253 1101 "correct" "Glocke" "2" 0 0 1101 0 8
"2684" "Klingel" "semantic_noform" "2" 269 1175 "correct" "Glocke" "2" 0 0 1175 0 8
"2685" "Klingel" "semantic_noform" "12" 363 647 "correct" "Glocke" "4" 0 0 647 0 8
"2686" "Klingel" "semantic_noform" "14" 266 1067 "correct" "Glocke" "2" 0 0 1067 0 8
"2687" "Klingel" "semantic_noform" "18" 265 671 "correct" "Glocke" "2" 0 0 671 0 8
"2688" "Klingel" "semantic_noform" "24" 282 712 "correct" "Glocke" "3" 0 0 712 0 8
"2689" "Klingel" "unrelated_noform" "14" 148 868 "correct" "Schere" "1" 0 0 868 0 8
"2690" "Klingel" "unrelated_noform" "13" 205 833 "correct" "Schere" "1" 0 0 833 0 8
"2691" "Klingel" "unrelated_noform" "8" 234 696 "correct" "Schere" "2" 0 0 696 0 8
"2692" "Klingel" "unrelated_noform" "21" 267 1025 "correct" "Schere" "2" 0 0 1025 0 8
"2693" "Klingel" "unrelated_noform" "6" 150 995 "correct" "Schere" "1" 0 0 995 0 8
"2694" "Klingel" "unrelated_noform" "6" 336 703 "correct" "Schere" "3" 0 0 703 0 8
"2695" "Klingel" "unrelated_noform" "22" 325 821 "correct" "Schere" "3" 0 0 821 0 8
"2696" "Klingel" "unrelated_noform" "17" 177 719 "correct" "Schere" "1" 0 0 719 0 8
"2697" "Klingel" "unrelated_noform" "7" 280 655 "correct" "Schere" "3" 0 0 655 0 8
"2698" "Klingel" "unrelated_noform" "8" 396 740 "correct" "Schere" "4" 0 0 740 0 8
"2699" "Klingel" "unrelated_noform" "4" 406 795 "correct" "Schere" "4" 0 0 795 0 8
"2700" "Klingel" "unrelated_noform" "22" 173 NA "correct" "Schere" "1" 0 0 1663 1 8
"2701" "Klingel" "unrelated_noform" "1" 269 758 "correct" "Schere" "2" 0 0 758 0 8
"2702" "Klingel" "unrelated_noform" "7" 359 896 "correct" "Schere" "4" 0 0 896 0 8
"2703" "Klingel" "unrelated_noform" "23" 357 851 "correct" "Schere" "4" 0 0 851 0 8
"2704" "Klingel" "unrelated_noform" "14" 342 633 "correct" "Schere" "3" 0 0 633 0 8
"2705" "Klingel" "unrelated_noform" "2" 157 884 "correct" "Schere" "1" 0 0 884 0 8
"2706" "Klingel" "unrelated_noform" "24" 408 816 "correct" "Schere" "4" 0 0 816 0 8
"2707" "Klingel" "unrelated_noform" "18" 150 674 "correct" "Schere" "1" 0 0 674 0 8
"2708" "Klingel" "unrelated_noform" "1" 200 658 "correct" "Schere" "1" 0 0 658 0 8
"2709" "Klingel" "unrelated_noform" "11" 363 977 "correct" "Schere" "4" 0 0 977 0 8
"2710" "Klingel" "unrelated_noform" "12" 382 647 "correct" "Schere" "4" 0 0 647 0 8
"2711" "Klingel" "unrelated_noform" "9" 184 658 "correct" "Schere" "1" 0 0 658 0 8
"2712" "Klingel" "unrelated_noform" "17" 265 814 "correct" "Schere" "2" 0 0 814 0 8
"2713" "Klingel" "unrelated_noform" "9" 253 523 "correct" "Schere" "2" 0 0 523 0 8
"2714" "Klingel" "unrelated_noform" "20" 401 677 "correct" "Schere" "4" 0 0 677 0 8
"2715" "Klingel" "unrelated_noform" "15" 351 769 "correct" "Schere" "4" 0 0 769 0 8
"2716" "Klingel" "unrelated_noform" "2" 342 757 "correct" "Schere" "3" 0 0 757 0 8
"2717" "Klingel" "unrelated_noform" "21" 192 953 "correct" "Schere" "1" 0 0 953 0 8
"2718" "Klingel" "unrelated_noform" "3" 377 752 "correct" "Schere" "4" 0 0 752 0 8
"2719" "Klingel" "unrelated_noform" "4" 229 751 "correct" "Schere" "2" 0 0 751 0 8
"2720" "Klingel" "unrelated_noform" "10" 174 731 "correct" "Schere" "1" 0 0 731 0 8
"2721" "Klingel" "unrelated_noform" "15" 306 NA "correct" "Schere" "3" 0 0 1242 1 8
"2722" "Klingel" "unrelated_noform" "11" 305 958 "correct" "Schere" "3" 0 0 958 0 8
"2723" "Klingel" "unrelated_noform" "10" 327 917 "correct" "Schere" "3" 0 0 917 0 8
"2724" "Klingel" "unrelated_noform" "20" 236 765 "correct" "Schere" "2" 0 0 765 0 8
"2725" "Klingel" "unrelated_noform" "19" 348 705 "correct" "Schere" "4" 0 0 705 0 8
"2726" "Klingel" "unrelated_noform" "13" 266 872 "correct" "Schere" "2" 0 0 872 0 8
"2727" "Klingel" "unrelated_noform" "24" 242 751 "correct" "Schere" "2" 0 0 751 0 8
"2728" "Klingel" "unrelated_noform" "5" 198 932 "correct" "Schere" "1" 0 0 932 0 8
"2729" "Klingel" "unrelated_noform" "3" 309 926 "correct" "Schere" "3" 0 0 926 0 8
"2730" "Klingel" "unrelated_noform" "16" 392 851 "correct" "Schere" "4" 0 0 851 0 8
"2731" "Klingel" "unrelated_noform" "16" 219 915 "correct" "Schere" "2" 0 0 915 0 8
"2732" "Klingel" "unrelated_noform" "5" 262 1176 "correct" "Schere" "2" 0 0 1176 0 8
"2733" "Klingel" "unrelated_noform" "12" 226 736 "correct" "Schere" "2" 0 0 736 0 8
"2734" "Klingel" "unrelated_noform" "18" 338 895 "correct" "Schere" "3" 0 0 895 0 8
"2735" "Klingel" "unrelated_noform" "23" 282 675 "correct" "Schere" "3" 0 0 675 0 8
"2736" "Klingel" "unrelated_noform" "19" 308 789 "correct" "Schere" "3" 0 0 789 0 8
"2737" "Kuh" "semantic_form" "15" 226 737 "correct" "Affe" "2" 0 0 737 0 8
"2738" "Kuh" "semantic_form" "24" 293 731 "correct" "Affe" "3" 0 0 731 0 8
"2739" "Kuh" "semantic_form" "15" 152 785 "correct" "Affe" "1" 0 0 785 0 8
"2740" "Kuh" "semantic_form" "21" 333 804 "correct" "Affe" "3" 0 0 804 0 8
"2741" "Kuh" "semantic_form" "8" 289 786 "correct" "Affe" "3" 0 0 786 0 8
"2742" "Kuh" "semantic_form" "20" 190 707 "correct" "Affe" "1" 0 0 707 0 8
"2743" "Kuh" "semantic_form" "5" 328 800 "correct" "Affe" "3" 0 0 800 0 8
"2744" "Kuh" "semantic_form" "13" 402 1060 "correct" "Affe" "4" 0 0 1060 0 8
"2745" "Kuh" "semantic_form" "16" 308 1025 "correct" "Affe" "3" 0 0 1025 0 8
"2746" "Kuh" "semantic_form" "5" 409 766 "correct" "Affe" "4" 0 0 766 0 8
"2747" "Kuh" "semantic_form" "1" 384 525 "correct" "Affe" "4" 0 0 525 0 8
"2748" "Kuh" "semantic_form" "11" 228 828 "correct" "Affe" "2" 0 0 828 0 8
"2749" "Kuh" "semantic_form" "14" 349 685 "correct" "Affe" "4" 0 0 685 0 8
"2750" "Kuh" "semantic_form" "10" 367 742 "correct" "Affe" "4" 0 0 742 0 8
"2751" "Kuh" "semantic_form" "2" 348 765 "correct" "Affe" "4" 0 0 765 0 8
"2752" "Kuh" "semantic_form" "17" 318 712 "correct" "Affe" "3" 0 0 712 0 8
"2753" "Kuh" "semantic_form" "9" 321 653 "correct" "Affe" "3" 0 0 653 0 8
"2754" "Kuh" "semantic_form" "4" 304 727 "correct" "Affe" "3" 0 0 727 0 8
"2755" "Kuh" "semantic_form" "7" 229 834 "correct" "Affe" "2" 0 0 834 0 8
"2756" "Kuh" "semantic_form" "14" 255 763 "correct" "Affe" "2" 0 0 763 0 8
"2757" "Kuh" "semantic_form" "22" 363 815 "correct" "Affe" "4" 0 0 815 0 8
"2758" "Kuh" "semantic_form" "7" 164 871 "correct" "Affe" "1" 0 0 871 0 8
"2759" "Kuh" "semantic_form" "19" 229 864 "correct" "Affe" "2" 0 0 864 0 8
"2760" "Kuh" "semantic_form" "20" 298 687 "correct" "Affe" "3" 0 0 687 0 8
"2761" "Kuh" "semantic_form" "24" 197 899 "correct" "Affe" "1" 0 0 899 0 8
"2762" "Kuh" "semantic_form" "19" 154 586 "correct" "Affe" "1" 0 0 586 0 8
"2763" "Kuh" "semantic_form" "6" 246 649 "correct" "Affe" "2" 0 0 649 0 8
"2764" "Kuh" "semantic_form" "3" 167 770 "correct" "Affe" "1" 0 0 770 0 8
"2765" "Kuh" "semantic_form" "1" 339 568 "correct" "Affe" "3" 0 0 568 0 8
"2766" "Kuh" "semantic_form" "16" 203 1310 "correct" "Affe" "1" 0 0 1310 0 8
"2767" "Kuh" "semantic_form" "18" 353 876 "correct" "Affe" "4" 0 0 876 0 8
"2768" "Kuh" "semantic_form" "23" 213 812 "correct" "Affe" "2" 0 0 812 0 8
"2769" "Kuh" "semantic_form" "3" 227 848 "correct" "Affe" "2" 0 0 848 0 8
"2770" "Kuh" "semantic_form" "22" 249 1130 "correct" "Affe" "2" 0 0 1130 0 8
"2771" "Kuh" "semantic_form" "2" 244 611 "correct" "Affe" "2" 0 0 611 0 8
"2772" "Kuh" "semantic_form" "21" 390 814 "correct" "Affe" "4" 0 0 814 0 8
"2773" "Kuh" "semantic_form" "4" 194 520 "correct" "Affe" "1" 0 0 520 0 8
"2774" "Kuh" "semantic_form" "23" 153 713 "correct" "Affe" "1" 0 0 713 0 8
"2775" "Kuh" "semantic_form" "9" 407 752 "correct" "Affe" "4" 0 0 752 0 8
"2776" "Kuh" "semantic_form" "12" 178 744 "correct" "Affe" "1" 0 0 744 0 8
"2777" "Kuh" "semantic_form" "13" 314 847 "correct" "Affe" "3" 0 0 847 0 8
"2778" "Kuh" "semantic_form" "11" 150 822 "correct" "Affe" "1" 0 0 822 0 8
"2779" "Kuh" "semantic_form" "10" 268 708 "correct" "Affe" "2" 0 0 708 0 8
"2780" "Kuh" "semantic_form" "18" 273 663 "correct" "Affe" "2" 0 0 663 0 8
"2781" "Kuh" "semantic_form" "17" 383 674 "correct" "Affe" "4" 0 0 674 0 8
"2782" "Kuh" "semantic_form" "12" 288 772 "correct" "Affe" "3" 0 0 772 0 8
"2783" "Kuh" "semantic_form" "8" 189 788 "correct" "Affe" "1" 0 0 788 0 8
"2784" "Kuh" "semantic_form" "6" 349 919 "correct" "Affe" "4" 0 0 919 0 8
"2785" "Kuh" "semantic_noform" "4" 348 723 "correct" "Affe" "4" 0 0 723 0 8
"2786" "Kuh" "semantic_noform" "11" 321 833 "correct" "Affe" "3" 0 0 833 0 8
"2787" "Kuh" "semantic_noform" "10" 288 713 "correct" "Affe" "3" 0 0 713 0 8
"2788" "Kuh" "semantic_noform" "14" 308 664 "correct" "Affe" "3" 0 0 664 0 8
"2789" "Kuh" "semantic_noform" "24" 249 959 "correct" "Affe" "2" 0 0 959 0 8
"2790" "Kuh" "semantic_noform" "11" 407 743 "correct" "Affe" "4" 0 0 743 0 8
"2791" "Kuh" "semantic_noform" "5" 164 952 "correct" "Affe" "1" 0 0 952 0 8
"2792" "Kuh" "semantic_noform" "10" 178 747 "correct" "Affe" "1" 0 0 747 0 8
"2793" "Kuh" "semantic_noform" "23" 333 948 "correct" "Affe" "3" 0 0 948 0 8
"2794" "Kuh" "semantic_noform" "15" 314 841 "correct" "Affe" "3" 0 0 841 0 8
"2795" "Kuh" "semantic_noform" "7" 409 742 "correct" "Affe" "4" 0 0 742 0 8
"2796" "Kuh" "semantic_noform" "12" 268 649 "correct" "Affe" "2" 0 0 649 0 8
"2797" "Kuh" "semantic_noform" "16" 349 1081 "correct" "Affe" "4" 0 0 1081 0 8
"2798" "Kuh" "semantic_noform" "3" 384 653 "correct" "Affe" "4" 0 0 653 0 8
"2799" "Kuh" "semantic_noform" "15" 402 805 "correct" "Affe" "4" 0 0 805 0 8
"2800" "Kuh" "semantic_noform" "3" 339 805 "correct" "Affe" "3" 0 0 805 0 8
"2801" "Kuh" "semantic_noform" "9" 150 672 "correct" "Affe" "1" 0 0 672 0 8
"2802" "Kuh" "semantic_noform" "8" 349 676 "correct" "Affe" "4" 0 0 676 0 8
"2803" "Kuh" "semantic_noform" "20" 353 780 "correct" "Affe" "4" 0 0 780 0 8
