"subj" "trial" "RT" "BPR_Resp" "ERR.code" "eat" "targ" "dist" "BPR_dir" "BPR_corrResp" "BPR_pos" "task.soa" "cond" "targ_ID" "subset" "dist_ID" "sem.pair" "blk" "pl" "occ" "sem.kat" "phon.ons" "LatSq1" "LatSq2" "LatSq3" "LatSq4" "cross.coding1" "cross.coding2" "cross.coding3" "cross.coding4" "cross.coding5" "ver"
"15107" 23 270 1453 "/" "0" "sonaPRP" "g_Saege_.wav" "Affe____.bmp" "rechts__.bmp" ">" 672 500 4 24 2 1 14 3 4 5 4 12 3 4 2 1 1 116 194 24 351 23
"15108" 23 271 689 "<" "+" "sonaPRP" "g_Orgel_.wav" "Geige___.bmp" "links___.bmp" "<" 312 0 2 22 1 11 11 3 4 5 5 11 3 4 2 1 78 11 237 22 427 23
"15109" 23 271 743 "/" "4" "sonaPRP" "g_Orgel_.wav" "Geige___.bmp" "links___.bmp" "<" 312 0 2 22 1 11 11 3 4 5 5 11 3 4 2 1 78 11 237 22 427 23
"15110" 23 272 665 "<" "+" "sonaPRP" "g_Fahrra.wav" "Auto____.bmp" "links___.bmp" "<" 312 0 2 9 1 2 3 3 4 5 2 6 3 4 2 1 2 130 9 289 378 23
"15111" 23 272 1236 "/" "0" "sonaPRP" "g_Fahrra.wav" "Auto____.bmp" "links___.bmp" "<" 312 0 2 9 1 2 3 3 4 5 2 6 3 4 2 1 2 130 9 289 378 23
"15112" 23 273 650 "<" "+" "sonaPRP" "g_Affe__.wav" "Floete__.bmp" "links___.bmp" "<" 672 500 4 1 2 10 10 3 4 5 1 1 3 4 2 1 1 135 10 292 384 23
"15113" 23 273 859 "/" "0" "sonaPRP" "g_Affe__.wav" "Floete__.bmp" "links___.bmp" "<" 672 500 4 1 2 10 10 3 4 5 1 1 3 4 2 1 1 135 10 292 384 23
"15114" 23 274 462 ">" "+" "sonaPRP" "g_Hund__.wav" "Pferd___.bmp" "rechts__.bmp" ">" 672 500 2 17 2 23 12 3 4 5 1 8 3 4 2 1 17 150 23 309 407 23
"15115" 23 274 1161 "/" "0" "sonaPRP" "g_Hund__.wav" "Pferd___.bmp" "rechts__.bmp" ">" 672 500 2 17 2 23 12 3 4 5 1 8 3 4 2 1 17 150 23 309 407 23
"15116" 23 275 628 ">" "+" "sonaPRP" "g_Besen_.wav" "Kuh_____.bmp" "rechts__.bmp" ">" 672 0 4 3 1 20 1 3 4 5 3 3 3 4 2 1 73 3 233 20 421 23
"15117" 23 275 1389 "/" "0" "sonaPRP" "g_Besen_.wav" "Kuh_____.bmp" "rechts__.bmp" ">" 672 0 4 3 1 20 1 3 4 5 3 3 3 4 2 1 73 3 233 20 421 23
"15118" 23 276 546 ">" "+" "sonaPRP" "g_Schwei.wav" "Bohrer__.bmp" "rechts__.bmp" ">" 312 500 4 28 2 4 2 3 4 5 1 13 3 4 2 1 4 122 201 28 363 23
"15119" 23 276 907 "/" "0" "sonaPRP" "g_Schwei.wav" "Bohrer__.bmp" "rechts__.bmp" ">" 312 500 4 28 2 4 2 3 4 5 1 13 3 4 2 1 4 122 201 28 363 23
"15120" 23 277 534 "<" "+" "sonaPRP" "g_Pferd_.wav" "Tromme__.bmp" "links___.bmp" "<" 672 0 3 23 1 30 12 3 4 5 1 6 3 4 2 1 106 186 23 339 30 23
"15121" 23 277 1025 "/" "0" "sonaPRP" "g_Pferd_.wav" "Tromme__.bmp" "links___.bmp" "<" 672 0 3 23 1 30 12 3 4 5 1 6 3 4 2 1 106 186 23 339 30 23
"15122" 23 278 491 ">" "+" "sonaPRP" "g_Schere.wav" "Schere__.bmp" "rechts__.bmp" ">" 672 0 1 26 1 26 14 3 4 5 4 13 3 4 2 1 89 173 246 326 26 23
"15123" 23 278 937 "/" "0" "sonaPRP" "g_Schere.wav" "Schere__.bmp" "rechts__.bmp" ">" 672 0 1 26 1 26 14 3 4 5 4 13 3 4 2 1 89 173 246 326 26 23
"15124" 23 279 515 ">" "+" "sonaPRP" "g_Hammer.wav" "Bohrer__.bmp" "rechts__.bmp" ">" 672 0 2 15 1 4 7 3 4 5 4 8 3 4 2 1 4 144 15 306 400 23
"15125" 23 279 1349 "/" "0" "sonaPRP" "g_Hammer.wav" "Bohrer__.bmp" "rechts__.bmp" ">" 672 0 2 15 1 4 7 3 4 5 4 8 3 4 2 1 4 144 15 306 400 23
"15126" 23 280 493 ">" "+" "sonaPRP" "g_Schiff.wav" "Zug_____.bmp" "rechts__.bmp" ">" 312 500 2 27 2 32 16 3 4 5 2 13 3 4 2 1 93 32 250 330 27 23
"15127" 23 280 1047 "/" "5" "sonaPRP" "g_Schiff.wav" "Zug_____.bmp" "rechts__.bmp" ">" 312 500 2 27 2 32 16 3 4 5 2 13 3 4 2 1 93 32 250 330 27 23
"15128" 23 281 478 "<" "+" "sonaPRP" "g_Dudels.wav" "Dudels__.bmp" "links___.bmp" "<" 312 500 1 5 2 5 15 3 4 5 5 4 3 4 2 1 37 5 202 275 364 23
"15129" 23 281 755 "/" "0" "sonaPRP" "g_Dudels.wav" "Dudels__.bmp" "links___.bmp" "<" 312 500 1 5 2 5 15 3 4 5 5 4 3 4 2 1 37 5 202 275 364 23
"15130" 23 282 446 ">" "+" "sonaPRP" "g_Kuh___.wav" "Kuh_____.bmp" "rechts__.bmp" ">" 312 0 1 20 1 20 10 3 4 5 1 9 3 4 2 1 71 157 231 20 418 23
"15131" 23 282 1247 "/" "0" "sonaPRP" "g_Kuh___.wav" "Kuh_____.bmp" "rechts__.bmp" ">" 312 0 1 20 1 20 10 3 4 5 1 9 3 4 2 1 71 157 231 20 418 23
"15132" 23 283 451 "<" "+" "sonaPRP" "g_Bohrer.wav" "Bohrer__.bmp" "links___.bmp" "<" 672 500 1 4 2 4 7 3 4 5 4 3 3 4 2 1 4 120 199 272 360 23
"15133" 23 283 1232 "/" "0" "sonaPRP" "g_Bohrer.wav" "Bohrer__.bmp" "links___.bmp" "<" 672 500 1 4 2 4 7 3 4 5 4 3 3 4 2 1 4 120 199 272 360 23
"15134" 23 284 575 ">" "+" "sonaPRP" "g_Zug___.wav" "Esel____.bmp" "rechts__.bmp" ">" 312 0 3 32 1 8 16 3 4 5 2 15 3 4 2 1 8 32 213 286 376 23
"15135" 23 284 1146 "/" "0" "sonaPRP" "g_Zug___.wav" "Esel____.bmp" "rechts__.bmp" ">" 312 0 3 32 1 8 16 3 4 5 2 15 3 4 2 1 8 32 213 286 376 23
"15136" 23 285 706 "<" "+" "sonaPRP" "g_Trompe.wav" "Dudels__.bmp" "links___.bmp" "<" 312 0 2 31 1 5 15 3 4 5 5 14 3 4 2 1 108 5 258 342 31 23
"15137" 23 285 1267 "/" "5" "sonaPRP" "g_Trompe.wav" "Dudels__.bmp" "links___.bmp" "<" 312 0 2 31 1 5 15 3 4 5 5 14 3 4 2 1 108 5 258 342 31 23
"15138" 23 286 518 ">" "+" "sonaPRP" "g_Elefan.wav" "Elefan__.bmp" "rechts__.bmp" ">" 312 0 1 6 1 6 2 3 4 5 1 5 3 4 2 1 40 6 205 279 367 23
"15139" 23 286 1275 "/" "0" "sonaPRP" "g_Elefan.wav" "Elefan__.bmp" "rechts__.bmp" ">" 312 0 1 6 1 6 2 3 4 5 1 5 3 4 2 1 40 6 205 279 367 23
"15140" 23 287 526 "<" "+" "sonaPRP" "g_Floete.wav" "Harfe___.bmp" "links___.bmp" "<" 672 500 2 10 2 16 8 3 4 5 5 6 3 4 2 1 48 133 10 16 382 23
"15141" 23 287 1417 "/" "0" "sonaPRP" "g_Floete.wav" "Harfe___.bmp" "links___.bmp" "<" 672 500 2 10 2 16 8 3 4 5 5 6 3 4 2 1 48 133 10 16 382 23
"15142" 23 288 848 "<" "+" "sonaPRP" "g_Gitarr.wav" "Saege___.bmp" "links___.bmp" "<" 312 0 3 12 1 24 4 3 4 5 5 7 3 4 2 1 85 167 12 24 434 23
"15143" 23 288 1262 "/" "0" "sonaPRP" "g_Gitarr.wav" "Saege___.bmp" "links___.bmp" "<" 312 0 3 12 1 24 4 3 4 5 5 7 3 4 2 1 85 167 12 24 434 23
"15144" 23 289 552 ">" "+" "sonaPRP" "g_Klinge.wav" "Schere__.bmp" "rechts__.bmp" ">" 672 500 3 19 2 26 5 3 4 5 6 9 3 4 2 1 91 175 19 327 26 23
"15145" 23 289 859 "/" "0" "sonaPRP" "g_Klinge.wav" "Schere__.bmp" "rechts__.bmp" ">" 672 500 3 19 2 26 5 3 4 5 6 9 3 4 2 1 91 175 19 327 26 23
"15146" 23 290 460 ">" "+" "sonaPRP" "g_Loewe_.wav" "Glocke__.bmp" "rechts__.bmp" ">" 312 500 3 21 2 13 9 3 4 5 1 10 3 4 2 1 13 21 220 300 394 23
"15147" 23 290 822 "/" "0" "sonaPRP" "g_Loewe_.wav" "Glocke__.bmp" "rechts__.bmp" ">" 312 500 3 21 2 13 9 3 4 5 1 10 3 4 2 1 13 21 220 300 394 23
"15148" 23 291 419 ">" "+" "sonaPRP" "g_Tromme.wav" "Gitarr__.bmp" "rechts__.bmp" ">" 312 500 2 30 2 12 4 3 4 5 5 14 3 4 2 1 105 185 12 338 30 23
"15149" 23 291 876 "/" "0" "sonaPRP" "g_Tromme.wav" "Gitarr__.bmp" "rechts__.bmp" ">" 312 500 2 30 2 12 4 3 4 5 5 14 3 4 2 1 105 185 12 338 30 23
"15150" 23 292 522 "<" "+" "sonaPRP" "g_Hahn__.wav" "Hahn____.bmp" "links___.bmp" "<" 672 0 1 14 1 14 6 3 4 5 1 8 3 4 2 1 56 14 221 302 396 23
"15151" 23 292 1103 "/" "0" "sonaPRP" "g_Hahn__.wav" "Hahn____.bmp" "links___.bmp" "<" 672 0 1 14 1 14 6 3 4 5 1 8 3 4 2 1 56 14 221 302 396 23
"15152" 23 293 494 ">" "+" "sonaPRP" "g_Katze_.wav" "Glocke__.bmp" "rechts__.bmp" ">" 672 0 4 18 1 13 9 3 4 5 1 9 3 4 2 1 13 142 18 301 395 23
"15153" 23 293 927 "/" "0" "sonaPRP" "g_Katze_.wav" "Glocke__.bmp" "rechts__.bmp" ">" 672 0 4 18 1 13 9 3 4 5 1 9 3 4 2 1 13 142 18 301 395 23
"15154" 23 294 378 ">" "+" "sonaPRP" "g_Staubs.wav" "Kuh_____.bmp" "rechts__.bmp" ">" 672 500 3 29 2 20 1 3 4 5 3 13 3 4 2 1 72 159 29 20 420 23
"15155" 23 294 767 "/" "0" "sonaPRP" "g_Staubs.wav" "Kuh_____.bmp" "rechts__.bmp" ">" 672 500 3 29 2 20 1 3 4 5 3 13 3 4 2 1 72 159 29 20 420 23
"15156" 23 295 402 ">" "+" "sonaPRP" "g_Esel__.wav" "Hammer__.bmp" "rechts__.bmp" ">" 312 500 3 8 2 15 13 3 4 5 1 5 3 4 2 1 8 145 15 307 401 23
"15157" 23 295 1397 "/" "0" "sonaPRP" "g_Esel__.wav" "Hammer__.bmp" "rechts__.bmp" ">" 312 500 3 8 2 15 13 3 4 5 1 5 3 4 2 1 8 145 15 307 401 23
"15158" 23 296 628 "<" "+" "sonaPRP" "g_Glocke.wav" "Schere__.bmp" "links___.bmp" "<" 672 0 4 13 1 26 5 3 4 5 6 7 3 4 2 1 13 176 248 328 26 23
"15159" 23 296 1283 "/" "0" "sonaPRP" "g_Glocke.wav" "Schere__.bmp" "links___.bmp" "<" 672 0 4 13 1 26 5 3 4 5 6 7 3 4 2 1 13 176 248 328 26 23
"15160" 23 297 486 "<" "+" "sonaPRP" "g_Ente__.wav" "Klinge__.bmp" "links___.bmp" "<" 672 500 4 7 2 19 6 3 4 5 1 5 3 4 2 1 7 156 19 317 417 23
"15161" 23 297 1850 "/" "0" "sonaPRP" "g_Ente__.wav" "Klinge__.bmp" "links___.bmp" "<" 672 500 4 7 2 19 6 3 4 5 1 5 3 4 2 1 7 156 19 317 417 23
"15162" 23 298 730 "<" "+" "sonaPRP" "g_Schaf_.wav" "Hammer__.bmp" "links___.bmp" "<" 312 0 4 25 1 15 13 3 4 5 1 13 3 4 2 1 60 146 15 25 402 23
"15163" 23 298 1419 "/" "0" "sonaPRP" "g_Schaf_.wav" "Hammer__.bmp" "links___.bmp" "<" 312 0 4 25 1 15 13 3 4 5 1 13 3 4 2 1 60 146 15 25 402 23
"15164" 23 299 482 ">" "+" "sonaPRP" "g_Dudels.wav" "Trompe__.bmp" "rechts__.bmp" ">" 672 500 2 5 2 31 15 3 4 6 5 4 1 3 4 2 38 5 203 276 31 23
"15165" 23 299 1275 "/" "0" "sonaPRP" "g_Dudels.wav" "Trompe__.bmp" "rechts__.bmp" ">" 672 500 2 5 2 31 15 3 4 6 5 4 1 3 4 2 38 5 203 276 31 23
"15166" 23 300 538 "<" "+" "sonaPRP" "g_Elefan.wav" "Schwei__.bmp" "links___.bmp" "<" 312 0 2 6 1 28 2 3 4 6 1 5 1 3 4 2 41 6 206 28 368 23
"15167" 23 300 1141 "/" "0" "sonaPRP" "g_Elefan.wav" "Schwei__.bmp" "links___.bmp" "<" 312 0 2 6 1 28 2 3 4 6 1 5 1 3 4 2 41 6 206 28 368 23
"15168" 23 301 598 ">" "+" "sonaPRP" "g_Schere.wav" "Saege___.bmp" "rechts__.bmp" ">" 312 0 2 26 1 24 14 3 4 6 4 13 1 3 4 2 90 174 247 24 26 23
"15169" 23 301 1167 "/" "0" "sonaPRP" "g_Schere.wav" "Saege___.bmp" "rechts__.bmp" ">" 312 0 2 26 1 24 14 3 4 6 4 13 1 3 4 2 90 174 247 24 26 23
"15170" 23 302 434 "<" "+" "sonaPRP" "g_Ente__.wav" "Ente____.bmp" "links___.bmp" "<" 672 500 1 7 2 7 6 3 4 6 1 5 1 3 4 2 7 123 208 282 370 23
"15171" 23 302 1010 "/" "0" "sonaPRP" "g_Ente__.wav" "Ente____.bmp" "links___.bmp" "<" 672 500 1 7 2 7 6 3 4 6 1 5 1 3 4 2 7 123 208 282 370 23
"15172" 23 303 684 "<" "+" "sonaPRP" "g_Katze_.wav" "Katze___.bmp" "links___.bmp" "<" 312 0 1 18 1 18 9 3 4 6 1 9 1 3 4 2 65 152 18 311 410 23
"15173" 23 303 1305 "/" "0" "sonaPRP" "g_Katze_.wav" "Katze___.bmp" "links___.bmp" "<" 312 0 1 18 1 18 9 3 4 6 1 9 1 3 4 2 65 152 18 311 410 23
"15174" 23 304 480 ">" "+" "sonaPRP" "g_Auto__.wav" "Fahrra__.bmp" "rechts__.bmp" ">" 672 500 2 2 2 9 3 3 4 6 2 2 1 3 4 2 2 118 9 266 353 23
"15175" 23 304 831 "/" "0" "sonaPRP" "g_Auto__.wav" "Fahrra__.bmp" "rechts__.bmp" ">" 672 500 2 2 2 9 3 3 4 6 2 2 1 3 4 2 2 118 9 266 353 23
"15176" 23 305 464 ">" "+" "sonaPRP" "g_Bohrer.wav" "Hammer__.bmp" "rechts__.bmp" ">" 672 500 2 4 2 15 7 3 4 6 4 3 1 3 4 2 4 121 15 273 361 23
"15177" 23 305 1541 "/" "0" "sonaPRP" "g_Bohrer.wav" "Hammer__.bmp" "rechts__.bmp" ">" 672 500 2 4 2 15 7 3 4 6 4 3 1 3 4 2 4 121 15 273 361 23
"15178" 23 306 635 ">" "+" "sonaPRP" "g_Pferd_.wav" "Zug_____.bmp" "rechts__.bmp" ">" 312 0 4 23 1 32 12 3 4 6 1 6 1 3 4 2 112 32 23 348 448 23
"15179" 23 306 1307 "/" "0" "sonaPRP" "g_Pferd_.wav" "Zug_____.bmp" "rechts__.bmp" ">" 312 0 4 23 1 32 12 3 4 6 1 6 1 3 4 2 112 32 23 348 448 23
"15180" 23 307 380 "<" "+" "sonaPRP" "g_Saege_.wav" "Saege___.bmp" "links___.bmp" "<" 672 500 1 24 2 24 14 3 4 6 4 12 1 3 4 2 83 165 240 24 433 23
"15181" 23 307 822 "/" "0" "sonaPRP" "g_Saege_.wav" "Saege___.bmp" "links___.bmp" "<" 672 500 1 24 2 24 14 3 4 6 4 12 1 3 4 2 83 165 240 24 433 23
"15182" 23 308 475 ">" "+" "sonaPRP" "g_Schiff.wav" "Harfe___.bmp" "rechts__.bmp" ">" 312 500 3 27 2 16 16 3 4 6 2 13 1 3 4 2 63 148 226 16 27 23
"15183" 23 308 1094 "/" "0" "sonaPRP" "g_Schiff.wav" "Harfe___.bmp" "rechts__.bmp" ">" 312 500 3 27 2 16 16 3 4 6 2 13 1 3 4 2 63 148 226 16 27 23
"15184" 23 309 339 "<" "-" "sonaPRP" "g_Geige_.wav" "Orgel___.bmp" "rechts__.bmp" ">" 672 500 2 11 2 22 11 3 4 6 5 7 1 3 4 2 51 11 216 22 386 23
"15185" 23 309 2124 "/" "0" "sonaPRP" "g_Geige_.wav" "Orgel___.bmp" "rechts__.bmp" ">" 672 500 2 11 2 22 11 3 4 6 5 7 1 3 4 2 51 11 216 22 386 23
"15186" 23 310 676 "<" "+" "sonaPRP" "g_Harfe_.wav" "Besen___.bmp" "links___.bmp" "<" 312 0 4 16 1 3 8 3 4 6 5 8 1 3 4 2 36 3 198 16 359 23
"15187" 23 310 1783 "/" "0" "sonaPRP" "g_Harfe_.wav" "Besen___.bmp" "links___.bmp" "<" 312 0 4 16 1 3 8 3 4 6 5 8 1 3 4 2 36 3 198 16 359 23
"15188" 23 311 655 "<" "+" "sonaPRP" "g_Schaf_.wav" "Schaf___.bmp" "links___.bmp" "<" 672 0 1 25 1 25 13 3 4 6 1 13 1 3 4 2 87 169 243 25 435 23
"15189" 23 311 1592 "/" "0" "sonaPRP" "g_Schaf_.wav" "Schaf___.bmp" "links___.bmp" "<" 672 0 1 25 1 25 13 3 4 6 1 13 1 3 4 2 87 169 243 25 435 23
"15190" 23 312 614 "<" "+" "sonaPRP" "g_Zug___.wav" "Harfe___.bmp" "links___.bmp" "<" 672 0 4 32 1 16 16 3 4 6 2 15 1 3 4 2 64 32 227 16 405 23
"15191" 23 312 1796 "/" "0" "sonaPRP" "g_Zug___.wav" "Harfe___.bmp" "links___.bmp" "<" 672 0 4 32 1 16 16 3 4 6 2 15 1 3 4 2 64 32 227 16 405 23
"15192" 23 313 556 ">" "+" "sonaPRP" "g_Affe__.wav" "Affe____.bmp" "rechts__.bmp" ">" 312 500 1 1 2 1 10 3 4 6 1 1 1 3 4 2 1 113 191 263 349 23
"15193" 23 313 681 "/" "0" "sonaPRP" "g_Affe__.wav" "Affe____.bmp" "rechts__.bmp" ">" 312 500 1 1 2 1 10 3 4 6 1 1 1 3 4 2 1 113 191 263 349 23
"15194" 23 314 476 ">" "+" "sonaPRP" "g_Hund__.wav" "Zug_____.bmp" "rechts__.bmp" ">" 672 500 3 17 2 32 12 3 4 6 1 8 1 3 4 2 17 32 262 347 447 23
"15195" 23 314 977 "/" "0" "sonaPRP" "g_Hund__.wav" "Zug_____.bmp" "rechts__.bmp" ">" 672 500 3 17 2 32 12 3 4 6 1 8 1 3 4 2 17 32 262 347 447 23
"15196" 23 315 591 "<" "+" "sonaPRP" "g_Besen_.wav" "Besen___.bmp" "links___.bmp" "<" 312 0 1 3 1 3 1 3 4 6 3 3 1 3 4 2 33 3 197 269 356 23
"15197" 23 315 1194 "/" "0" "sonaPRP" "g_Besen_.wav" "Besen___.bmp" "links___.bmp" "<" 312 0 1 3 1 3 1 3 4 6 3 3 1 3 4 2 33 3 197 269 356 23
"15198" 23 316 533 "<" "+" "sonaPRP" "g_Esel__.wav" "Geige___.bmp" "links___.bmp" "<" 312 500 4 8 2 11 13 3 4 6 1 5 1 3 4 2 8 11 218 294 388 23
"15199" 23 316 1305 "/" "0" "sonaPRP" "g_Esel__.wav" "Geige___.bmp" "links___.bmp" "<" 312 500 4 8 2 11 13 3 4 6 1 5 1 3 4 2 8 11 218 294 388 23
"15200" 23 317 771 "<" "+" "sonaPRP" "g_Hahn__.wav" "Ente____.bmp" "links___.bmp" "<" 672 0 2 14 1 7 6 3 4 6 1 8 1 3 4 2 7 14 222 303 397 23
"15201" 23 317 1370 "/" "0" "sonaPRP" "g_Hahn__.wav" "Ente____.bmp" "links___.bmp" "<" 672 0 2 14 1 7 6 3 4 6 1 8 1 3 4 2 7 14 222 303 397 23
"15202" 23 318 452 ">" "+" "sonaPRP" "g_Staubs.wav" "Auto____.bmp" "rechts__.bmp" ">" 672 500 4 29 2 2 1 3 4 6 3 13 1 3 4 2 2 119 29 268 355 23
"15203" 23 318 798 "/" "0" "sonaPRP" "g_Staubs.wav" "Auto____.bmp" "rechts__.bmp" ">" 672 500 4 29 2 2 1 3 4 6 3 13 1 3 4 2 2 119 29 268 355 23
"15204" 23 319 452 "<" "+" "sonaPRP" "g_Fahrra.wav" "Loewe___.bmp" "links___.bmp" "<" 312 0 3 9 1 21 3 3 4 6 2 6 1 3 4 2 76 21 9 320 424 23
"15205" 23 319 1148 "/" "0" "sonaPRP" "g_Fahrra.wav" "Loewe___.bmp" "links___.bmp" "<" 312 0 3 9 1 21 3 3 4 6 2 6 1 3 4 2 76 21 9 320 424 23
"15206" 23 320 526 "<" "+" "sonaPRP" "g_Tromme.wav" "Elefan__.bmp" "links___.bmp" "<" 672 500 3 30 2 6 4 3 4 6 5 14 1 3 4 2 42 6 207 280 30 23
"15207" 23 320 907 "/" "0" "sonaPRP" "g_Tromme.wav" "Elefan__.bmp" "links___.bmp" "<" 672 500 3 30 2 6 4 3 4 6 5 14 1 3 4 2 42 6 207 280 30 23
"15208" 23 321 673 "<" "+" "sonaPRP" "g_Kuh___.wav" "Affe____.bmp" "links___.bmp" "<" 672 0 2 20 1 1 10 3 4 6 1 9 1 3 4 2 1 158 232 20 419 23
"15209" 23 321 1483 "/" "0" "sonaPRP" "g_Kuh___.wav" "Affe____.bmp" "links___.bmp" "<" 672 0 2 20 1 1 10 3 4 6 1 9 1 3 4 2 1 158 232 20 419 23
"15210" 23 322 506 ">" "+" "sonaPRP" "g_Loewe_.wav" "Schiff__.bmp" "rechts__.bmp" ">" 312 500 4 21 2 27 9 3 4 6 1 10 1 3 4 2 95 21 251 332 27 23
"15211" 23 322 985 "/" "0" "sonaPRP" "g_Loewe_.wav" "Schiff__.bmp" "rechts__.bmp" ">" 312 500 4 21 2 27 9 3 4 6 1 10 1 3 4 2 95 21 251 332 27 23
"15212" 23 323 609 ">" "+" "sonaPRP" "g_Gitarr.wav" "Elefan__.bmp" "rechts__.bmp" ">" 312 0 4 12 1 6 4 3 4 6 5 7 1 3 4 2 43 6 12 281 369 23
"15213" 23 323 966 "/" "0" "sonaPRP" "g_Gitarr.wav" "Elefan__.bmp" "rechts__.bmp" ">" 312 0 4 12 1 6 4 3 4 6 5 7 1 3 4 2 43 6 12 281 369 23
"15214" 23 324 374 "<" "-" "sonaPRP" "g_Schwei.wav" "Schwei__.bmp" "rechts__.bmp" ">" 312 500 1 28 2 28 2 3 4 6 1 13 1 3 4 2 96 179 252 28 439 23
"15215" 23 324 906 "/" "3" "sonaPRP" "g_Schwei.wav" "Schwei__.bmp" "rechts__.bmp" ">" 312 500 1 28 2 28 2 3 4 6 1 13 1 3 4 2 96 179 252 28 439 23
"15216" 23 325 609 "<" "+" "sonaPRP" "g_Floete.wav" "Besen___.bmp" "links___.bmp" "<" 672 500 3 10 2 3 8 3 4 6 5 6 1 3 4 2 35 3 10 271 358 23
"15217" 23 325 1377 "/" "0" "sonaPRP" "g_Floete.wav" "Besen___.bmp" "links___.bmp" "<" 672 500 3 10 2 3 8 3 4 6 5 6 1 3 4 2 35 3 10 271 358 23
"15218" 23 326 652 "<" "+" "sonaPRP" "g_Glocke.wav" "Glocke__.bmp" "links___.bmp" "<" 312 0 1 13 1 13 5 3 4 6 6 7 1 3 4 2 13 140 219 298 392 23
"15219" 23 326 1434 "/" "0" "sonaPRP" "g_Glocke.wav" "Glocke__.bmp" "links___.bmp" "<" 312 0 1 13 1 13 5 3 4 6 6 7 1 3 4 2 13 140 219 298 392 23
"15220" 23 327 521 ">" "+" "sonaPRP" "g_Orgel_.wav" "Hund____.bmp" "rechts__.bmp" ">" 312 0 3 22 1 17 11 3 4 6 5 11 1 3 4 2 17 151 229 22 408 23
"15221" 23 327 1233 "/" "0" "sonaPRP" "g_Orgel_.wav" "Hund____.bmp" "rechts__.bmp" ">" 312 0 3 22 1 17 11 3 4 6 5 11 1 3 4 2 17 151 229 22 408 23
"15222" 23 328 604 ">" "+" "sonaPRP" "g_Trompe.wav" "Staubs__.bmp" "rechts__.bmp" ">" 672 0 3 31 1 29 15 3 4 6 5 14 1 3 4 2 101 183 29 335 31 23
"15223" 23 328 1523 "/" "0" "sonaPRP" "g_Trompe.wav" "Staubs__.bmp" "rechts__.bmp" ">" 672 0 3 31 1 29 15 3 4 6 5 14 1 3 4 2 101 183 29 335 31 23
"15224" 23 329 478 "<" "+" "sonaPRP" "g_Klinge.wav" "Schwei__.bmp" "links___.bmp" "<" 312 500 4 19 2 28 5 3 4 6 6 9 1 3 4 2 98 181 19 28 442 23
"15225" 23 329 847 "/" "0" "sonaPRP" "g_Klinge.wav" "Schwei__.bmp" "links___.bmp" "<" 312 500 4 19 2 28 5 3 4 6 6 9 1 3 4 2 98 181 19 28 442 23
"15226" 23 330 609 ">" "+" "sonaPRP" "g_Hammer.wav" "Dudels__.bmp" "rechts__.bmp" ">" 672 0 3 15 1 5 7 3 4 6 4 8 1 3 4 2 39 5 15 277 365 23
"15227" 23 330 1259 "/" "0" "sonaPRP" "g_Hammer.wav" "Dudels__.bmp" "rechts__.bmp" ">" 672 0 3 15 1 5 7 3 4 6 4 8 1 3 4 2 39 5 15 277 365 23
"15228" 23 333 383 ">" "+" "sonaPRP" "g_Telefo.wav" "Hubsch__.bmp" "rechts__.bmp" ">" 312 500 5 97 9 96 0 0 0 0 6 14 0 0 0 0 480 482 484 486 488 23
"15229" 23 333 1756 "/" "0" "sonaPRP" "g_Telefo.wav" "Hubsch__.bmp" "rechts__.bmp" ">" 312 500 5 97 9 96 0 0 0 0 6 14 0 0 0 0 480 482 484 486 488 23
"15230" 23 334 567 "<" "+" "sonaPRP" "g_Pistol.wav" "Pfeife__.bmp" "links___.bmp" "<" 672 0 6 94 9 93 0 0 0 0 7 16 0 0 0 0 481 483 485 487 489 23
"15231" 23 334 571 "/" "4" "sonaPRP" "g_Pistol.wav" "Pfeife__.bmp" "links___.bmp" "<" 672 0 6 94 9 93 0 0 0 0 7 16 0 0 0 0 481 483 485 487 489 23
"15232" 23 335 417 ">" "+" "sonaPRP" "g_Tromme.wav" "Tromme__.bmp" "rechts__.bmp" ">" 312 500 1 30 2 30 4 4 4 7 5 14 4 2 1 3 104 184 255 337 30 23
"15233" 23 335 688 "/" "0" "sonaPRP" "g_Tromme.wav" "Tromme__.bmp" "rechts__.bmp" ">" 312 500 1 30 2 30 4 4 4 7 5 14 4 2 1 3 104 184 255 337 30 23
"15234" 23 336 421 "<" "-" "sonaPRP" "g_Glocke.wav" "Schwei__.bmp" "rechts__.bmp" ">" 672 0 3 13 1 28 5 4 4 7 6 7 4 2 1 3 13 180 254 28 441 23
"15235" 23 336 1860 "/" "0" "sonaPRP" "g_Glocke.wav" "Schwei__.bmp" "rechts__.bmp" ">" 672 0 3 13 1 28 5 4 4 7 6 7 4 2 1 3 13 180 254 28 441 23
"15236" 23 337 515 "<" "+" "sonaPRP" "g_Bohrer.wav" "Dudels__.bmp" "links___.bmp" "<" 312 500 4 4 2 5 7 4 4 7 4 3 4 2 1 3 4 5 204 278 366 23
"15237" 23 337 1234 "/" "0" "sonaPRP" "g_Bohrer.wav" "Dudels__.bmp" "links___.bmp" "<" 312 500 4 4 2 5 7 4 4 7 4 3 4 2 1 3 4 5 204 278 366 23
"15238" 23 338 574 ">" "+" "sonaPRP" "g_Kuh___.wav" "Gitarr__.bmp" "rechts__.bmp" ">" 312 0 4 20 1 12 10 4 4 7 1 9 4 2 1 3 55 139 12 20 391 23
