"subj" "trial" "RT" "BPR_Resp" "ERR.code" "eat" "targ" "dist" "BPR_pic" "BPR_corrResp" "BPR_pos" "BPR_let" "BPR_ver" "BPR_rot" "task.soa" "cond" "targ_ID" "subset" "dist_ID" "sem.pair" "blk" "pl" "occ" "sem.kat" "phon.ons" "LatSq1" "LatSq2" "LatSq3" "LatSq4" "cross.coding1" "cross.coding2" "cross.coding3" "cross.coding4" "cross.coding5" "ver"
"13773" 21 285 1627 "/" "0" "sonaPRP" "g_Hammer.wav" "Trompe__.bmp" "G_g_150_.bmp" "<" 672 "G" "gesp" 150 0 4 15 1 31 7 3 2 5 4 8 2 1 3 4 109 190 15 344 31 21
"13774" 21 286 990 ">" "+" "sonaPRP" "g_Besen_.wav" "Staubs__.bmp" "L_n_150_.bmp" ">" 277 "L" "norm" 150 0 2 3 1 29 1 3 2 5 3 3 2 1 3 4 34 3 29 270 357 21
"13775" 21 286 1527 "/" "0" "sonaPRP" "g_Besen_.wav" "Staubs__.bmp" "L_n_150_.bmp" ">" 277 "L" "norm" 150 0 2 3 1 29 1 3 2 5 3 3 2 1 3 4 34 3 29 270 357 21
"13776" 21 287 989 ">" "+" "sonaPRP" "g_Katze_.wav" "Loewe___.bmp" "B_n_150_.bmp" ">" 672 "B" "norm" 150 0 2 18 1 21 9 3 2 5 1 9 2 1 3 4 66 21 18 312 411 21
"13777" 21 287 1524 "/" "0" "sonaPRP" "g_Katze_.wav" "Loewe___.bmp" "B_n_150_.bmp" ">" 672 "B" "norm" 150 0 2 18 1 21 9 3 2 5 1 9 2 1 3 4 66 21 18 312 411 21
"13778" 21 288 872 "<" "+" "sonaPRP" "g_Schwei.wav" "Elefan__.bmp" "K_g_210_.bmp" "<" 672 "K" "gesp" 210 1500 2 28 2 6 2 3 2 5 1 13 2 1 3 4 97 6 253 28 440 21
"13779" 21 288 1521 "/" "0" "sonaPRP" "g_Schwei.wav" "Elefan__.bmp" "K_g_210_.bmp" "<" 672 "K" "gesp" 210 1500 2 28 2 6 2 3 2 5 1 13 2 1 3 4 97 6 253 28 440 21
"13780" 21 289 825 ">" "+" "sonaPRP" "g_Auto__.wav" "Schaf___.bmp" "G_n_150_.bmp" ">" 672 "G" "norm" 150 1500 3 2 2 25 3 3 2 5 2 2 2 1 3 4 2 171 245 25 437 21
"13781" 21 289 780 "/" "0" "sonaPRP" "g_Auto__.wav" "Schaf___.bmp" "G_n_150_.bmp" ">" 672 "G" "norm" 150 1500 3 2 2 25 3 3 2 5 2 2 2 1 3 4 2 171 245 25 437 21
"13782" 21 290 938 ">" "+" "sonaPRP" "g_Harfe_.wav" "Harfe___.bmp" "Q_n_210_.bmp" ">" 277 "Q" "norm" 210 0 1 16 1 16 8 3 2 5 5 8 2 1 3 4 61 147 225 16 403 21
"13783" 21 290 1604 "/" "0" "sonaPRP" "g_Harfe_.wav" "Harfe___.bmp" "Q_n_210_.bmp" ">" 277 "Q" "norm" 210 0 1 16 1 16 8 3 2 5 5 8 2 1 3 4 61 147 225 16 403 21
"13784" 21 291 603 ">" "+" "sonaPRP" "g_Esel__.wav" "Esel____.bmp" "P_n_150_.bmp" ">" 277 "P" "norm" 150 1500 1 8 2 8 13 3 2 5 1 5 2 1 3 4 8 126 211 285 374 21
"13785" 21 291 1470 "/" "0" "sonaPRP" "g_Esel__.wav" "Esel____.bmp" "P_n_150_.bmp" ">" 277 "P" "norm" 150 1500 1 8 2 8 13 3 2 5 1 5 2 1 3 4 8 126 211 285 374 21
"13786" 21 292 1115 "<" "+" "sonaPRP" "g_Hund__.wav" "Tromme__.bmp" "B_g_150_.bmp" "<" 672 "B" "gesp" 150 1500 4 17 2 30 12 3 2 5 1 8 2 1 3 4 17 187 256 340 30 21
"13787" 21 292 823 "/" "3" "sonaPRP" "g_Hund__.wav" "Tromme__.bmp" "B_g_150_.bmp" "<" 672 "B" "gesp" 150 1500 4 17 2 30 12 3 2 5 1 8 2 1 3 4 17 187 256 340 30 21
"13788" 21 293 740 ">" "+" "sonaPRP" "g_Dudels.wav" "Pferd___.bmp" "Q_n_150_.bmp" ">" 672 "Q" "norm" 150 1500 3 5 2 23 15 3 2 5 5 4 2 1 3 4 81 5 23 324 432 21
"13789" 21 293 1099 "/" "0" "sonaPRP" "g_Dudels.wav" "Pferd___.bmp" "Q_n_150_.bmp" ">" 672 "Q" "norm" 150 1500 3 5 2 23 15 3 2 5 5 4 2 1 3 4 81 5 23 324 432 21
"13790" 21 294 844 "<" "+" "sonaPRP" "g_Hahn__.wav" "Klinge__.bmp" "F_g_210_.bmp" "<" 672 "F" "gesp" 210 0 3 14 1 19 6 3 2 5 1 8 2 1 3 4 70 14 19 316 416 21
"13791" 21 294 1733 "/" "0" "sonaPRP" "g_Hahn__.wav" "Klinge__.bmp" "F_g_210_.bmp" "<" 672 "F" "gesp" 210 0 3 14 1 19 6 3 2 5 1 8 2 1 3 4 70 14 19 316 416 21
"13792" 21 295 747 "<" "+" "sonaPRP" "g_Schiff.wav" "Esel____.bmp" "L_g_150_.bmp" "<" 277 "L" "gesp" 150 1500 4 27 2 8 16 3 2 5 2 13 2 1 3 4 8 128 214 287 27 21
"13793" 21 295 837 "/" "0" "sonaPRP" "g_Schiff.wav" "Esel____.bmp" "L_g_150_.bmp" "<" 277 "L" "gesp" 150 1500 4 27 2 8 16 3 2 5 2 13 2 1 3 4 8 128 214 287 27 21
"13794" 21 296 794 ">" "+" "sonaPRP" "g_Saege_.wav" "Schere__.bmp" "K_n_150_.bmp" ">" 277 "K" "norm" 150 1500 2 24 2 26 14 3 2 5 4 12 2 1 3 4 84 166 241 24 26 21
"13795" 21 296 1453 "/" "0" "sonaPRP" "g_Saege_.wav" "Schere__.bmp" "K_n_150_.bmp" ">" 277 "K" "norm" 150 1500 2 24 2 26 14 3 2 5 4 12 2 1 3 4 84 166 241 24 26 21
"13796" 21 297 586 ">" "+" "sonaPRP" "g_Ente__.wav" "Hahn____.bmp" "B_n_210_.bmp" ">" 277 "B" "norm" 210 1500 2 7 2 14 6 3 2 5 1 5 2 1 3 4 7 14 209 283 371 21
"13797" 21 297 2370 "/" "0" "sonaPRP" "g_Ente__.wav" "Hahn____.bmp" "B_n_210_.bmp" ">" 277 "B" "norm" 210 1500 2 7 2 14 6 3 2 5 1 5 2 1 3 4 7 14 209 283 371 21
"13798" 21 298 1040 "<" "+" "sonaPRP" "g_Pferd_.wav" "Pferd___.bmp" "Q_g_150_.bmp" "<" 672 "Q" "gesp" 150 0 1 23 1 23 12 3 2 5 1 6 2 1 3 4 80 162 23 322 430 21
"13799" 21 298 1245 "/" "0" "sonaPRP" "g_Pferd_.wav" "Pferd___.bmp" "Q_g_150_.bmp" "<" 672 "Q" "gesp" 150 0 1 23 1 23 12 3 2 5 1 6 2 1 3 4 80 162 23 322 430 21
"13800" 21 299 1122 ">" "+" "sonaPRP" "g_Klinge.wav" "Glocke__.bmp" "Z_n_210_.bmp" ">" 277 "Z" "norm" 210 1500 2 19 2 13 5 3 2 6 6 9 4 2 1 3 13 155 19 315 415 21
"13801" 21 299 1005 "/" "0" "sonaPRP" "g_Klinge.wav" "Glocke__.bmp" "Z_n_210_.bmp" ">" 277 "Z" "norm" 210 1500 2 19 2 13 5 3 2 6 6 9 4 2 1 3 13 155 19 315 415 21
"13802" 21 300 763 ">" "+" "sonaPRP" "g_Affe__.wav" "Gitarr__.bmp" "L_n_210_.bmp" ">" 672 "L" "norm" 210 1500 3 1 2 12 10 3 2 6 1 1 4 2 1 3 1 138 12 297 390 21
"13803" 21 300 1106 "/" "0" "sonaPRP" "g_Affe__.wav" "Gitarr__.bmp" "L_n_210_.bmp" ">" 672 "L" "norm" 210 1500 3 1 2 12 10 3 2 6 1 1 4 2 1 3 1 138 12 297 390 21
"13804" 21 301 723 ">" "+" "sonaPRP" "g_Harfe_.wav" "Floete__.bmp" "Q_n_210_.bmp" ">" 277 "Q" "norm" 210 0 2 16 1 10 8 3 2 6 5 8 4 2 1 3 62 449 10 16 404 21
"13805" 21 301 1640 "/" "0" "sonaPRP" "g_Harfe_.wav" "Floete__.bmp" "Q_n_210_.bmp" ">" 277 "Q" "norm" 210 0 2 16 1 10 8 3 2 6 5 8 4 2 1 3 62 449 10 16 404 21
"13806" 21 302 788 "<" "+" "sonaPRP" "g_Schaf_.wav" "Geige___.bmp" "K_g_150_.bmp" "<" 277 "K" "gesp" 150 0 3 25 1 11 13 3 2 6 1 13 4 2 1 3 52 11 217 25 387 21
"13807" 21 302 1363 "/" "0" "sonaPRP" "g_Schaf_.wav" "Geige___.bmp" "K_g_150_.bmp" "<" 277 "K" "gesp" 150 0 3 25 1 11 13 3 2 6 1 13 4 2 1 3 52 11 217 25 387 21
"13808" 21 303 1417 ">" "+" "sonaPRP" "g_Katze_.wav" "Schiff__.bmp" "B_n_150_.bmp" ">" 672 "B" "norm" 150 0 3 18 1 27 9 3 2 6 1 9 4 2 1 3 94 178 18 331 27 21
"13809" 21 303 1679 "/" "3" "sonaPRP" "g_Katze_.wav" "Schiff__.bmp" "B_n_150_.bmp" ">" 672 "B" "norm" 150 0 3 18 1 27 9 3 2 6 1 9 4 2 1 3 94 178 18 331 27 21
"13810" 21 304 709 "<" "+" "sonaPRP" "g_Floete.wav" "Floete__.bmp" "G_g_210_.bmp" "<" 277 "G" "gesp" 210 1500 1 10 2 10 8 3 2 6 5 6 4 2 1 3 47 132 10 291 381 21
"13811" 21 304 1007 "/" "0" "sonaPRP" "g_Floete.wav" "Floete__.bmp" "G_g_210_.bmp" "<" 277 "G" "gesp" 210 1500 1 10 2 10 8 3 2 6 5 6 4 2 1 3 47 132 10 291 381 21
"13812" 21 305 1106 ">" "+" "sonaPRP" "g_Gitarr.wav" "Tromme__.bmp" "K_n_210_.bmp" ">" 672 "K" "norm" 210 0 2 12 1 30 4 3 2 6 5 7 4 2 1 3 54 137 12 296 30 21
"13813" 21 305 1642 "/" "0" "sonaPRP" "g_Gitarr.wav" "Tromme__.bmp" "K_n_210_.bmp" ">" 672 "K" "norm" 210 0 2 12 1 30 4 3 2 6 5 7 4 2 1 3 54 137 12 296 30 21
"13814" 21 306 809 "<" "+" "sonaPRP" "g_Loewe_.wav" "Katze___.bmp" "Q_g_210_.bmp" "<" 277 "Q" "gesp" 210 1500 2 21 2 18 9 3 2 6 1 10 4 2 1 3 75 21 18 319 423 21
"13815" 21 306 1325 "/" "0" "sonaPRP" "g_Loewe_.wav" "Katze___.bmp" "Q_g_210_.bmp" "<" 277 "Q" "gesp" 210 1500 2 21 2 18 9 3 2 6 1 10 4 2 1 3 75 21 18 319 423 21
"13816" 21 307 727 "<" "+" "sonaPRP" "g_Orgel_.wav" "Orgel___.bmp" "P_g_150_.bmp" "<" 277 "P" "gesp" 150 0 1 22 1 22 11 3 2 6 5 11 4 2 1 3 77 160 236 22 426 21
"13817" 21 307 1303 "/" "0" "sonaPRP" "g_Orgel_.wav" "Orgel___.bmp" "P_g_150_.bmp" "<" 277 "P" "gesp" 150 0 1 22 1 22 11 3 2 6 5 11 4 2 1 3 77 160 236 22 426 21
"13818" 21 308 1226 ">" "+" "sonaPRP" "g_Elefan.wav" "Fahrra__.bmp" "G_n_210_.bmp" ">" 277 "G" "norm" 210 0 4 6 1 9 2 3 2 6 1 5 4 2 1 3 46 6 9 290 380 21
"13819" 21 308 1611 "/" "0" "sonaPRP" "g_Elefan.wav" "Fahrra__.bmp" "G_n_210_.bmp" ">" 277 "G" "norm" 210 0 4 6 1 9 2 3 2 6 1 5 4 2 1 3 46 6 9 290 380 21
"13820" 21 309 1377 "<" "+" "sonaPRP" "g_Pferd_.wav" "Hund____.bmp" "Q_g_150_.bmp" "<" 672 "Q" "gesp" 150 0 2 23 1 17 12 3 2 6 1 6 4 2 1 3 17 163 23 323 431 21
"13821" 21 309 1899 "/" "0" "sonaPRP" "g_Pferd_.wav" "Hund____.bmp" "Q_g_150_.bmp" "<" 672 "Q" "gesp" 150 0 2 23 1 17 12 3 2 6 1 6 4 2 1 3 17 163 23 323 431 21
"13822" 21 310 1091 "<" "+" "sonaPRP" "g_Staubs.wav" "Besen___.bmp" "Z_g_150_.bmp" "<" 672 "Z" "gesp" 150 1500 2 29 2 3 1 3 2 6 3 13 4 2 1 3 100 3 29 334 444 21
"13823" 21 310 846 "/" "0" "sonaPRP" "g_Staubs.wav" "Besen___.bmp" "Z_g_150_.bmp" "<" 672 "Z" "gesp" 150 1500 2 29 2 3 1 3 2 6 3 13 4 2 1 3 100 3 29 334 444 21
"13824" 21 311 944 "<" "+" "sonaPRP" "g_Hammer.wav" "Hammer__.bmp" "G_g_150_.bmp" "<" 672 "G" "gesp" 150 0 1 15 1 15 7 3 2 6 4 8 4 2 1 3 59 143 15 305 399 21
"13825" 21 311 1463 "/" "0" "sonaPRP" "g_Hammer.wav" "Hammer__.bmp" "G_g_150_.bmp" "<" 672 "G" "gesp" 150 0 1 15 1 15 7 3 2 6 4 8 4 2 1 3 59 143 15 305 399 21
"13826" 21 312 656 ">" "+" "sonaPRP" "g_Ente__.wav" "Orgel___.bmp" "B_n_210_.bmp" ">" 277 "B" "norm" 210 1500 3 7 2 22 6 3 2 6 1 5 4 2 1 3 7 161 238 22 428 21
"13827" 21 312 1120 "/" "1" "sonaPRP" "g_Ente__.wav" "Orgel___.bmp" "B_n_210_.bmp" ">" 277 "B" "norm" 210 1500 3 7 2 22 6 3 2 6 1 5 4 2 1 3 7 161 238 22 428 21
"13828" 21 313 941 ">" "-" "sonaPRP" "g_Trompe.wav" "Trompe__.bmp" "Z_g_210_.bmp" "<" 277 "Z" "gesp" 210 0 1 31 1 31 15 3 2 6 5 14 4 2 1 3 107 188 257 341 31 21
"13829" 21 313 2165 "/" "0" "sonaPRP" "g_Trompe.wav" "Trompe__.bmp" "Z_g_210_.bmp" "<" 277 "Z" "gesp" 210 0 1 31 1 31 15 3 2 6 5 14 4 2 1 3 107 188 257 341 31 21
"13830" 21 314 823 "<" "+" "sonaPRP" "g_Schwei.wav" "Fahrra__.bmp" "K_g_210_.bmp" "<" 672 "K" "gesp" 210 1500 3 28 2 9 2 3 2 6 1 13 4 2 1 3 45 131 9 28 379 21
"13831" 21 314 1128 "/" "0" "sonaPRP" "g_Schwei.wav" "Fahrra__.bmp" "K_g_210_.bmp" "<" 672 "K" "gesp" 210 1500 3 28 2 9 2 3 2 6 1 13 4 2 1 3 45 131 9 28 379 21
"13832" 21 315 688 "<" "+" "sonaPRP" "g_Geige_.wav" "Hund____.bmp" "F_g_150_.bmp" "<" 277 "F" "gesp" 150 1500 4 11 2 17 11 3 2 6 5 7 4 2 1 3 17 11 230 310 409 21
"13833" 21 315 1790 "/" "0" "sonaPRP" "g_Geige_.wav" "Hund____.bmp" "F_g_150_.bmp" "<" 277 "F" "gesp" 150 1500 4 11 2 17 11 3 2 6 5 7 4 2 1 3 17 11 230 310 409 21
"13834" 21 316 1258 ">" "+" "sonaPRP" "g_Dudels.wav" "Staubs__.bmp" "Q_n_150_.bmp" ">" 672 "Q" "norm" 150 1500 4 5 2 29 15 3 2 6 5 4 4 2 1 3 103 5 29 336 445 21
"13835" 21 316 1136 "/" "0" "sonaPRP" "g_Dudels.wav" "Staubs__.bmp" "Q_n_150_.bmp" ">" 672 "Q" "norm" 150 1500 4 5 2 29 15 3 2 6 5 4 4 2 1 3 103 5 29 336 445 21
"13836" 21 317 751 ">" "+" "sonaPRP" "g_Besen_.wav" "Auto____.bmp" "L_n_150_.bmp" ">" 277 "L" "norm" 150 0 3 3 1 2 1 3 2 6 3 3 4 2 1 3 2 3 196 267 354 21
"13837" 21 317 1525 "/" "0" "sonaPRP" "g_Besen_.wav" "Auto____.bmp" "L_n_150_.bmp" ">" 277 "L" "norm" 150 0 3 3 1 2 1 3 2 6 3 3 4 2 1 3 2 3 196 267 354 21
"13838" 21 318 1255 "<" "+" "sonaPRP" "g_Hahn__.wav" "Orgel___.bmp" "F_g_210_.bmp" "<" 672 "F" "gesp" 210 0 4 14 1 22 6 3 2 6 1 8 4 2 1 3 79 14 239 22 429 21
"13839" 21 318 1659 "/" "0" "sonaPRP" "g_Hahn__.wav" "Orgel___.bmp" "F_g_210_.bmp" "<" 672 "F" "gesp" 210 0 4 14 1 22 6 3 2 6 1 8 4 2 1 3 79 14 239 22 429 21
"13840" 21 319 868 ">" "+" "sonaPRP" "g_Esel__.wav" "Schaf___.bmp" "P_n_150_.bmp" ">" 277 "P" "norm" 150 1500 2 8 2 25 13 3 2 6 1 5 4 2 1 3 8 127 212 25 375 21
"13841" 21 319 1400 "/" "0" "sonaPRP" "g_Esel__.wav" "Schaf___.bmp" "P_n_150_.bmp" ">" 277 "P" "norm" 150 1500 2 8 2 25 13 3 2 6 1 5 4 2 1 3 8 127 212 25 375 21
"13842" 21 320 662 ">" "+" "sonaPRP" "g_Saege_.wav" "Hahn____.bmp" "K_n_150_.bmp" ">" 277 "K" "norm" 150 1500 3 24 2 14 14 3 2 6 4 12 4 2 1 3 57 14 223 24 398 21
"13843" 21 320 1041 "/" "0" "sonaPRP" "g_Saege_.wav" "Hahn____.bmp" "K_n_150_.bmp" ">" 277 "K" "norm" 150 1500 3 24 2 14 14 3 2 6 4 12 4 2 1 3 57 14 223 24 398 21
"13844" 21 321 608 ">" "+" "sonaPRP" "g_Bohrer.wav" "Dudels__.bmp" "F_n_210_.bmp" ">" 672 "F" "norm" 210 1500 4 4 2 5 7 3 2 6 4 3 4 2 1 3 4 5 204 278 366 21
"13845" 21 321 1497 "/" "0" "sonaPRP" "g_Bohrer.wav" "Dudels__.bmp" "F_n_210_.bmp" ">" 672 "F" "norm" 210 1500 4 4 2 5 7 3 2 6 4 3 4 2 1 3 4 5 204 278 366 21
"13846" 21 322 860 "<" "+" "sonaPRP" "g_Zug___.wav" "Schiff__.bmp" "B_g_210_.bmp" "<" 277 "B" "gesp" 210 0 2 32 1 27 16 3 2 6 2 15 4 2 1 3 111 32 261 346 27 21
"13847" 21 322 2152 "/" "0" "sonaPRP" "g_Zug___.wav" "Schiff__.bmp" "B_g_210_.bmp" "<" 277 "B" "gesp" 210 0 2 32 1 27 16 3 2 6 2 15 4 2 1 3 111 32 261 346 27 21
"13848" 21 323 1584 "<" "+" "sonaPRP" "g_Schere.wav" "Hahn____.bmp" "L_g_210_.bmp" "<" 672 "L" "gesp" 210 0 4 26 1 14 14 3 2 6 4 13 4 2 1 3 58 14 224 304 26 21
"13849" 21 323 1790 "/" "0" "sonaPRP" "g_Schere.wav" "Hahn____.bmp" "L_g_210_.bmp" "<" 672 "L" "gesp" 210 0 4 26 1 14 14 3 2 6 4 13 4 2 1 3 58 14 224 304 26 21
"13850" 21 324 1512 "<" "-" "sonaPRP" "g_Fahrra.wav" "Fahrra__.bmp" "Z_n_150_.bmp" ">" 672 "Z" "norm" 150 0 1 9 1 9 3 3 2 6 2 6 4 2 1 3 44 129 9 288 377 21
"13851" 21 324 2355 "/" "0" "sonaPRP" "g_Fahrra.wav" "Fahrra__.bmp" "Z_n_150_.bmp" ">" 672 "Z" "norm" 150 0 1 9 1 9 3 3 2 6 2 6 4 2 1 3 44 129 9 288 377 21
"13852" 21 325 751 "<" "+" "sonaPRP" "g_Tromme.wav" "Tromme__.bmp" "P_g_210_.bmp" "<" 672 "P" "gesp" 210 1500 1 30 2 30 4 3 2 6 5 14 4 2 1 3 104 184 255 337 30 21
"13853" 21 325 801 "/" "0" "sonaPRP" "g_Tromme.wav" "Tromme__.bmp" "P_g_210_.bmp" "<" 672 "P" "gesp" 210 1500 1 30 2 30 4 3 2 6 5 14 4 2 1 3 104 184 255 337 30 21
"13854" 21 326 1137 "<" "+" "sonaPRP" "g_Schiff.wav" "Schiff__.bmp" "L_g_150_.bmp" "<" 277 "L" "gesp" 150 1500 1 27 2 27 16 3 2 6 2 13 4 2 1 3 92 177 249 329 27 21
"13855" 21 326 1300 "/" "0" "sonaPRP" "g_Schiff.wav" "Schiff__.bmp" "L_g_150_.bmp" "<" 277 "L" "gesp" 150 1500 1 27 2 27 16 3 2 6 2 13 4 2 1 3 92 177 249 329 27 21
"13856" 21 327 703 ">" "+" "sonaPRP" "g_Glocke.wav" "Schwei__.bmp" "F_n_150_.bmp" ">" 277 "F" "norm" 150 0 3 13 1 28 5 3 2 6 6 7 4 2 1 3 13 180 254 28 441 21
"13857" 21 327 1286 "/" "0" "sonaPRP" "g_Glocke.wav" "Schwei__.bmp" "F_n_150_.bmp" ">" 277 "F" "norm" 150 0 3 13 1 28 5 3 2 6 6 7 4 2 1 3 13 180 254 28 441 21
"13858" 21 328 694 ">" "+" "sonaPRP" "g_Kuh___.wav" "Gitarr__.bmp" "P_n_210_.bmp" ">" 672 "P" "norm" 210 0 4 20 1 12 10 3 2 6 1 9 4 2 1 3 55 139 12 20 391 21
"13859" 21 328 1451 "/" "0" "sonaPRP" "g_Kuh___.wav" "Gitarr__.bmp" "P_n_210_.bmp" ">" 672 "P" "norm" 210 0 4 20 1 12 10 3 2 6 1 9 4 2 1 3 55 139 12 20 391 21
"13860" 21 329 838 ">" "+" "sonaPRP" "g_Auto__.wav" "Loewe___.bmp" "G_n_150_.bmp" ">" 672 "G" "norm" 150 1500 4 2 2 21 3 3 2 6 2 2 4 2 1 3 2 21 235 321 425 21
"13861" 21 329 735 "/" "0" "sonaPRP" "g_Auto__.wav" "Loewe___.bmp" "G_n_150_.bmp" ">" 672 "G" "norm" 150 1500 4 2 2 21 3 3 2 6 2 2 4 2 1 3 2 21 235 321 425 21
"13862" 21 330 851 "<" "+" "sonaPRP" "g_Hund__.wav" "Hund____.bmp" "B_g_150_.bmp" "<" 672 "B" "gesp" 150 1500 1 17 2 17 12 3 2 6 1 8 4 2 1 3 17 149 228 308 406 21
"13863" 21 330 830 "/" "0" "sonaPRP" "g_Hund__.wav" "Hund____.bmp" "B_g_150_.bmp" "<" 672 "B" "gesp" 150 1500 1 17 2 17 12 3 2 6 1 8 4 2 1 3 17 149 228 308 406 21
"13864" 21 333 1052 "<" "+" "sonaPRP" "g_Telefo.wav" "Hubsch__.bmp" "G_g_150_.bmp" "<" 277 "G" "gesp" 150 1500 5 97 9 96 0 0 0 0 6 14 0 0 0 0 480 482 484 486 488 21
"13865" 21 333 1801 "/" "1" "sonaPRP" "g_Telefo.wav" "Hubsch__.bmp" "G_g_150_.bmp" "<" 277 "G" "gesp" 150 1500 5 97 9 96 0 0 0 0 6 14 0 0 0 0 480 482 484 486 488 21
"13866" 21 334 1530 ">" "+" "sonaPRP" "g_Pistol.wav" "Pfeife__.bmp" "Z_n_210_.bmp" ">" 672 "Z" "norm" 210 0 6 94 9 93 0 0 0 0 7 16 0 0 0 0 481 483 485 487 489 21
"13867" 21 334 2639 "/" "0" "sonaPRP" "g_Pistol.wav" "Pfeife__.bmp" "Z_n_210_.bmp" ">" 672 "Z" "norm" 210 0 6 94 9 93 0 0 0 0 7 16 0 0 0 0 481 483 485 487 489 21
"13868" 21 335 927 "<" "+" "sonaPRP" "g_Geige_.wav" "Orgel___.bmp" "F_g_150_.bmp" "<" 277 "F" "gesp" 150 1500 2 11 2 22 11 4 2 7 5 7 1 3 4 2 51 11 216 22 386 21
"13869" 21 335 1327 "/" "0" "sonaPRP" "g_Geige_.wav" "Orgel___.bmp" "F_g_150_.bmp" "<" 277 "F" "gesp" 150 1500 2 11 2 22 11 4 2 7 5 7 1 3 4 2 51 11 216 22 386 21
"13870" 21 336 1149 "<" "+" "sonaPRP" "g_Zug___.wav" "Harfe___.bmp" "B_g_210_.bmp" "<" 277 "B" "gesp" 210 0 4 32 1 16 16 4 2 7 2 15 1 3 4 2 64 32 227 16 405 21
"13871" 21 336 1636 "/" "0" "sonaPRP" "g_Zug___.wav" "Harfe___.bmp" "B_g_210_.bmp" "<" 277 "B" "gesp" 210 0 4 32 1 16 16 4 2 7 2 15 1 3 4 2 64 32 227 16 405 21
"13872" 21 337 2341 ">" "+" "sonaPRP" "g_Fahrra.wav" "Loewe___.bmp" "Z_n_150_.bmp" ">" 672 "Z" "norm" 150 0 3 9 1 21 3 4 2 7 2 6 1 3 4 2 76 21 9 320 424 21
"13873" 21 337 2663 "/" "3" "sonaPRP" "g_Fahrra.wav" "Loewe___.bmp" "Z_n_150_.bmp" ">" 672 "Z" "norm" 150 0 3 9 1 21 3 4 2 7 2 6 1 3 4 2 76 21 9 320 424 21
"13874" 21 338 1309 "<" "+" "sonaPRP" "g_Orgel_.wav" "Hund____.bmp" "P_g_150_.bmp" "<" 277 "P" "gesp" 150 0 3 22 1 17 11 4 2 7 5 11 1 3 4 2 17 151 229 22 408 21
"13875" 21 338 1883 "/" "0" "sonaPRP" "g_Orgel_.wav" "Hund____.bmp" "P_g_150_.bmp" "<" 277 "P" "gesp" 150 0 3 22 1 17 11 4 2 7 5 11 1 3 4 2 17 151 229 22 408 21
"13876" 21 339 632 ">" "+" "sonaPRP" "g_Bohrer.wav" "Hammer__.bmp" "F_n_210_.bmp" ">" 672 "F" "norm" 210 1500 2 4 2 15 7 4 2 7 4 3 1 3 4 2 4 121 15 273 361 21
"13877" 21 339 1220 "/" "0" "sonaPRP" "g_Bohrer.wav" "Hammer__.bmp" "F_n_210_.bmp" ">" 672 "F" "norm" 210 1500 2 4 2 15 7 4 2 7 4 3 1 3 4 2 4 121 15 273 361 21
"13878" 21 340 1053 "<" "+" "sonaPRP" "g_Schaf_.wav" "Schaf___.bmp" "K_g_150_.bmp" "<" 277 "K" "gesp" 150 0 1 25 1 25 13 4 2 7 1 13 1 3 4 2 87 169 243 25 435 21
"13879" 21 340 1306 "/" "0" "sonaPRP" "g_Schaf_.wav" "Schaf___.bmp" "K_g_150_.bmp" "<" 277 "K" "gesp" 150 0 1 25 1 25 13 4 2 7 1 13 1 3 4 2 87 169 243 25 435 21
"13880" 21 341 1222 "<" "+" "sonaPRP" "g_Pferd_.wav" "Zug_____.bmp" "Q_g_150_.bmp" "<" 672 "Q" "gesp" 150 0 4 23 1 32 12 4 2 7 1 6 1 3 4 2 112 32 23 348 448 21
"13881" 21 341 1802 "/" "0" "sonaPRP" "g_Pferd_.wav" "Zug_____.bmp" "Q_g_150_.bmp" "<" 672 "Q" "gesp" 150 0 4 23 1 32 12 4 2 7 1 6 1 3 4 2 112 32 23 348 448 21
"13882" 21 342 896 "<" "+" "sonaPRP" "g_Hammer.wav" "Dudels__.bmp" "G_g_150_.bmp" "<" 672 "G" "gesp" 150 0 3 15 1 5 7 4 2 7 4 8 1 3 4 2 39 5 15 277 365 21
"13883" 21 342 1587 "/" "0" "sonaPRP" "g_Hammer.wav" "Dudels__.bmp" "G_g_150_.bmp" "<" 672 "G" "gesp" 150 0 3 15 1 5 7 4 2 7 4 8 1 3 4 2 39 5 15 277 365 21
"13884" 21 343 725 ">" "+" "sonaPRP" "g_Affe__.wav" "Affe____.bmp" "L_n_210_.bmp" ">" 672 "L" "norm" 210 1500 1 1 2 1 10 4 2 7 1 1 1 3 4 2 1 113 191 263 349 21
"13885" 21 343 785 "/" "0" "sonaPRP" "g_Affe__.wav" "Affe____.bmp" "L_n_210_.bmp" ">" 672 "L" "norm" 210 1500 1 1 2 1 10 4 2 7 1 1 1 3 4 2 1 113 191 263 349 21
"13886" 21 344 2238 ">" "+" "sonaPRP" "g_Klinge.wav" "Schwei__.bmp" "Z_n_210_.bmp" ">" 277 "Z" "norm" 210 1500 4 19 2 28 5 4 2 7 6 9 1 3 4 2 98 181 19 28 442 21
"13887" 21 344 1741 "/" "0" "sonaPRP" "g_Klinge.wav" "Schwei__.bmp" "Z_n_210_.bmp" ">" 277 "Z" "norm" 210 1500 4 19 2 28 5 4 2 7 6 9 1 3 4 2 98 181 19 28 442 21
