"targ_ID" "cond" "task.soa" "subj" "trial" "RT.task1" "ERR.code.task1" "RT.task2" "ERR.code.task2" "task1.let" "task1.let_ver" "dist_ID" "blk" "ERR.task1" "ERR.task2.old" "ERR.task2" "RT.task1.old" "RT.task2.old" "out" "exp"
"2508" "Katze" "semantic" "0" "24" 303 871 "correct" 1405 "correct" "B" "normal" "Loewe" "3" 0 0 0 871 1405 0 3
"2509" "Katze" "semantic" "0" "12" 234 923 "correct" 1341 "correct" "B" "normal" "Loewe" "2" 0 0 0 923 1341 0 3
"2510" "Katze" "semantic" "0" "7" 395 988 "correct" 1481 "correct" "B" "normal" "Loewe" "4" 0 0 0 988 1481 0 3
"2511" "Katze" "semantic" "0" "3" 226 763 "correct" NA "technical" "B" "normal" "Loewe" "2" 0 1 0 763 766 0 3
"2512" "Katze" "semantic" "0" "22" 349 706 "correct" 1054 "correct" "B" "normal" "Loewe" "4" 0 0 0 706 1054 0 3
"2513" "Katze" "semantic" "0" "9" 191 2721 "correct" NA "none/false" "B" "normal" "Loewe" "1" 0 1 1 2721 3000 0 3
"2514" "Katze" "semantic" "0" "8" 302 1044 "correct" 1790 "correct" "B" "normal" "Loewe" "3" 0 0 0 1044 1790 0 3
"2515" "Katze" "semantic" "0" "5" 288 841 "correct" 1503 "correct" "B" "normal" "Loewe" "3" 0 0 0 841 1503 0 3
"2516" "Katze" "semantic" "0" "2" 144 1348 "correct" NA "disfluency" "B" "normal" "Loewe" "1" 0 1 1 1348 2403 0 3
"2517" "Katze" "semantic" "0" "19" 225 NA "none/false" 2974 "correct" "B" "normal" "Loewe" "2" 1 0 0 2033 2974 0 3
"2518" "Katze" "semantic" "0" "13" 281 1049 "correct" 1770 "correct" "B" "normal" "Loewe" "3" 0 0 0 1049 1770 0 3
"2519" "Katze" "semantic" "0" "15" 367 866 "correct" 1444 "correct" "B" "normal" "Loewe" "4" 0 0 0 866 1444 0 3
"2520" "Katze" "semantic" "0" "14" 342 812 "correct" 1566 "correct" "B" "normal" "Loewe" "4" 0 0 0 812 1566 0 3
"2521" "Katze" "semantic" "1500" "5" 173 653 "correct" 1424 "correct" "B" "normal" "Loewe" "1" 0 0 0 653 1424 0 3
"2522" "Katze" "semantic" "1500" "18" 343 925 "correct" 770 "correct" "B" "normal" "Loewe" "4" 0 0 0 925 770 0 3
"2523" "Katze" "semantic" "1500" "10" 358 817 "correct" 1177 "correct" "B" "normal" "Loewe" "4" 0 0 0 817 1177 0 3
"2524" "Katze" "semantic" "1500" "6" 148 783 "correct" 1627 "correct" "B" "normal" "Loewe" "1" 0 0 0 783 1627 0 3
"2525" "Katze" "semantic" "1500" "12" 330 669 "correct" 762 "correct" "B" "normal" "Loewe" "3" 0 0 0 669 762 0 3
"2526" "Katze" "semantic" "1500" "16" 257 570 "correct" 1702 "correct" "B" "normal" "Loewe" "2" 0 0 0 570 1702 0 3
"2527" "Katze" "semantic" "1500" "24" 253 905 "correct" 738 "correct" "B" "normal" "Loewe" "2" 0 0 0 905 738 0 3
"2528" "Katze" "semantic" "1500" "15" 219 628 "correct" 732 "correct" "B" "normal" "Loewe" "2" 0 0 0 628 732 0 3
"2529" "Katze" "semantic" "1500" "17" 270 1665 "correct" 1321 "correct" "B" "normal" "Loewe" "3" 0 0 0 1665 1321 0 3
"2530" "Katze" "semantic" "1500" "7" 219 858 "correct" 1362 "correct" "B" "normal" "Loewe" "2" 0 0 0 858 1362 0 3
"2531" "Katze" "semantic" "1500" "11" 394 585 "correct" 840 "correct" "B" "normal" "Loewe" "4" 0 0 0 585 840 0 3
"2532" "Katze" "semantic" "1500" "19" 376 1215 "correct" 933 "correct" "B" "normal" "Loewe" "4" 0 0 0 1215 933 0 3
"2533" "Katze" "semantic" "1500" "14" 153 885 "correct" 1021 "correct" "B" "normal" "Loewe" "1" 0 0 0 885 1021 0 3
"2534" "Katze" "semantic" "1500" "21" 166 1052 "correct" 882 "correct" "B" "normal" "Loewe" "1" 0 0 0 1052 882 0 3
"2535" "Katze" "semantic" "1500" "20" 317 860 "correct" 793 "correct" "B" "normal" "Loewe" "3" 0 0 0 860 793 0 3
"2536" "Katze" "semantic" "1500" "23" 210 820 "correct" 1180 "correct" "B" "normal" "Loewe" "2" 0 0 0 820 1180 0 3
"2537" "Katze" "semantic" "1500" "9" 274 NA "none/false" 1585 "correct" "B" "normal" "Loewe" "3" 1 0 0 724 1585 0 3
"2538" "Katze" "semantic" "1500" "8" 244 749 "correct" 852 "correct" "B" "normal" "Loewe" "2" 0 0 0 749 852 0 3
"2539" "Katze" "semantic" "1500" "4" 330 810 "correct" 975 "correct" "B" "normal" "Loewe" "3" 0 0 0 810 975 0 3
"2540" "Katze" "semantic" "1500" "22" 161 1011 "correct" 1080 "correct" "B" "normal" "Loewe" "1" 0 0 0 1011 1080 0 3
"2541" "Katze" "semantic" "1500" "13" 179 894 "correct" 1044 "correct" "B" "normal" "Loewe" "1" 0 0 0 894 1044 0 3
"2542" "Katze" "semantic" "1500" "3" 370 760 "correct" 867 "correct" "B" "normal" "Loewe" "4" 0 0 0 760 867 0 3
"2543" "Katze" "semantic" "1500" "2" 354 572 "correct" 1132 "correct" "B" "normal" "Loewe" "4" 0 0 0 572 1132 0 3
"2544" "Katze" "semantic" "1500" "1" 285 NA "none/false" 1720 "correct" "B" "normal" "Loewe" "3" 1 0 0 1132 1720 0 3
"2545" "Katze" "unrelated" "0" "23" 349 1404 "correct" 1869 "correct" "B" "normal" "Schiff" "4" 0 0 0 1404 1869 0 3
"2546" "Katze" "unrelated" "0" "10" 191 1303 "correct" 1993 "correct" "B" "normal" "Schiff" "1" 0 0 0 1303 1993 0 3
"2547" "Katze" "unrelated" "0" "22" 287 827 "correct" 1602 "correct" "B" "normal" "Schiff" "3" 0 0 0 827 1602 0 3
"2548" "Katze" "unrelated" "0" "17" 260 1285 "correct" 1908 "correct" "B" "normal" "Schiff" "2" 0 0 0 1285 1908 0 3
"2549" "Katze" "unrelated" "0" "20" 225 1166 "correct" 1695 "correct" "B" "normal" "Schiff" "2" 0 0 0 1166 1695 0 3
"2550" "Katze" "unrelated" "0" "4" 226 784 "correct" 1323 "correct" "B" "normal" "Schiff" "2" 0 0 0 784 1323 0 3
"2551" "Katze" "unrelated" "0" "2" 182 1209 "correct" 1890 "correct" "B" "normal" "Schiff" "1" 0 0 0 1209 1890 0 3
"2552" "Katze" "unrelated" "0" "5" 302 672 "correct" 1294 "correct" "B" "normal" "Schiff" "3" 0 0 0 672 1294 0 3
"2553" "Katze" "unrelated" "0" "6" 288 758 "correct" 1529 "correct" "B" "normal" "Schiff" "3" 0 0 0 758 1529 0 3
"2554" "Katze" "unrelated" "0" "24" 378 663 "correct" 1175 "correct" "B" "normal" "Schiff" "4" 0 0 0 663 1175 0 3
"2555" "Katze" "unrelated" "0" "13" 308 802 "correct" 1600 "correct" "B" "normal" "Schiff" "3" 0 0 0 802 1600 0 3
"2556" "Katze" "unrelated" "0" "12" 207 667 "correct" NA "technical" "B" "normal" "Schiff" "2" 0 1 0 667 671 0 3
"2557" "Katze" "unrelated" "0" "21" 303 1417 "correct" NA "smack" "B" "normal" "Schiff" "3" 0 1 1 1417 1679 0 3
"2558" "Katze" "unrelated" "0" "16" 367 925 "correct" 1576 "correct" "B" "normal" "Schiff" "4" 0 0 0 925 1576 0 3
"2559" "Katze" "unrelated" "0" "1" 232 1024 "correct" 2273 "correct" "B" "normal" "Schiff" "2" 0 0 0 1024 2273 0 3
"2560" "Katze" "unrelated" "0" "9" 234 1354 "correct" 1786 "correct" "B" "normal" "Schiff" "2" 0 0 0 1354 1786 0 3
"2561" "Katze" "unrelated" "0" "15" 342 709 "correct" 1263 "correct" "B" "normal" "Schiff" "4" 0 0 0 709 1263 0 3
"2562" "Katze" "unrelated" "0" "8" 395 875 "correct" 1511 "correct" "B" "normal" "Schiff" "4" 0 0 0 875 1511 0 3
"2563" "Katze" "unrelated" "0" "19" 133 1356 "correct" 1868 "correct" "B" "normal" "Schiff" "1" 0 0 0 1356 1868 0 3
"2564" "Katze" "unrelated" "0" "11" 148 640 "correct" 1098 "correct" "B" "normal" "Schiff" "1" 0 0 0 640 1098 0 3
"2565" "Katze" "unrelated" "0" "3" 144 1538 "correct" 2146 "correct" "B" "normal" "Schiff" "1" 0 0 0 1538 2146 0 3
"2566" "Katze" "unrelated" "0" "7" 347 855 "correct" 1169 "correct" "B" "normal" "Schiff" "4" 0 0 0 855 1169 0 3
"2567" "Katze" "unrelated" "0" "14" 281 1088 "correct" 1648 "correct" "B" "normal" "Schiff" "3" 0 0 0 1088 1648 0 3
"2568" "Katze" "unrelated" "0" "18" 167 991 "correct" 1395 "correct" "B" "normal" "Schiff" "1" 0 0 0 991 1395 0 3
"2569" "Katze" "unrelated" "1500" "10" 274 926 "correct" 2080 "correct" "B" "normal" "Schiff" "3" 0 0 0 926 2080 0 3
"2570" "Katze" "unrelated" "1500" "5" 244 816 "correct" 998 "correct" "B" "normal" "Schiff" "2" 0 0 0 816 998 0 3
"2571" "Katze" "unrelated" "1500" "3" 354 1079 "correct" 817 "correct" "B" "normal" "Schiff" "4" 0 0 0 1079 817 0 3
"2572" "Katze" "unrelated" "1500" "17" 317 842 "correct" 869 "correct" "B" "normal" "Schiff" "3" 0 0 0 842 869 0 3
"2573" "Katze" "unrelated" "1500" "6" 173 879 "correct" 1494 "correct" "B" "normal" "Schiff" "1" 0 0 0 879 1494 0 3
"2574" "Katze" "unrelated" "1500" "2" 285 909 "correct" 1086 "correct" "B" "normal" "Schiff" "3" 0 0 0 909 1086 0 3
"2575" "Katze" "unrelated" "1500" "11" 358 723 "correct" 1186 "correct" "B" "normal" "Schiff" "4" 0 0 0 723 1186 0 3
"2576" "Katze" "unrelated" "1500" "12" 394 658 "correct" 786 "correct" "B" "normal" "Schiff" "4" 0 0 0 658 786 0 3
"2577" "Katze" "unrelated" "1500" "14" 179 1311 "correct" 1104 "correct" "B" "normal" "Schiff" "1" 0 0 0 1311 1104 0 3
"2578" "Katze" "unrelated" "1500" "22" 166 702 "correct" 902 "correct" "B" "normal" "Schiff" "1" 0 0 0 702 902 0 3
"2579" "Katze" "unrelated" "1500" "18" 270 893 "correct" 775 "correct" "B" "normal" "Schiff" "3" 0 0 0 893 775 0 3
"2580" "Katze" "unrelated" "1500" "13" 257 1179 "correct" 883 "correct" "B" "normal" "Schiff" "2" 0 0 0 1179 883 0 3
"2581" "Katze" "unrelated" "1500" "21" 253 884 "correct" 890 "correct" "B" "normal" "Schiff" "2" 0 0 0 884 890 0 3
"2582" "Katze" "unrelated" "1500" "4" 370 729 "correct" 999 "correct" "B" "normal" "Schiff" "4" 0 0 0 729 999 0 3
"2583" "Katze" "unrelated" "1500" "8" 219 983 "correct" 951 "correct" "B" "normal" "Schiff" "2" 0 0 0 983 951 0 3
"2584" "Katze" "unrelated" "1500" "23" 161 1473 "correct" 1502 "correct" "B" "normal" "Schiff" "1" 0 0 0 1473 1502 0 3
"2585" "Katze" "unrelated" "1500" "1" 330 1178 "correct" 1731 "correct" "B" "normal" "Schiff" "3" 0 0 0 1178 1731 0 3
"2586" "Katze" "unrelated" "1500" "20" 376 1028 "correct" 786 "correct" "B" "normal" "Schiff" "4" 0 0 0 1028 786 0 3
"2587" "Katze" "unrelated" "1500" "7" 148 966 "correct" 1418 "correct" "B" "normal" "Schiff" "1" 0 0 0 966 1418 0 3
"2588" "Katze" "unrelated" "1500" "19" 343 NA "none/false" 851 "correct" "B" "normal" "Schiff" "4" 1 0 0 1640 851 0 3
"2589" "Katze" "unrelated" "1500" "16" 219 645 "correct" 1486 "correct" "B" "normal" "Schiff" "2" 0 0 0 645 1486 0 3
"2590" "Katze" "unrelated" "1500" "15" 153 587 "correct" 949 "correct" "B" "normal" "Schiff" "1" 0 0 0 587 949 0 3
"2591" "Katze" "unrelated" "1500" "24" 210 603 "correct" 812 "correct" "B" "normal" "Schiff" "2" 0 0 0 603 812 0 3
"2592" "Katze" "unrelated" "1500" "9" 330 651 "correct" 1091 "correct" "B" "normal" "Schiff" "3" 0 0 0 651 1091 0 3
"2593" "Klingel" "congruent" "0" "3" 376 1620 "correct" 2368 "correct" "Z" "normal" "Klingel" "4" 0 0 0 1620 2368 0 3
"2594" "Klingel" "congruent" "0" "23" 207 NA "none/false" 2033 "correct" "Z" "normal" "Klingel" "2" 1 0 0 1337 2033 0 3
"2595" "Klingel" "congruent" "0" "8" 237 NA "none/false" 1455 "correct" "Z" "normal" "Klingel" "2" 1 0 0 859 1455 0 3
"2596" "Klingel" "congruent" "0" "6" 154 NA "none/false" NA "technical" "Z" "normal" "Klingel" "1" 1 1 0 1291 1481 0 3
"2597" "Klingel" "congruent" "0" "4" 300 978 "correct" 2197 "correct" "Z" "normal" "Klingel" "3" 0 0 0 978 2197 0 3
"2598" "Klingel" "congruent" "0" "14" 157 NA "none/false" 2604 "correct" "Z" "normal" "Klingel" "1" 1 0 0 1867 2604 0 3
"2599" "Klingel" "congruent" "0" "22" 157 NA "none/false" 1447 "correct" "Z" "normal" "Klingel" "1" 1 0 0 1063 1447 0 3
"2600" "Klingel" "congruent" "0" "11" 368 NA "none/false" 1820 "correct" "Z" "normal" "Klingel" "4" 1 0 0 1262 1820 0 3
"2601" "Klingel" "congruent" "0" "10" 360 NA "none/false" 2236 "correct" "Z" "normal" "Klingel" "4" 1 0 0 1365 2236 0 3
"2602" "Klingel" "congruent" "0" "15" 221 NA "none/false" 1388 "correct" "Z" "normal" "Klingel" "2" 1 0 0 958 1388 0 3
"2603" "Klingel" "congruent" "0" "13" 186 1401 "correct" 2357 "correct" "Z" "normal" "Klingel" "1" 0 0 0 1401 2357 0 3
"2604" "Klingel" "congruent" "0" "5" 186 918 "correct" 1309 "correct" "Z" "normal" "Klingel" "1" 0 0 0 918 1309 0 3
"2605" "Klingel" "congruent" "0" "16" 246 841 "correct" 1631 "correct" "Z" "normal" "Klingel" "2" 0 0 0 841 1631 0 3
"2606" "Klingel" "congruent" "0" "1" 279 NA "none/false" 1727 "correct" "Z" "normal" "Klingel" "3" 1 0 0 841 1727 0 3
"2607" "Klingel" "congruent" "0" "2" 360 742 "correct" 1099 "correct" "Z" "normal" "Klingel" "4" 0 0 0 742 1099 0 3
"2608" "Klingel" "congruent" "0" "9" 279 1333 "correct" 2006 "correct" "Z" "normal" "Klingel" "3" 0 0 0 1333 2006 0 3
"2609" "Klingel" "congruent" "0" "21" 168 1550 "correct" NA "none/false" "Z" "normal" "Klingel" "1" 0 1 1 1550 3000 0 3
"2610" "Klingel" "congruent" "0" "20" 325 851 "correct" 1549 "correct" "Z" "normal" "Klingel" "3" 0 0 0 851 1549 0 3
"2611" "Klingel" "congruent" "0" "19" 369 NA "none/false" 1643 "correct" "Z" "normal" "Klingel" "4" 1 0 0 1385 1643 0 3
"2612" "Klingel" "congruent" "0" "24" 248 1327 "correct" 2225 "correct" "Z" "normal" "Klingel" "2" 0 0 0 1327 2225 0 3
"2613" "Klingel" "congruent" "0" "17" 297 NA "none/false" NA "none/false" "Z" "normal" "Klingel" "3" 1 1 1 1807 3000 0 3
"2614" "Klingel" "congruent" "0" "18" 357 1842 "correct" 2164 "correct" "Z" "normal" "Klingel" "4" 0 0 0 1842 2164 0 3
"2615" "Klingel" "congruent" "0" "7" 207 NA "none/false" NA "none/false" "Z" "normal" "Klingel" "2" 1 1 1 1025 1519 0 3
"2616" "Klingel" "congruent" "0" "12" 320 NA "none/false" NA "technical" "Z" "normal" "Klingel" "3" 1 1 0 844 850 0 3
"2617" "Klingel" "congruent" "1500" "1" 180 1005 "correct" NA "smack" "Z" "normal" "Klingel" "1" 0 1 1 1005 742 0 3
"2618" "Klingel" "congruent" "1500" "11" 229 844 "correct" 671 "correct" "Z" "normal" "Klingel" "2" 0 0 0 844 671 0 3
"2619" "Klingel" "congruent" "1500" "7" 387 NA "none/false" 955 "correct" "Z" "normal" "Klingel" "4" 1 0 0 1614 955 0 3
"2620" "Klingel" "congruent" "1500" "16" 323 937 "correct" 976 "correct" "Z" "normal" "Klingel" "3" 0 0 0 937 976 0 3
"2621" "Klingel" "congruent" "1500" "23" 383 NA "none/false" NA "correct" "Z" "normal" "Klingel" "4" 1 0 0 1293 1925 1 3
"2622" "Klingel" "congruent" "1500" "3" 219 NA "none/false" 1139 "correct" "Z" "normal" "Klingel" "2" 1 0 0 1790 1139 0 3
"2623" "Klingel" "congruent" "1500" "20" 232 NA "none/false" 851 "correct" "Z" "normal" "Klingel" "2" 1 0 0 1265 851 0 3
"2624" "Klingel" "congruent" "1500" "5" 279 974 "correct" 792 "correct" "Z" "normal" "Klingel" "3" 0 0 0 974 792 0 3
"2625" "Klingel" "congruent" "1500" "17" 190 NA "none/false" 900 "correct" "Z" "normal" "Klingel" "1" 1 0 0 1195 900 0 3
"2626" "Klingel" "congruent" "1500" "12" 254 1557 "correct" 720 "correct" "Z" "normal" "Klingel" "2" 0 0 0 1557 720 0 3
"2627" "Klingel" "congruent" "1500" "14" 354 1296 "correct" 1209 "correct" "Z" "normal" "Klingel" "4" 0 0 0 1296 1209 0 3
"2628" "Klingel" "congruent" "1500" "6" 349 NA "none/false" 703 "correct" "Z" "normal" "Klingel" "4" 1 0 0 484 703 0 3
"2629" "Klingel" "congruent" "1500" "22" 344 907 "correct" 991 "correct" "Z" "normal" "Klingel" "4" 0 0 0 907 991 0 3
"2630" "Klingel" "congruent" "1500" "8" 318 NA "none/false" 1376 "correct" "Z" "normal" "Klingel" "3" 1 0 0 1251 1376 0 3
"2631" "Klingel" "congruent" "1500" "2" 154 NA "none/false" NA "correct" "Z" "normal" "Klingel" "1" 1 0 0 1016 1743 1 3
"2632" "Klingel" "congruent" "1500" "18" 161 NA "none/false" 1138 "correct" "Z" "normal" "Klingel" "1" 1 0 0 1433 1138 0 3
"2633" "Klingel" "congruent" "1500" "15" 374 NA "none/false" 910 "correct" "Z" "normal" "Klingel" "4" 1 0 0 1061 910 0 3
"2634" "Klingel" "congruent" "1500" "4" 236 NA "none/false" 968 "correct" "Z" "normal" "Klingel" "2" 1 0 0 1293 968 0 3
"2635" "Klingel" "congruent" "1500" "10" 150 NA "none/false" 1002 "correct" "Z" "normal" "Klingel" "1" 1 0 0 920 1002 0 3
"2636" "Klingel" "congruent" "1500" "13" 285 1068 "correct" 739 "correct" "Z" "normal" "Klingel" "3" 0 0 0 1068 739 0 3
"2637" "Klingel" "congruent" "1500" "24" 299 1268 "correct" 850 "correct" "Z" "normal" "Klingel" "3" 0 0 0 1268 850 0 3
"2638" "Klingel" "congruent" "1500" "21" 284 1702 "correct" 987 "correct" "Z" "normal" "Klingel" "3" 0 0 0 1702 987 0 3
"2639" "Klingel" "congruent" "1500" "19" 212 1760 "correct" 714 "correct" "Z" "normal" "Klingel" "2" 0 0 0 1760 714 0 3
"2640" "Klingel" "congruent" "1500" "9" 169 1595 "correct" 846 "correct" "Z" "normal" "Klingel" "1" 0 0 0 1595 846 0 3
"2641" "Klingel" "semantic" "0" "2" 279 NA "none/false" 2163 "correct" "Z" "normal" "Glocke" "3" 1 0 0 1119 2163 0 3
"2642" "Klingel" "semantic" "0" "8" 207 NA "none/false" 1907 "correct" "Z" "normal" "Glocke" "2" 1 0 0 948 1907 0 3
"2643" "Klingel" "semantic" "0" "12" 368 2220 "correct" 2582 "correct" "Z" "normal" "Glocke" "4" 0 0 0 2220 2582 0 3
"2644" "Klingel" "semantic" "0" "24" 207 NA "none/false" NA "distractor named" "Z" "normal" "Glocke" "2" 1 1 1 986 1546 0 3
"2645" "Klingel" "semantic" "0" "4" 376 NA "none/false" NA "none/false" "Z" "normal" "Glocke" "4" 1 1 1 1533 3000 0 3
"2646" "Klingel" "semantic" "0" "3" 360 2137 "correct" 2694 "correct" "Z" "normal" "Glocke" "4" 0 0 0 2137 2694 0 3
"2647" "Klingel" "semantic" "0" "20" 369 934 "correct" 1305 "correct" "Z" "normal" "Glocke" "4" 0 0 0 934 1305 0 3
"2648" "Klingel" "semantic" "0" "17" 325 NA "none/false" NA "none/false" "Z" "normal" "Glocke" "3" 1 1 1 3000 3000 0 3
"2649" "Klingel" "semantic" "0" "18" 297 1526 "correct" 2968 "correct" "Z" "normal" "Glocke" "3" 0 0 0 1526 2968 0 3
"2650" "Klingel" "semantic" "0" "6" 186 NA "none/false" 1354 "correct" "Z" "normal" "Glocke" "1" 1 0 0 771 1354 0 3
"2651" "Klingel" "semantic" "0" "9" 320 NA "wrong task order" NA "wrong task order" "Z" "normal" "Glocke" "3" 1 1 1 1398 1387 0 3
"2652" "Klingel" "semantic" "0" "5" 237 NA "none/false" 1541 "correct" "Z" "normal" "Glocke" "2" 1 0 0 1099 1541 0 3
"2653" "Klingel" "semantic" "0" "23" 157 NA "none/false" 2919 "correct" "Z" "normal" "Glocke" "1" 1 0 0 1860 2919 0 3
"2654" "Klingel" "semantic" "0" "22" 168 NA "none/false" 1831 "correct" "Z" "normal" "Glocke" "1" 1 0 0 792 1831 0 3
"2655" "Klingel" "semantic" "0" "11" 360 1391 "correct" 1660 "correct" "Z" "normal" "Glocke" "4" 0 0 0 1391 1660 0 3
"2656" "Klingel" "semantic" "0" "10" 279 1121 "correct" 2444 "correct" "Z" "normal" "Glocke" "3" 0 0 0 1121 2444 0 3
"2657" "Klingel" "semantic" "0" "21" 248 1380 "correct" 2455 "correct" "Z" "normal" "Glocke" "2" 0 0 0 1380 2455 0 3
"2658" "Klingel" "semantic" "0" "15" 157 NA "none/false" 2232 "correct" "Z" "normal" "Glocke" "1" 1 0 0 1354 2232 0 3
"2659" "Klingel" "semantic" "0" "7" 154 NA "none/false" NA "distractor named" "Z" "normal" "Glocke" "1" 1 1 1 895 1321 0 3
"2660" "Klingel" "semantic" "0" "14" 186 NA "none/false" 1798 "correct" "Z" "normal" "Glocke" "1" 1 0 0 NA 1798 0 3
"2661" "Klingel" "semantic" "0" "13" 246 1889 "correct" 2907 "correct" "Z" "normal" "Glocke" "2" 0 0 0 1889 2907 0 3
"2662" "Klingel" "semantic" "0" "1" 300 NA "none/false" 2328 "correct" "Z" "normal" "Glocke" "3" 1 0 0 1561 2328 0 3
"2663" "Klingel" "semantic" "0" "16" 221 836 "correct" 1671 "correct" "Z" "normal" "Glocke" "2" 0 0 0 836 1671 0 3
"2664" "Klingel" "semantic" "0" "19" 357 NA "none/false" NA "technical" "Z" "normal" "Glocke" "4" 1 1 0 1367 1550 0 3
"2665" "Klingel" "semantic" "1500" "10" 169 1137 "correct" 1633 "correct" "Z" "normal" "Glocke" "1" 0 0 0 1137 1633 0 3
"2666" "Klingel" "semantic" "1500" "8" 387 NA "none/false" NA "distractor named" "Z" "normal" "Glocke" "4" 1 1 1 1864 1179 0 3
"2667" "Klingel" "semantic" "1500" "9" 254 2171 "correct" 2104 "correct" "Z" "normal" "Glocke" "2" 0 0 0 2171 2104 0 3
"2668" "Klingel" "semantic" "1500" "14" 285 1514 "correct" 1094 "correct" "Z" "normal" "Glocke" "3" 0 0 0 1514 1094 0 3
"2669" "Klingel" "semantic" "1500" "21" 299 1122 "correct" 1005 "correct" "Z" "normal" "Glocke" "3" 0 0 0 1122 1005 0 3
"2670" "Klingel" "semantic" "1500" "7" 349 NA "none/false" 1016 "correct" "Z" "normal" "Glocke" "4" 1 0 0 1021 1016 0 3
"2671" "Klingel" "semantic" "1500" "24" 383 908 "correct" 852 "correct" "Z" "normal" "Glocke" "4" 0 0 0 908 852 0 3
"2672" "Klingel" "semantic" "1500" "19" 161 NA "none/false" 1089 "correct" "Z" "normal" "Glocke" "1" 1 0 0 1593 1089 0 3
"2673" "Klingel" "semantic" "1500" "22" 284 1047 "correct" 1003 "correct" "Z" "normal" "Glocke" "3" 0 0 0 1047 1003 0 3
"2674" "Klingel" "semantic" "1500" "6" 279 NA "none/false" 1217 "correct" "Z" "normal" "Glocke" "3" 1 0 0 863 1217 0 3
"2675" "Klingel" "semantic" "1500" "15" 354 NA "none/false" 1047 "correct" "Z" "normal" "Glocke" "4" 1 0 0 1112 1047 0 3
"2676" "Klingel" "semantic" "1500" "1" 236 1575 "correct" NA "technical" "Z" "normal" "Glocke" "2" 0 1 0 1575 264 0 3
"2677" "Klingel" "semantic" "1500" "2" 180 929 "correct" 1683 "correct" "Z" "normal" "Glocke" "1" 0 0 0 929 1683 0 3
"2678" "Klingel" "semantic" "1500" "5" 318 1463 "correct" 1250 "correct" "Z" "normal" "Glocke" "3" 0 0 0 1463 1250 0 3
"2679" "Klingel" "semantic" "1500" "13" 323 NA "none/false" 1311 "correct" "Z" "normal" "Glocke" "3" 1 0 0 917 1311 0 3
"2680" "Klingel" "semantic" "1500" "16" 374 1017 "correct" 1747 "correct" "Z" "normal" "Glocke" "4" 0 0 0 1017 1747 0 3
"2681" "Klingel" "semantic" "1500" "23" 344 1291 "correct" 1509 "correct" "Z" "normal" "Glocke" "4" 0 0 0 1291 1509 0 3
"2682" "Klingel" "semantic" "1500" "17" 232 NA "none/false" NA "correct" "Z" "normal" "Glocke" "2" 1 0 0 2844 2380 1 3
"2683" "Klingel" "semantic" "1500" "11" 150 686 "correct" 778 "correct" "Z" "normal" "Glocke" "1" 0 0 0 686 778 0 3
"2684" "Klingel" "semantic" "1500" "20" 212 932 "correct" 1035 "correct" "Z" "normal" "Glocke" "2" 0 0 0 932 1035 0 3
"2685" "Klingel" "semantic" "1500" "12" 229 NA "none/false" 906 "correct" "Z" "normal" "Glocke" "2" 1 0 0 912 906 0 3
"2686" "Klingel" "semantic" "1500" "18" 190 NA "none/false" 1333 "correct" "Z" "normal" "Glocke" "1" 1 0 0 1456 1333 0 3
"2687" "Klingel" "semantic" "1500" "4" 219 NA "none/false" 1072 "correct" "Z" "normal" "Glocke" "2" 1 0 0 1281 1072 0 3
"2688" "Klingel" "semantic" "1500" "3" 154 1039 "correct" 1192 "correct" "Z" "normal" "Glocke" "1" 0 0 0 1039 1192 0 3
"2689" "Klingel" "unrelated" "0" "9" 368 1221 "correct" 1876 "correct" "Z" "normal" "Schere" "4" 0 0 0 1221 1876 0 3
"2690" "Klingel" "unrelated" "0" "12" 360 1417 "correct" 1924 "correct" "Z" "normal" "Schere" "4" 0 0 0 1417 1924 0 3
"2691" "Klingel" "unrelated" "0" "3" 279 1351 "correct" 2022 "correct" "Z" "normal" "Schere" "3" 0 0 0 1351 2022 0 3
"2692" "Klingel" "unrelated" "0" "22" 248 870 "correct" 1747 "correct" "Z" "normal" "Schere" "2" 0 0 0 870 1747 0 3
"2693" "Klingel" "unrelated" "0" "16" 157 830 "correct" 1362 "correct" "Z" "normal" "Schere" "1" 0 0 0 830 1362 0 3
"2694" "Klingel" "unrelated" "0" "19" 297 NA "none/false" 1998 "correct" "Z" "normal" "Schere" "3" 1 0 0 1537 1998 0 3
"2695" "Klingel" "unrelated" "0" "8" 154 NA "none/false" NA "technical" "Z" "normal" "Schere" "1" 1 1 0 2080 3000 0 3
"2696" "Klingel" "unrelated" "0" "21" 207 1388 "correct" 2470 "correct" "Z" "normal" "Schere" "2" 0 0 0 1388 2470 0 3
"2697" "Klingel" "unrelated" "0" "20" 357 751 "correct" 1131 "correct" "Z" "normal" "Schere" "4" 0 0 0 751 1131 0 3
"2698" "Klingel" "unrelated" "0" "23" 168 NA "none/false" 2539 "correct" "Z" "normal" "Schere" "1" 1 0 0 2161 2539 0 3
"2699" "Klingel" "unrelated" "0" "6" 237 NA "none/false" 1128 "correct" "Z" "normal" "Schere" "2" 1 0 0 676 1128 0 3
"2700" "Klingel" "unrelated" "0" "24" 157 NA "none/false" 1997 "correct" "Z" "normal" "Schere" "1" 1 0 0 1068 1997 0 3
"2701" "Klingel" "unrelated" "0" "15" 186 NA "none/false" 1648 "correct" "Z" "normal" "Schere" "1" 1 0 0 1000 1648 0 3
